ProbeName	p-value	FCAbsolute	regulation	[Control](raw)	[DMH](raw)	[Control](normalized)	[DMH](normalized)	GenbankAccession	GenomicCoordinates	GeneSymbol	Description	UniGeneID	EntrezGeneID	EnsemblID	TIGRID
A_51_P112405	0.010834192	5.5130177	up	88.007324	857.3084	1.0190783	3.4819205	NM_011113	chr7:25259315-25259374	Plaur	Mus musculus plasminogen activator, urokinase receptor (Plaur), mRNA [NM_011113]	Mm.1359	18793	ENSMUST00000002284	TC1581513
A_52_P319495	0.014280128	2.3236074	up	99.31507	450.36075	1.3364453	2.5528116	NM_172506	chr16:44485904-44485845	Boc	Mus musculus biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein (Boc), mRNA [NM_172506]	Mm.41561	117606	ENSMUST00000114634	TC1577330
A_52_P290391	0.001255322	3.3544369	down	147.64555	91.08018	1.9889511	0.24288051	AK030538	chr19:55458284-55458343	Vti1a	Mus musculus adult male pituitary gland cDNA, RIKEN full-length enriched library, clone:5330429B06 product:vesicle transport through interaction with t-SNAREs 1 homolog, full insert sequence. [AK030538]		53611		TC1611746
A_52_P362277	0.000780306	2.2916613	up	103.15855	485.89523	1.4613742	2.657768	NM_025546	chr16:11196602-11196467	Rsl1d1	Mus musculus ribosomal L1 domain containing 1 (Rsl1d1), mRNA [NM_025546]	Mm.28291	66409	ENSMUST00000067507	TC1661506
A_51_P121547	0.00606396	2.118209	up	43.91567	190.82373	0.21453936	1.2973843	NM_007552	chr2:18605306-18605365	Bmi1	Mus musculus Bmi1 polycomb ring finger oncogene (Bmi1), mRNA [NM_007552]	Mm.289584	12151	ENSMUST00000156284	TC1574389
A_52_P22590	0.002972632	2.0108104	down	33.895172	34.16911	-0.16065519	-1.1684321	NM_001024720	chr1:152410834-152410775	Hmcn1	Mus musculus hemicentin 1 (Hmcn1), mRNA [NM_001024720]	Mm.379425	545370	ENSMUST00000077512	TC1604028
A_52_P4598	0.06409899	1.6512995	up	452.1661	1457.495	3.5245514	4.248153	NM_013872	chr15:81782373-81782003	Pmm1	Mus musculus phosphomannomutase 1 (Pmm1), mRNA [NM_013872]	Mm.18939	29858	ENSMUST00000155781	TC1577029
A_51_P238354	0.002027924	2.768981	up	38.8745	223.42238	0.048737366	1.5180925	NM_019549	chr11:16872051-16871992	Plek	Mus musculus pleckstrin (Plek), mRNA [NM_019549]	Mm.98232	56193	ENSMUST00000020321	TC1577626
A_51_P499918	0.002251224	1.9131014	up	142.04436	552.2881	1.9130206	2.848934	NM_010407	chr2:152974812-152976739	Hck	Mus musculus hemopoietic cell kinase (Hck), transcript variant 1, mRNA [NM_010407]	Mm.715	15162	ENSMUST00000003370	TC1576965
A_51_P242585	0.031597007	2.546508	up	30.040825	142.88652	-0.4525621	0.89595824	NM_181590	chr6:100561791-100561732	Shq1	Mus musculus SHQ1 homolog (S. cerevisiae) (Shq1), mRNA [NM_181590]	Mm.256022	72171	ENSMUST00000113312	TC1583370
A_52_P245365	0.002883662	2.4968534	up	15.531978	78.08599	-1.2991457	0.020965418	NM_030112	chr2:119558188-119558247	Rtf1	Mus musculus Rtf1, Paf1/RNA polymerase II complex component, homolog (S. cerevisiae) (Rtf1), mRNA [NM_030112]	Mm.33437	76246	ENSMUST00000028767	TC1620370
A_51_P451338	5.65E-05	4.562827	up	19.396093	184.0056	-0.9326086	1.2573195	NM_010588	chr12:114146946-114146887	Jag2	Mus musculus jagged 2 (Jag2), mRNA [NM_010588]	Mm.186146	16450	ENSMUST00000075827	TC1579775
A_51_P508959	0.003352677	3.440528	down	3534.9749	2115.96	6.5600734	4.7774434	NM_030024	chr6:54280124-54280183	Prr15	Mus musculus proline rich 15 (Prr15), mRNA [NM_030024]	Mm.41984	78004	ENSMUST00000059138	TC1656104
A_52_P220370	2.66E-05	3.2959003	up	15.130736	102.22201	-1.3052979	0.41537476	NM_172756	chr8:73932604-73932663	Ankle1	Mus musculus ankyrin repeat and LEM domain containing 1 (Ankle1), mRNA [NM_172756]	Mm.216549	234396	ENSMUST00000120725	TC1600425
A_52_P685666	5.04E-05	3.374868	up	236.29314	1636.9512	2.6591341	4.413965	NM_009836	chr3:88115634-88115693	Cct3	Mus musculus chaperonin containing Tcp1, subunit 3 (gamma) (Cct3), mRNA [NM_009836]	Mm.256034	12462	ENSMUST00000001452	TC1614946
A_51_P450829	0.000523547	2.7198727	down	15324.207	11532.2295	8.671932	7.228393	NM_133987	chrX:70927598-70927657	Slc6a8	Mus musculus solute carrier family 6 (neurotransmitter transporter, creatine), member 8 (Slc6a8), transcript variant 1, mRNA [NM_133987]	Mm.274553	102857	ENSMUST00000033752	TC1574547
A_52_P426049	1.04E-05	5.534066	up	26.494934	300.68997	-0.49867916	1.9696608	NM_020044	chr5:135081816-135080627	Lat2	Mus musculus linker for activation of T cells family, member 2 (Lat2), transcript variant 1, mRNA [NM_020044]	Mm.391375	56743	ENSMUST00000036362	NP_228643
A_52_P591431	0.000830106	5.756845	up	20.829842	244.97893	-0.8530128	1.6722655	NM_198102	chr6:49199039-49196959	Tra2a	Mus musculus transformer 2 alpha homolog (Drosophila) (Tra2a), mRNA [NM_198102]	Mm.196598	101214	ENSMUST00000031841	TC1640479
A_51_P139780	0.001384586	2.7366006	up	9424.8955	51723.074	7.9457436	9.3981285	NM_009402	chr7:19475659-19475718	Pglyrp1	Mus musculus peptidoglycan recognition protein 1 (Pglyrp1), mRNA [NM_009402]	Mm.21855	21946	ENSMUST00000032573	TC1701095
A_52_P334188	0.000115062	2.4012234	up	3092.5696	15411.414	6.3861427	7.6499124	NM_018754	chr4:133157058-133156999	Sfn	Mus musculus stratifin (Sfn), mRNA [NM_018754]	Mm.44482	55948	ENSMUST00000057311	TC1695351
A_52_P100252	0.002533931	1.6542478	up	205.5016	694.3916	2.4523191	3.1784945	NM_007988	chr11:120667725-120667666	Fasn	Mus musculus fatty acid synthase (Fasn), mRNA [NM_007988]	Mm.236443	14104	ENSMUST00000055655	TC1603694
A_51_P470542	0.003583034	2.6074839	down	342.71875	270.4415	3.1996098	1.8169514	NM_009693	chr12:8023134-8023193	Apob	Mus musculus apolipoprotein B (Apob), mRNA [NM_009693]	Mm.221239	238055	ENSMUST00000037520	TC1612818
A_52_P239403	0.002278626	2.0175562	up	75.185326	312.20526	1.0059506	2.0185595	NM_181517	chr7:117194867-117194926	Ipo7	Mus musculus importin 7 (Ipo7), mRNA [NM_181517]	Mm.476899	233726	ENSMUST00000084731	TC1662376
A_51_P500313	0.015353057	3.0866923	up	270.59018	1567.3981	2.7268593	4.352921	NM_013853	chr5:24072344-24071810	Abcf2	Mus musculus ATP-binding cassette, sub-family F (GCN20), member 2 (Abcf2), nuclear gene encoding mitochondrial protein, mRNA [NM_013853]	Mm.21629	27407	ENSMUST00000030795	TC1573493
A_52_P197722	0.043067936	1.5088512	up	45.745636	142.26306	0.29838434	0.8918349	NM_173731	chr9:75983501-75983560	Hmgcll1	Mus musculus 3-hydroxymethyl-3-methylglutaryl-Coenzyme A lyase-like 1 (Hmgcll1), mRNA [NM_173731]	Mm.82306	208982	ENSMUST00000008052	TC1578721
A_52_P496775	3.85E-05	2.9414659	up	28.101166	171.42647	-0.39548364	1.1610516	BC075636	chr1:173932915-173932856	Vangl2	vang-like 2 (van gogh, Drosophila) Gene [Source:MGI Symbol;Acc:MGI:2135272] [ENSMUST00000111263]	Mm.36148	93840	ENSMUST00000111263	TC1650205
A_51_P364632	0.000265251	4.875586	up	19.65935	193.19807	-0.9560516	1.329524	NM_011893	chr5:34905707-34905766	Sh3bp2	Mus musculus SH3-domain binding protein 2 (Sh3bp2), transcript variant 1, mRNA [NM_011893]	Mm.5012	24055	ENSMUST00000118545	TC1577452
A_52_P153541	0.003064304	3.0404782	down	87.81082	59.20285	1.231218	-0.37308025	XM_001474767	chr16:13674011-13674070		PREDICTED: Mus musculus hypothetical protein LOC100045525 (LOC100045525), mRNA [XM_001474767]	Mm.223689
A_51_P376996	0.020665236	1.5261832	down	36.93874	50.26325	-0.007559458	-0.6174877	NM_001159533	chr6:118543353-118543294	Cacna1c	Mus musculus calcium channel, voltage-dependent, L type, alpha 1C subunit (Cacna1c), transcript variant 2, mRNA [NM_001159533]	Mm.436656	12288	ENSMUST00000112825	TC1591466
A_51_P125383	0.000147314	3.131772	down	425.25095	279.3458	3.5114472	1.864468	NM_026853	chrX:160896714-160896773	Asb11	Mus musculus ankyrin repeat and SOCS box-containing 11 (Asb11), mRNA [NM_026853]	Mm.33225	68854	ENSMUST00000033755	TC1599669
A_52_P306792	0.002154776	4.3269825	up	146.59248	1234.4789	1.8937277	4.007089	NM_153419	chr7:53081094-53081035	Grwd1	Mus musculus glutamate-rich WD repeat containing 1 (Grwd1), mRNA [NM_153419]	Mm.274847	101612	ENSMUST00000131384	TC1723279
A_52_P280821	4.03E-05	7.2669816	down	221.4445	61.716522	2.5484736	-0.31288257		chr2:155215043-155214984
A_51_P120674	0.001286451	1.9341944	up	331.11862	1308.6001	3.1417649	4.0934978	NM_013508	chr10:92710173-92710161	Elk3	Mus musculus ELK3, member of ETS oncogene family (Elk3), transcript variant 1, mRNA [NM_013508]	Mm.4454	13713	ENSMUST00000105291	NP_714657
A_51_P152946	0.00016791	2.5863159	up	178.1087	942.8381	2.2475612	3.6184597	NM_009534	chr9:7932599-7932540	Yap1	Mus musculus yes-associated protein 1 (Yap1), transcript variant 2, mRNA [NM_009534]	Mm.221992	22601	ENSMUST00000065353	TC1781554
A_51_P472488	0.001682848	1.529462	up	293.64807	928.2945	2.9820359	3.59506	NM_019836	chr5:77733282-77733223	2610024G14Rik	Mus musculus RIKEN cDNA 2610024G14 gene (2610024G14Rik), mRNA [NM_019836]	Mm.129136	56412	ENSMUST00000047860	TC1635530
A_52_P956125	0.010275795	1.6413143	down	28.13355	35.43915	-0.397971	-1.1128225	AK086311	chr17:66315823-66315764	Ankrd12	Mus musculus 15 days embryo head cDNA, RIKEN full-length enriched library, clone:D930020E11 product:unclassifiable, full insert sequence. [AK086311]	Mm.441953	106585		TC1597471
A_51_P162891	0.023130387	1.7456486	up	62.25327	215.773	0.689338	1.4931012	NM_201359	chr15:97797475-97797624	Tmem106c	Mus musculus transmembrane protein 106C (Tmem106c), mRNA [NM_201359]	Mm.196630	380967	ENSMUST00000064200	TC1774074
A_52_P195260	0.042732224	1.7173607	up	33.187267	112.443825	-0.2320652	0.54812795	NM_198626	chr16:30956413-30956354	AI480653	Mus musculus expressed sequence AI480653 (AI480653), mRNA [NM_198626]	Mm.286693	268880	ENSMUST00000055389	TC1581453
