ProbeName	p-value	FCAbsolute	regulation	[Control](raw)	[DMH](raw)	[Control](normalized)	[DMH](normalized)	GenbankAccession	GenomicCoordinates	GeneSymbol	Description	UniGeneID	EntrezGeneID	EnsemblID	TIGRID
A_51_P116838	1.78E-05	2.0131655	down	63.82902	65.37387	0.7787207	-0.230745	NM_010024	chr14:118412105-118412048	Dct	Mus musculus dopachrome tautomerase (Dct), mRNA [NM_010024]	Mm.19987	13190	ENSMUST00000022725	TC1572195
A_52_P670874	0.001773846	2.5288265	down	2931.6338	2401.9768	6.305023	4.966555	NM_019480	chr15:44472212-44472271	Ebag9	Mus musculus estrogen receptor-binding fragment-associated gene 9 (Ebag9), mRNA [NM_019480]	Mm.479239	55960	ENSMUST00000022964	TC1589807
A_51_P313096	0.000422433	4.871782	down	178.93707	76.72492	2.269912	-0.014537652	NM_015820	chr14:120268957-120269016	Hs6st3	Mus musculus heparan sulfate 6-O-sulfotransferase 3 (Hs6st3), mRNA [NM_015820]	Mm.445777	50787		TC1593691
A_52_P77610	0.01626348	1.9721917	down	110.074066	116.4938	1.5561923	0.5763925	XM_001478402	chr14:53990185-53990244		TRADV14D-3 Fragment  [Source:UniProtKB/TrEMBL;Acc:Q5R1E9] [ENSMUST00000103635]	Mm.453035		ENSMUST00000103635	NP_048694
A_52_P391743	0.070325576	1.6918595	down	643.8339	745.7659	4.0338955	3.2752857	NM_020518	chr9:37347971-37348030	Vsig2	Mus musculus V-set and immunoglobulin domain containing 2 (Vsig2), mRNA [NM_020518]	Mm.27478	57276	ENSMUST00000011257	TC1586188
A_51_P439348	0.003335301	1.6565272	down	9997.637	12512.999	8.079188	7.3510265	NM_028262	chr12:109344987-109344928	Setd3	Mus musculus SET domain containing 3 (Setd3), mRNA [NM_028262]	Mm.159185	52690	ENSMUST00000099383	NP_1285363
A_52_P261949	0.00291466	2.582858	down	86.56619	70.43276	1.2211441	-0.14782429	NM_001115076	chr2:25822414-25822355	Camsap1	Mus musculus calmodulin regulated spectrin-associated protein 1 (Camsap1), mRNA [NM_001115076]	Mm.36834	227634	ENSMUST00000134054	TC1740523
A_51_P313120	0.000320904	2.8746283	down	143.59998	103.79452	1.9579638	0.43458843	AK038526	chr4:114779053-114778994		cytochrome P450, family 4, subfamily x, polypeptide 1 Gene [Source:MGI Symbol;Acc:MGI:1932403] [ENSMUST00000106545]	Mm.215544		ENSMUST00000106545	TC1598666
A_51_P215815	0.015909923	2.1172643	down	65.595825	66.36054	0.826468	-0.25573334	NM_001037863	chrX:57478884-57478825	Atp11c	Mus musculus ATPase, class VI, type 11C (Atp11c), transcript variant 1, mRNA [NM_001037863]	Mm.327798	320940	ENSMUST00000101527	TC1680984
A_52_P547158	0.007109065	2.303163	down	59.783466	51.7393	0.63218594	-0.5714307	AK043505	chr10:98884625-98884684		RIKEN cDNA B530045E10 gene Gene [Source:MGI Symbol;Acc:MGI:2445145] [ENSMUST00000060657]	Mm.210209		ENSMUST00000060657	TC1591218
A_52_P650379	0.003693455	1.8164644	down	1408.339	1611.6075	5.2511153	4.389982	NM_011499	chr6:137699817-137699876	Strap	Mus musculus serine/threonine kinase receptor associated protein (Strap), mRNA [NM_011499]	Mm.22584	20901	ENSMUST00000064910
A_51_P256665	0.000167135	2.3028138	down	4188.475	3761.284	6.8179	5.6145024	NM_173006	chr6:5171612-5171553	Pon3	Mus musculus paraoxonase 3 (Pon3), mRNA [NM_173006]	Mm.9122	269823	ENSMUST00000129344	TC1595902
A_51_P341978	0.000195215	2.714966	down	3739.3914	2861.6445	6.660314	5.21938	NM_011666	chr6:97134282-97134223	Uba3	Mus musculus ubiquitin-like modifier activating enzyme 3 (Uba3), transcript variant 1, mRNA [NM_011666]	Mm.277626	22200	ENSMUST00000089287	TC1642041
A_51_P165451	0.0025217	1.6235791	down	313.50742	400.34024	3.0748565	2.3756788	NM_026085	chr10:62521353-62521412	3110049J23Rik	Mus musculus RIKEN cDNA 3110049J23 gene (3110049J23Rik), mRNA [NM_026085]	Mm.368563	67307	ENSMUST00000020262	TC1583905
A_52_P297773	0.000794965	2.585718	down	34.1196	27.46615	-0.12314272	-1.4937077	NM_001081252	chr14:119385986-119385927	Uggt2	Mus musculus UDP-glucose glycoprotein glucosyltransferase 2 (Uggt2), mRNA [NM_001081252]	Mm.213406	66435	ENSMUST00000022732	TC1583908
A_51_P259230	0.001753694	1.6196911	down	1117.6786	1418.2863	4.9055915	4.2098727	NM_027091	chr2:80498729-80498788	Ndown35	Mus musculus nucleoporin 35 (Ndown35), mRNA [NM_027091]	Mm.29200	69482	ENSMUST00000028382	TC1575872
A_52_P448045	0.008361724	1.5972246	down	37.98331	49.167072	0.032599133	-0.642968	XM_001478824	chr2:93151687-93151628		Putative uncharacterized protein Fragment  [Source:UniProtKB/TrEMBL;Acc:Q9CSX2] [ENSMUST00000024228]	Mm.274159		ENSMUST00000024228	TC1644888
A_52_P420042	0.000314879	4.4173813	down	103.98047	49.131428	1.4827074	-0.660484	NM_176951	chr8:18950691-18950632	Xkr5	Mus musculus X Kell blood grodown precursor-related family, member 5 (Xkr5), transcript variant 2, mRNA [NM_176951]	Mm.111354	319581	ENSMUST00000152974	TC1586102
A_51_P292906	0.004076472	1.9900925	down	1743.5659	1812.0654	5.5556827	4.562847	X86925	chr3:14605964-14606026	E2f5	M.musculus mRNA for E2F-5 protein. [X86925]	Mm.153415	13559
A_52_P219141	2.60E-05	1.7392452	down	218.17262	259.18448	2.5545022	1.7560409	NM_028439	chr1:122047230-122047289	3110009E18Rik	Mus musculus RIKEN cDNA 3110009E18 gene (3110009E18Rik), transcript variant 1, mRNA [NM_028439]	Mm.271602	73103	ENSMUST00000027637	TC1591534
A_51_P448127	0.004817131	1.7625846	down	57.524536	67.58182	0.6336303	-0.18406217	NM_025890	chr9:72952157-72952216	2410004A20Rik	Mus musculus RIKEN cDNA 2410004A20 gene (2410004A20Rik), mRNA [NM_025890]	Mm.471745	66991	ENSMUST00000034737	TC1579965
A_51_P188749	0.002129419	1.7385961	down	25.713606	30.369797	-0.54295	-1.3408728	AK088914	chr18:24170233-24170174	Zfp191	zinc finger protein 191 Gene [Source:MGI Symbol;Acc:MGI:1929704] [ENSMUST00000066497]	Mm.417427	59057	ENSMUST00000066497	TC1691629
A_51_P470751	0.000425984	2.1832795	down	1351.3053	1265.5199	5.170446	4.043949	NM_033354	chr1:159498008-159498067	Sec16b	Mus musculus SEC16 homolog B (S. cerevisiae) (Sec16b), transcript variant 1, mRNA [NM_033354]	Mm.87114	89867	ENSMUST00000111700	TC1583446
A_51_P311166	0.000928201	1.8420036	down	640.5795	720.7981	4.1120124	3.2307365	NM_011398	chrX:46015332-46015391	Slc25a14	Mus musculus solute carrier family 25 (mitochondrial carrier, brain), member 14 (Slc25a14), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA [NM_011398]	Mm.34953	20523	ENSMUST00000114938	NP_647926
A_52_P550094	0.000656379	2.068473	down	204.66454	204.75371	2.456974	1.4084078	NM_029436	chr16:20123212-20123271	Klhl24	Mus musculus kelch-like 24 (Drosophila) (Klhl24), mRNA [NM_029436]	Mm.479237	75785	ENSMUST00000023509	TC1629204
A_52_P27918	0.000128976	3.386191	down	1359.4764	828.7872	5.194062	3.434399	NM_001029856	chr11:79948855-79948914	Atad5	Mus musculus ATPase family, AAA domain containing 5 (Atad5), mRNA [NM_001029856]	Mm.89551	237877	ENSMUST00000017694	TC1579450
A_52_P1155674	0.02387946	2.3692586	down	91.91403	78.47784	1.2695847	0.025149027	AK040092	chr11:19837648-19837707		Mus musculus 0 day neonate thymus cDNA, RIKEN full-length enriched library, clone:A430058L20 product:unclassifiable, full insert sequence. [AK040092]				TC1618289
A_52_P283232	0.001586701	2.551973	down	287.3928	235.17865	2.9517205	1.6001073		chr18:44737231-44737172						TC1661973
A_52_P469502	0.004750541	3.2196753	down	1092.2662	674.82666	4.807664	3.1207488	NM_028176	chr4:137894801-137894742	Cda	Mus musculus cytidine deaminase (Cda), mRNA [NM_028176]	Mm.46182	72269	ENSMUST00000030535	TC1583080
A_51_P269554	0.000676698	2.7090876	down	5017.438	3837.5833	7.0826745	5.6448674	NM_010439	chr5:149858810-149858786	Hmgb1	Mus musculus high mobility grodown box 1 (Hmgb1), mRNA [NM_010439]	Mm.207047	15289	ENSMUST00000085546	TC1573739
A_51_P112789	8.30E-05	2.7834136	down	7124.1694	5314.451	7.590629	6.113774	NM_018748	chr9:118491314-118491373	Golga4	Mus musculus golgi autoantigen, golgin subfamily a, 4 (Golga4), mRNA [NM_018748]	Mm.10409	54214	ENSMUST00000084820	TC1663813
A_51_P361359	0.000128063	2.0158525	down	63.666332	65.519356	0.78342456	-0.22796552	NM_183142	chr8:23178597-23178656	Alg11	Mus musculus asparagine-linked glycosylation 11 homolog (yeast, alpha-1,2-mannosyltransferase) (Alg11), mRNA [NM_183142]	Mm.267439	207958	ENSMUST00000072572	TC1588158
A_51_P219532	0.001379098	1.989308	down	2318.9773	2366.9185	5.94113	4.9488635	AK003388	chr8:124073413-124073354	1110003O08Rik	Mus musculus 18-day embryo whole body cDNA, RIKEN full-length enriched library, clone:1110003O08 product:hypothetical protein, full insert sequence. [AK003388]	Mm.24829	76291
A_51_P318401	5.93E-05	2.0432947	down	252.2863	255.7563	2.7673514	1.7364541	AX799090	chr9:36539727-36539668	Stt3a	STT3, subunit of the oligosaccharyltransferase complex, homolog A (S. cerevisiae) Gene [Source:MGI Symbol;Acc:MGI:105124] [ENSMUST00000120381]	Mm.2863	16430	ENSMUST00000120381	TC1573857
A_51_P263496	0.011508398	1.8667095	down	53.593548	59.68014	0.53069973	-0.3697977	AK037381	chr10:12120081-12120022		Mus musculus 16 days neonate thymus cDNA, RIKEN full-length enriched library, clone:A130012N23 product:unclassifiable, full insert sequence. [AK037381]	Mm.439266			TC1609397
A_51_P407351	0.00010195	6.423461	down	1708.7865	554.93243	5.528755	2.8454044	U19271	chr2:60130421-60130362	Ly75	Mus musculus receptor DEC205 mRNA, complete cds. [U19271]	Mm.2074	17076
A_52_P359965	0.02785029	1.8382219	down	354.6746	395.4882	3.2429569	2.364646	NM_007754	chr11:76595809-76595750	Cpd	Mus musculus carboxypeptidase D (Cpd), mRNA [NM_007754]	Mm.276736	12874	ENSMUST00000021201	TC1578260
A_52_P591166	0.003363983	1.7202463	down	3373.371	4065.4688	6.510858	5.728243	NM_009955	chr14:67421786-67421727	Dpysl2	Mus musculus dihydropyrimidinase-like 2 (Dpysl2), mRNA [NM_009955]	Mm.475100	12934	ENSMUST00000022629	TC1577619
A_52_P601055	7.72E-05	3.6035197	down	8042.7964	4639.1416	7.765638	5.916231	NM_144800	chr15:58772898-58772839	Mtss1	Mus musculus metastasis sdownpressor 1 (Mtss1), transcript variant 1, mRNA [NM_144800]	Mm.215481	211401		TC1639969
A_52_P466288	0.016685482	1.5062065	down	30.549324	42.28445	-0.27531734	-0.866237	NM_175187	chr13:84390929-84397415	Tmem161b	Mus musculus transmembrane protein 161B (Tmem161b), transcript variant 1, mRNA [NM_175187]	Mm.295063	72745	ENSMUST00000057495	TC1593825
A_52_P682341	0.043542467	1.8787181	down	22.417267	24.393364	-0.7525466	-1.6622952	AK082101	chr3:103865009-103864950	Magi3	Mus musculus 0 day neonate cerebellum cDNA, RIKEN full-length enriched library, clone:C230007H05 product:unclassifiable, full insert sequence. [AK082101]	Mm.264849	99470
A_52_P460687	0.0140259	2.4946702	down	29.254372	24.664328	-0.36681685	-1.685666	NM_008070	chr11:42442194-42442253	Gabrb2	Mus musculus gamma-aminobutyric acid (GABA) A receptor, subunit beta 2 (Gabrb2), mRNA [NM_008070]	Mm.338723	14401	ENSMUST00000007797	TC1582526
A_52_P405206	1.44E-06	2.753387	down	4010.9543	3012.0164	6.7566857	5.2954783	NM_026281	chr6:146552138-146552079	Tm7sf3	Mus musculus transmembrane 7 sdownerfamily member 3 (Tm7sf3), mRNA [NM_026281]	Mm.278037	67623	ENSMUST00000037709	TC1599144
A_51_P491011	0.000203756	2.3075864	down	2804.1396	2488.256	6.227117	5.0207324	NM_001033537	chr11:98250132-98250073	Pgap3	Mus musculus post-GPI attachment to proteins 3 (Pgap3), mRNA [NM_001033537]	Mm.86519	320655	ENSMUST00000090827	TC1662892
A_52_P602018	1.43E-05	1.9213878	down	1682.7596	1805.8615	5.500441	4.5582924	NM_001160018	chr1:157852209-157852150	Tor1aip1	Mus musculus torsin A interacting protein 1 (Tor1aip1), transcript variant 1, mRNA [NM_001160018]	Mm.211654	208263		TC1666158
A_51_P497724	0.055104326	1.5999742	down	1676.8905	2157.7788	5.488123	4.8100743	NM_029419	chr15:77218804-77218745	Apol7a	Mus musculus apolipoprotein L 7a (Apol7a), transcript variant 1, mRNA [NM_029419]	Mm.232636	75761	ENSMUST00000109779	TC1588432
A_51_P326051	0.001201493	3.1360462	down	6117.8784	4039.9094	7.3641105	5.7151637	NM_023220	chr2:126716564-126716505	2010106G01Rik	Mus musculus RIKEN cDNA 2010106G01 gene (2010106G01Rik), mRNA [NM_023220]	Mm.269928	66552	ENSMUST00000028844	TC1610812
A_52_P236088	0.000266055	1.7973787	down	1444.6049	1666.2676	5.288146	4.4422517	NM_025638	chr11:86849113-86848758	Gdpd1	Mus musculus glycerophosphodiester phosphodiesterase domain containing 1 (Gdpd1), mRNA [NM_025638]	Mm.477731	66569	ENSMUST00000020804	TC1576257
A_52_P1059678	0.002111706	1.9837	down	49.95105	52.292805	0.43332943	-0.5548644	AK142418	chr5:9159163-9159104	E030031F02Rik	Mus musculus 13 days embryo lung cDNA, RIKEN full-length enriched library, clone:D430048D17 product:hypothetical protein, full insert sequence. [AK142418]	Mm.439954	319689		TC1604345
A_52_P236072	0.002036709	1.750803	down	192.79268	228.57715	2.3811154	1.5730987	NM_008636	chr4:124482221-124482280	Mtf1	Mus musculus metal response element binding transcription factor 1 (Mtf1), mRNA [NM_008636]	Mm.272397	17764	ENSMUST00000138807	TC1587316
A_51_P232649	0.001519836	3.049884	down	47.06731	32.376556	0.34347853	-1.2652758	NM_146353	chr7:114029590-114029531	Olfr706	Mus musculus olfactory receptor 706 (Olfr706), mRNA [NM_146353]	Mm.377447	258350	ENSMUST00000052535	TC1599818
A_52_P397755	2.79E-05	1.5560403	down	42.56615	56.39357	0.19538133	-0.44249806	AK028011	chr3:51208879-51208820	Ndufc1	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1 Gene [Source:MGI Symbol;Acc:MGI:1913627] [ENSMUST00000038108]		66377	ENSMUST00000038108	TC1573054
A_51_P246076	0.031188129	1.7944771	down	129.44283	147.27406	1.7692686	0.92570513	NM_026283	chr14:22612256-22612315	Samd8	Mus musculus sterile alpha motif domain containing 8 (Samd8), mRNA [NM_026283]	Mm.102765	67630	ENSMUST00000144061	TC1588387
A_52_P389957	0.002213631	1.9156427	down	85.91229	92.97436	1.2156606	0.27783203	AK076431	chr14:75163331-75163272	Lrch1	Mus musculus 0 day neonate head cDNA, RIKEN full-length enriched library, clone:4832412D13 product:similar to NEURONAL PROTEIN [Felis silvestris catus], full insert sequence. [AK076431]	Mm.288868	380916		TC1601647
A_51_P200249	0.001181056	3.295528	down	46.557037	29.49105	0.33103275	-1.3894769	NM_146506	chr9:39065997-39065938	Olfr945	Mus musculus olfactory receptor 945 (Olfr945), mRNA [NM_146506]	Mm.377538	258499	ENSMUST00000076903	TC1599771
A_51_P476357	0.002386296	2.6307557	down	2979.9778	2338.889	6.324866	4.9293885	AK013434	chrX:103164057-103163998	Magt1	magnesium transporter 1 Gene [Source:MGI Symbol;Acc:MGI:1914325] [ENSMUST00000151689]	Mm.275943	67075	ENSMUST00000151689	TC1651389
A_52_P665767	0.004123304	2.2583957	down	2220.7488	2027.7178	5.9008956	4.7255974	NM_001033310	chr5:90643840-90643781	Cox18	Mus musculus COX18 cytochrome c oxidase assembly homolog (S. cerevisiae) (Cox18), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA [NM_001033310]	Mm.319697	231430	ENSMUST00000048363	TC1621564
A_52_P33453	0.08397266	3.6266525	down	1461.6659	1066.7426	5.29096	3.4323213		chr13:77808752-77808693
A_51_P468609	0.003683915	2.227763	down	349.7324	328.48267	3.2286816	2.0730858	NM_183146	chr13:67721445-67721386	A530054K11Rik	Mus musculus RIKEN cDNA A530054K11 gene (A530054K11Rik), mRNA [NM_183146]	Mm.342918	212281	ENSMUST00000137496	TC1586323
A_52_P179905	0.008762855	1.5765831	down	6569.1187	8653.593	7.461203	6.804402	AK006763	chr4:128679735-128679794		Mus musculus adult male testis cDNA, RIKEN full-length enriched library, clone:1700051O16 product:Warning: possibly chimeric clone, full insert sequence. [AK006763]	Mm.29460			TC1775959
A_52_P616265	0.006229316	3.1090238	down	92.66077	62.822865	1.3167571	-0.31970453	NM_139051	chr2:38549080-38549021	Nr5a1	Mus musculus nuclear receptor subfamily 5, grodown A, member 1 (Nr5a1), mRNA [NM_139051]	Mm.31387	26423	ENSMUST00000028084	TC1583024
A_52_P551011	0.016270168	2.0888934	down	248.45813	234.39192	2.6732311	1.6104922	NM_001163721	chr4:153397814-153397521	1190007F08Rik	Mus musculus RIKEN cDNA 1190007F08 gene (1190007F08Rik), transcript variant 1, mRNA [NM_001163721]	Mm.477488	68859	ENSMUST00000097764	TC1634650
A_52_P413855	7.61E-05	2.7977328	down	7541.607	5588.7114	7.672371	6.1881127	NM_144902	chr3:116376192-116376133	Slc35a3	Mus musculus solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3 (Slc35a3), mRNA [NM_144902]	Mm.280077	229782	ENSMUST00000120120	TC1595625
A_51_P118168	0.000965822	2.1836882	down	949.5749	902.6042	4.6828756	3.5561087	NM_027947	chr2:33309244-33309185	Zbtb43	Mus musculus zinc finger and BTB domain containing 43 (Zbtb43), transcript variant 1, mRNA [NM_027947]	Mm.44186	71834	ENSMUST00000113156	TC1584791
A_52_P555583	2.77E-05	3.5420365	down	348.50772	201.41289	3.2175796	1.3930005	AK019946	chr7:142286431-142286490	5430417C01Rik	Mus musculus 6 days neonate head cDNA, RIKEN full-length enriched library, clone:5430417C01 product:hypothetical protein, full insert sequence. [AK019946]		78548		TC1594495
A_51_P491329	0.012457874	1.9635606	down	11704.503	11863.555	8.24671	7.2732377	NM_026018	chr4:114766240-114766299	Pdzk1ip1	Mus musculus PDZK1 interacting protein 1 (Pdzk1ip1), transcript variant 2, mRNA [NM_026018]	Mm.30181	67182	ENSMUST00000030488	TC1677787
A_52_P378257	0.000426795	2.0212698	down	855.3405	877.78156	4.5316358	3.5163739	NM_001081183	chr4:11477607-11477666	1110037F02Rik	Mus musculus RIKEN cDNA 1110037F02 gene (1110037F02Rik), mRNA [NM_001081183]	Mm.331487	66185	ENSMUST00000059914	TC1614563
A_51_P129929	0.000248357	1.948994	down	253.27678	269.36392	2.7746975	1.8119678	NM_177899	chr8:72288930-72288871	D330038O06Rik	Mus musculus RIKEN cDNA D330038O06 gene (D330038O06Rik), mRNA [NM_177899]	Mm.41364	330788	ENSMUST00000039427	TC1584140
A_51_P102296	0.01606902	1.9451357	down	101.69421	108.80166	1.4368753	0.47700453	AK079341	chr5:104284561-104284502	Aff1	Mus musculus 16 days neonate cerebellum cDNA, RIKEN full-length enriched library, clone:9630032B01 product:unclassifiable, full insert sequence. [AK079341]		17355
A_51_P478688	0.020770252	1.6423498	down	602.434	745.64984	3.9866793	3.270918	NM_172676	chr2:181330510-181330451	Samd10	Mus musculus sterile alpha motif domain containing 10 (Samd10), mRNA [NM_172676]	Mm.205422	229011	ENSMUST00000060173	TC1602777
A_52_P307959	0.000133875	9.018404	down	1462.3373	334.3596	5.279059	2.1061869	AF236125	chr9:64991994-64992053	Igdcc3	Mus musculus putative neuronal cell adhesion molecule (Punc) mRNA, partial cds, alternatively spliced. [AF236125]	Mm.453118	19289		NP_279769
A_52_P196743	0.004953512	2.4323587	down	87.5553	73.34887	1.2126759	-0.06968006	NM_026450	chr13:48583272-48583213	Zfp169	Mus musculus zinc finger protein 169 (Zfp169), transcript variant 1, mRNA [NM_026450]	Mm.251375	67911	ENSMUST00000050188	TC1586501
A_51_P521056	0.008969782	2.3440535	down	1213.7133	1059.1342	5.0175223	3.7885168	NM_018821	chr18:89038419-89038360	Socs6	Mus musculus sdownpressor of cytokine signaling 6 (Socs6), mRNA [NM_018821]	Mm.479591	54607	ENSMUST00000125362	NP_1259305
A_51_P181341	0.09058952	2.198658	down	211.39561	181.05531	2.340254	1.2036309	NM_054095	chr8:121996394-121996453	Necab2	Mus musculus N-terminal EF-hand calcium binding protein 2 (Necab2), mRNA [NM_054095]	Mm.356184	117148	ENSMUST00000098363	TC1583527
A_52_P118390	0.005835097	2.257981	down	320.09152	297.09595	3.1112144	1.9361811	NM_023585	chr16:15553772-15553713	Ube2v2	Mus musculus ubiquitin-conjugating enzyme E2 variant 2 (Ube2v2), transcript variant 1, mRNA [NM_023585]	Mm.235407	70620	ENSMUST00000115777
A_51_P228817	0.000916871	2.5042584	down	1079.1439	896.1611	4.8666835	3.5423	AK171076	chr1:16334661-16334602		staufen (RNA binding protein) homolog 2 (Drosophila) Gene [Source:MGI Symbol;Acc:MGI:1352508] [ENSMUST00000127420]	Mm.216257		ENSMUST00000127420	TC1579731
A_52_P641100	0.038499493	1.6141467	down	28.229141	36.424973	-0.39499268	-1.0857644		chr9:64778913-64778850
A_52_P302345	8.63E-05	2.8254144	down	964.542	700.02515	4.6873336	3.1888711	NM_133969	chr8:46391454-46391395	Cyp4v3	Mus musculus cytochrome P450, family 4, subfamily v, polypeptide 3 (Cyp4v3), mRNA [NM_133969]	Mm.245297	102294	ENSMUST00000095328	TC1577941
A_52_P273177	0.003406722	1.7410623	down	4920.0376	5872.723	7.056276	6.256308	NM_008448	chr18:6223976-6223638	Kif5b	Mus musculus kinesin family member 5B (Kif5b), mRNA [NM_008448]	Mm.223744	16573	ENSMUST00000025083	TC1666091
A_52_P303891	1.35E-05	5.4394426	down	2822.7664	1076.8441	6.2533836	3.8099248	NM_011584	chr14:19037312-19037253	Nr1d2	Mus musculus nuclear receptor subfamily 1, grodown D, member 2 (Nr1d2), mRNA [NM_011584]	Mm.26587	353187	ENSMUST00000090543	TC1602755
A_52_P380990	0.02748697	1.6306568	down	172.79692	222.19768	2.2246482	1.5191951	NM_010903	chr6:51383065-51383124	Nfe2l3	Mus musculus nuclear factor, erythroid derived 2, like 3 (Nfe2l3), mRNA [NM_010903]	Mm.42138	18025	ENSMUST00000061507	NP_350265
A_52_P325428	0.000834316	2.5566423	down	93.05121	73.93315	1.2982467	-0.05600357	BC039910	chr1:75191961-75192020	Ankzf1	Mus musculus ankyrin repeat and zinc finger domain containing 1, mRNA (cDNA clone IMAGE:3154287), with apparent retained intron. [BC039910]	Mm.259326	52231		TC1579654
