ID	Gene Symbol	Gene Title	logFC	t	P.Value	adj.P.Val	B	Pathway	go biological process term	go molecular function term	go cellular component term
204695_at	CDC25A	cell division cycle 25 homolog A (S. pombe)	1.911390978	5.285130956	0.003430103	0.032584489	-1.925703182	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:Cell_cycle_KEGG>Cell_cycle_KEGG</a> /// <a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:G1_to_S_cell_cycle_Reactome>G1_to_S_cell_	regulation of cyclin-dependent protein kinase activity /// M phase of mitotic cell cycle /// DNA replication /// protein amino acid dephosphorylation /// cell cycle /// mitosis /// cell proliferation /// cell division	phosphoprotein phosphatase activity /// protein tyrosine phosphatase activity /// protein binding /// hydrolase activity	intracellular /// nucleoplasm
1555978_s_at	---	---	1.903967257	4.226549935	0.008649582	0.057729743	-2.987772426	---	---	---	---
222740_at	ATAD2	ATPase family, AAA domain containing 2	1.902163462	7.990961246	0.000543988	0.012337235	0.190025783	---	---	nucleotide binding /// ATP binding /// nucleoside-triphosphatase activity	---
218542_at	CEP55	centrosomal protein 55kDa	1.897288269	6.391427144	0.001496277	0.020099804	-0.970388674	---	cell cycle /// mitosis /// cell division	---	---
228401_at	ATAD2	ATPase family, AAA domain containing 2	1.896506644	8.815299745	0.00034539	0.010035764	0.706956886	---	---	nucleotide binding /// ATP binding /// nucleoside-triphosphatase activity	---
235266_at	ATAD2	ATPase family, AAA domain containing 2	1.894074525	6.869638991	0.001083158	0.017082548	-0.59888351	---	---	nucleotide binding /// ATP binding /// nucleoside-triphosphatase activity	---
231855_at	KIAA1524	KIAA1524	1.891741395	5.247424866	0.003536534	0.033256768	-1.960880789	---	---	binding	cytoplasm /// cytoplasm /// membrane /// integral to membrane
39249_at	AQP3	aquaporin 3 (Gill blood group)	1.88693243	9.819271832	0.000208603	0.008079951	1.276272114	---	positive regulation of immune system process /// transport /// transport /// water transport /// excretion /// response to retinoic acid /// response to vitamin D /// regulation of keratinocyte differentiation /// response to calcium ion	transporter activity /// transporter activity /// water channel activity /// glycerol channel activity	membrane /// integral to membrane /// integral to membrane /// basolateral plasma membrane
210220_at	FZD2	frizzled homolog 2 (Drosophila)	1.885449493	5.787588963	0.002317293	0.025624048	-1.474033671	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:Wnt_signaling>Wnt_signaling</a>	establishment of tissue polarity /// signal transduction /// signal transduction /// cell surface receptor linked signal transduction /// G-protein coupled receptor protein signaling pathway /// cell-cell signaling /// multicellular organismal development	signal transducer activity /// receptor activity /// receptor activity /// non-G-protein coupled 7TM receptor activity /// G-protein coupled receptor activity /// protein binding	integral to plasma membrane /// membrane /// integral to membrane
204886_at	PLK4	polo-like kinase 4 (Drosophila)	1.880443828	6.207035915	0.001703856	0.02158847	-1.119916122	---	protein amino acid phosphorylation /// protein amino acid phosphorylation	nucleotide binding /// protein kinase activity /// protein serine/threonine kinase activity /// protein serine/threonine kinase activity /// protein tyrosine kinase activity /// protein binding /// protein binding /// ATP binding /// kinase activity /// t	---
205199_at	CA9	carbonic anhydrase IX	1.877049399	2.886239346	0.035156636	0.135247353	-4.571103147	---	morphogenesis of an epithelium /// one-carbon compound metabolic process /// secretion	carbonate dehydratase activity /// carbonate dehydratase activity /// zinc ion binding /// lyase activity /// metal ion binding	nucleus /// plasma membrane /// membrane /// integral to membrane /// integral to membrane /// cell projection
203270_at	DTYMK /// LOC727761	deoxythymidylate kinase (thymidylate kinase) /// similar to Deoxythymidylate kinase (thymidylate kinase)	1.876726612	7.154645931	0.000901383	0.015771078	-0.387980698	---	dTDP biosynthetic process /// dTTP biosynthetic process /// cell cycle /// cell proliferation /// nucleotide biosynthetic process	nucleotide binding /// thymidylate kinase activity /// thymidylate kinase activity /// ATP binding /// kinase activity /// transferase activity /// nucleoside kinase activity	cytosol
204162_at	NDC80	NDC80 homolog, kinetochore complex component (S. cerevisiae)	1.874395287	7.418948154	0.000764372	0.014505089	-0.19895671	---	mitotic sister chromatid segregation /// cell cycle /// cell cycle /// spindle organization and biogenesis /// mitosis /// mitosis /// phosphoinositide-mediated signaling /// cell division	protein binding /// protein binding	chromosome, centromeric region /// chromosome, centromeric region /// condensed chromosome kinetochore /// nucleus /// nucleus
91816_f_at	MEX3D	mex-3 homolog D (C. elegans)	1.873802023	3.223913256	0.024044739	0.109178995	-4.147382937	---	---	RNA binding /// protein binding /// zinc ion binding /// metal ion binding	nucleus /// cytoplasm
228126_x_at	CTXN1	cortexin 1	1.87167985	10.31684026	0.000165303	0.007240906	1.536981547	---	---	---	membrane /// integral to membrane
227545_at	---	---	1.868047096	4.487107918	0.006795355	0.04932709	-2.711462908	---	---	---	---
204146_at	RAD51AP1	RAD51 associated protein 1	1.867401658	7.762514458	0.000621502	0.013239441	0.037849828	---	double-strand break repair via homologous recombination /// DNA repair /// DNA repair /// DNA repair /// response to DNA damage stimulus	DNA binding /// double-stranded DNA binding /// double-stranded DNA binding /// single-stranded DNA binding /// single-stranded DNA binding /// RNA binding /// RNA binding /// RNA binding /// protein binding	nucleus /// nucleus /// nucleus
202183_s_at	KIF22	kinesin family member 22	1.851862499	4.054376559	0.010198391	0.063783697	-3.175968082	---	microtubule-based movement /// mitosis	nucleotide binding /// DNA binding /// DNA binding /// motor activity /// microtubule motor activity /// microtubule motor activity /// ATP binding /// sequence-specific DNA binding	kinetochore /// intracellular /// nucleus /// nucleus /// microtubule /// microtubule associated complex
220085_at	HELLS	helicase, lymphoid-specific	1.850500082	5.653846541	0.002565488	0.027303199	-1.591229177	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:Apoptosis>Apoptosis</a>	methylation-dependent chromatin silencing /// transcription /// regulation of transcription, DNA-dependent /// cell cycle /// mitosis /// multicellular organismal development /// multicellular organismal development /// maintenance of DNA methylation ///	nucleotide binding /// nucleic acid binding /// DNA binding /// helicase activity /// ATP binding /// hydrolase activity	chromosome, centromeric region /// nucleus /// centromeric heterochromatin
210517_s_at	AKAP12	A kinase (PRKA) anchor protein 12	1.849557802	3.017241493	0.030273796	0.124770335	-4.404938076	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:G_Protein_Signaling>G_Protein_Signaling</a>	protein targeting /// signal transduction /// G-protein coupled receptor protein signaling pathway	protein binding /// protein kinase A binding	cytoplasm /// cytoplasm /// cytoskeleton
239950_at	tcag7.1238	homeo box A11, antisense	1.844486139	13.92420308	0.0000397	0.004009292	3.098682291	---	---	---	---
211804_s_at	CDK2	cyclin-dependent kinase 2	1.843526294	4.902377092	0.004714145	0.039467313	-2.291562946	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:Cell_cycle_KEGG>Cell_cycle_KEGG</a> /// <a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:DNA_replication_Reactome>DNA_replication_	G2/M transition of mitotic cell cycle /// regulation of DNA replication /// protein amino acid phosphorylation /// cell cycle /// mitosis /// traversing start control point of mitotic cell cycle /// positive regulation of cell proliferation /// cell divis	nucleotide binding /// protein kinase activity /// protein kinase activity /// protein serine/threonine kinase activity /// cyclin-dependent protein kinase activity /// cyclin-dependent protein kinase activity /// cyclin-dependent protein kinase activity	cyclin-dependent protein kinase holoenzyme complex /// nucleus /// nucleus /// nucleoplasm /// cytoplasm /// cytosol
204767_s_at	FEN1	flap structure-specific endonuclease 1	1.840518281	7.520125452	0.000718576	0.014134645	-0.128197834	---	DNA replication /// DNA replication /// DNA replication /// DNA repair /// DNA repair /// DNA repair /// double-strand break repair /// UV protection /// phosphoinositide-mediated signaling	magnesium ion binding /// DNA binding /// DNA binding /// damaged DNA binding /// double-stranded DNA binding /// catalytic activity /// nuclease activity /// endonuclease activity /// endonuclease activity /// ribonuclease H activity /// exonuclease acti	nucleus /// nucleus
48808_at	DHFR	dihydrofolate reductase	1.839311116	10.80592221	0.00013282	0.006560666	1.78083433	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:Nucleotide_Metabolism>Nucleotide_Metabolism</a>	glycine biosynthetic process /// glycine biosynthetic process /// one-carbon compound metabolic process /// nucleotide biosynthetic process /// nucleotide biosynthetic process /// oxidation reduction	dihydrofolate reductase activity /// dihydrofolate reductase activity /// oxidoreductase activity	---
209639_s_at	RGS12	regulator of G-protein signaling 12	1.838462427	6.198394996	0.001714392	0.021672573	-1.127012842	---	signal transduction /// regulation of G-protein coupled receptor protein signaling pathway /// negative regulation of signal transduction	signal transducer activity /// receptor signaling protein activity /// GTPase activator activity /// GTPase activator activity /// protein binding	condensed nuclear chromosome /// nucleus
219694_at	FAM105A	family with sequence similarity 105, member A	1.837113721	6.865932318	0.001085795	0.017108209	-0.601676517	---	---	---	---
205345_at	BARD1	BRCA1 associated RING domain 1	1.835601106	6.071042018	0.001878975	0.022907277	-1.232556768	---	tissue homeostasis /// response to DNA damage stimulus /// cell cycle arrest /// protein ubiquitination /// negative regulation of mRNA 3-end processing /// regulation of phosphorylation /// positive regulation of apoptosis /// negative regulation of apo	RNA binding /// ubiquitin-protein ligase activity /// protein binding /// protein binding /// zinc ion binding /// kinase binding /// protein homodimerization activity /// metal ion binding /// protein heterodimerization activity	ubiquitin ligase complex /// intracellular /// nucleus /// nucleus /// nucleus /// cytoplasm /// BRCA1-BARD1 complex
1554271_a_at	CENPL	centromere protein L	1.835004383	8.615962934	0.000384112	0.010576609	0.586340002	---	---	---	chromosome, centromeric region /// nucleus /// chromosome
212775_at	OBSL1	obscurin-like 1	1.833801336	8.717933928	0.000363691	0.010315033	0.648375999	---	cytoskeleton organization and biogenesis /// cardiac myofibril assembly	cytoskeletal adaptor activity /// kinase activity	intercalated disc /// Z disc /// M band /// perinuclear region of cytoplasm
209172_s_at	CENPF	centromere protein F, 350/400ka (mitosin)	1.833455953	7.678982605	0.000653083	0.013554376	-0.018829778	---	G2 phase of mitotic cell cycle /// M phase of mitotic cell cycle /// M phase of mitotic cell cycle /// mitotic cell cycle /// cell cycle /// chromosome segregation /// chromosome segregation /// mitosis /// mitotic cell cycle spindle assembly checkpoint /	chromatin binding /// protein binding /// protein C-terminus binding /// transcription factor binding /// protein homodimerization activity /// dynein binding /// protein heterodimerization activity	chromosome, centromeric region /// chromosome, centromeric region /// kinetochore /// chromatin /// spindle pole /// outer kinetochore of condensed chromosome /// outer kinetochore of condensed chromosome /// nucleus /// nucleus /// nuclear envelope /// c
222958_s_at	DEPDC1	DEP domain containing 1	1.832113155	5.402554357	0.003121978	0.030803517	-1.817328535	---	signal transduction /// intracellular signaling cascade	GTPase activator activity	intracellular
207380_x_at	NOX1	NADPH oxidase 1	1.82679159	6.670736064	0.001236056	0.018096067	-0.750634275	---	angiogenesis /// NADP metabolic process /// FADH2 metabolic process /// superoxide metabolic process /// transport /// ion transport /// response to stress /// inflammatory response /// signal transduction /// regulation of blood pressure /// positive reg	ion channel activity /// voltage-gated ion channel activity /// iron ion binding /// protein binding /// electron carrier activity /// superoxide-generating NADPH oxidase activity /// superoxide-generating NADPH oxidase activity /// oxidoreductase activit	early endosome /// membrane /// integral to membrane /// integral to membrane /// NADPH oxidase complex
