Ref Seq	Gene Symbol	Regulation	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_assignment
NM_024670	SUV39H2	down	3236448	-0.264758733	8.276496984	-2.799255591	0.008260965	0.457213685	-2.705551017	NM_024670 // SUV39H2 // suppressor of variegation 3-9 homolog 2 (Drosophila) // 10p13 // 79723 /// ENST00000313519 // SUV39H2 // suppressor of variegation 3-9 homolog 2 (Drosophila) // 10p13 // 79723 /// ENST00000378331 // SUV39H2 // suppressor of variegation 3-9 homolog 2 (Drosophila) // 10p13 // 79723 /// BC007754 // SUV39H2 // suppressor of variegation 3-9 homolog 2 (Drosophila) // 10p13 // 79723 /// ENST00000354919 // SUV39H2 // suppressor of variegation 3-9 homolog 2 (Drosophila) // 10p13 // 79723 /// ENST00000378325 // SUV39H2 // suppressor of variegation 3-9 homolog 2 (Drosophila) // 10p13 // 79723 /// ENST00000358298 // SUV39H2 // suppressor of variegation 3-9 homolog 2 (Drosophila) // 10p13 // 79723
NM_016090	RBM7	down	3349918	-0.399542678	9.27718844	-2.79881004	0.008270258	0.457213685	-2.706545691	NM_016090 // RBM7 // RNA binding motif protein 7 // 11q23.1-q23.2 // 10179 /// ENST00000265882 // RBM7 // RNA binding motif protein 7 // 11q23.1-q23.2 // 10179 /// AF156098 // RBM7 // RNA binding motif protein 7 // 11q23.1-q23.2 // 10179 /// ENST00000375490 // RBM7 // RNA binding motif protein 7 // 11q23.1-q23.2 // 10179 /// AB209753 // RBM7 // RNA binding motif protein 7 // 11q23.1-q23.2 // 10179
ENST00000312377	RACGAP1	down	3451960	-0.486412631	7.297464995	-2.79810507	0.008284982	0.457213685	-2.708119305	ENST00000312377 // RACGAP1 // Rac GTPase activating protein 1 // 12q13.13 // 29127 /// BC125190 // RACGAP1P // Rac GTPase activating protein 1 pseudogene // 12q12 // 83956 /// CR533565 // RACGAP1 // Rac GTPase activating protein 1 // 12q13.13 // 29127
NM_024685	BBS10	down	3462930	-0.425391841	7.790254483	-2.79521522	0.008345595	0.457782803	-2.714567396	NM_024685 // BBS10 // Bardet-Biedl syndrome 10 // 12q21.2 // 79738 /// ENST00000393262 // BBS10 // Bardet-Biedl syndrome 10 // 12q21.2 // 79738 /// BC026355 // BBS10 // Bardet-Biedl syndrome 10 // 12q21.2 // 79738 /// ENST00000313898 // BBS10 // Bardet-Biedl syndrome 10 // 12q21.2 // 79738
NM_004854	CHST10	up	2567242	0.160238088	7.990812149	2.794334762	0.008364144	0.457782803	-2.716531135	NM_004854 // CHST10 // carbohydrate sulfotransferase 10 // 2q11.2 // 9486 /// ENST00000264249 // CHST10 // carbohydrate sulfotransferase 10 // 2q11.2 // 9486 /// AF033827 // CHST10 // carbohydrate sulfotransferase 10 // 2q11.2 // 9486
NM_001947	DUSP7	up	2675925	0.216686182	9.33102821	2.794118602	0.008368704	0.457782803	-2.71701319	NM_001947 // DUSP7 // dual specificity phosphatase 7 // 3p21 // 1849 /// ENST00000296483 // DUSP7 // dual specificity phosphatase 7 // 3p21 // 1849 /// BC104880 // DUSP7 // dual specificity phosphatase 7 // 3p21 // 1849
NM_182643	DLC1	down	3125116	-0.208675741	8.458801031	-2.789555577	0.008465504	0.461727815	-2.727183765	NM_182643 // DLC1 // deleted in liver cancer 1 // 8p22 // 10395 /// NM_006094 // DLC1 // deleted in liver cancer 1 // 8p22 // 10395 /// NM_024767 // DLC1 // deleted in liver cancer 1 // 8p22 // 10395 /// ENST00000276297 // DLC1 // deleted in liver cancer 1 // 8p22 // 10395 /// ENST00000358919 // DLC1 // deleted in liver cancer 1 // 8p22 // 10395 /// ENST00000316609 // DLC1 // deleted in liver cancer 1 // 8p22 // 10395 /// BC054511 // DLC1 // deleted in liver cancer 1 // 8p22 // 10395
NM_019054	FAM35A	down	3256279	-0.219548057	8.934196482	-2.786060829	0.008540346	0.464455768	-2.734966288	NM_019054 // FAM35A // family with sequence similarity 35, member A // 10q23.2 // 54537 /// ENST00000298784 // FAM35A // family with sequence similarity 35, member A // 10q23.2 // 54537 /// ENST00000358313 // FAM35A // family with sequence similarity 35, member A // 10q23.2 // 54537 /// BC051863 // FAM35A // family with sequence similarity 35, member A // 10q23.2 // 54537 /// ENST00000298786 // FAM35A // family with sequence similarity 35, member A // 10q23.2 // 54537
NM_007368	RASA3	down	3526831	-0.182764099	9.625410027	-2.780957287	0.008650749	0.46909629	-2.746320598	NM_007368 // RASA3 // RAS p21 protein activator 3 // 13q34 // 22821 /// ENST00000334062 // RASA3 // RAS p21 protein activator 3 // 13q34 // 22821 /// ENST00000389544 // RASA3 // RAS p21 protein activator 3 // 13q34 // 22821 /// AK128094 // RASA3 // RAS p21 protein activator 3 // 13q34 // 22821
NM_032776	JMJD1C	down	3291682	-0.329594778	8.225091216	-2.7769224	0.008738975	0.47125775	-2.755288223	NM_032776 // JMJD1C // jumonji domain containing 1C // 10q21.2-q21.3 // 221037 /// NM_004241 // JMJD1C // jumonji domain containing 1C // 10q21.2-q21.3 // 221037 /// ENST00000399262 // JMJD1C // jumonji domain containing 1C // 10q21.2-q21.3 // 221037 /// ENST00000399251 // JMJD1C // jumonji domain containing 1C // 10q21.2-q21.3 // 221037 /// ENST00000327520 // JMJD1C // jumonji domain containing 1C // 10q21.2-q21.3 // 221037 /// EF068222 // JMJD1C // jumonji domain containing 1C // 10q21.2-q21.3 // 221037
AY486332	C1orf52	up	2420790	0.169305455	7.838472578	2.776830707	0.00874099	0.47125775	-2.75549192	AY486332 // C1orf52 // chromosome 1 open reading frame 52 // 1p22.3 // 148423 /// AY486331 // C1orf52 // chromosome 1 open reading frame 52 // 1p22.3 // 148423 /// ENST00000294661 // C1orf52 // chromosome 1 open reading frame 52 // 1p22.3 // 148423 /// ENST00000344356 // C1orf52 // chromosome 1 open reading frame 52 // 1p22.3 // 148423 /// AK126929 // C1orf52 // chromosome 1 open reading frame 52 // 1p22.3 // 148423 /// AF387612 // C1orf52 // chromosome 1 open reading frame 52 // 1p22.3 // 148423
NM_014888	FAM3C	down	3971624	-0.211367085	10.78367099	-2.771238491	0.008864681	0.476553033	-2.767907095	NM_014888 // FAM3C // family with sequence similarity 3, member C // 7q31 // 10447 /// NM_001040020 // FAM3C // family with sequence similarity 3, member C // 7q31 // 10447 /// ENST00000359943 // FAM3C // family with sequence similarity 3, member C // 7q31 // 10447 /// ENST00000312214 // FAM3C // family with sequence similarity 3, member C // 7q31 // 10447 /// D87120 // FAM3C // family with sequence similarity 3, member C // 7q31 // 10447
NM_014875	KIF14	down	2450345	-0.841189682	7.482088391	-2.768575941	0.008924144	0.478375023	-2.773812692	NM_014875 // KIF14 // kinesin family member 14 // 1q32.1 // 9928 /// ENST00000367350 // KIF14 // kinesin family member 14 // 1q32.1 // 9928 /// BC113742 // KIF14 // kinesin family member 14 // 1q32.1 // 9928
NM_015902	UBR5	down	3147321	-0.197097398	9.52157888	-2.766091291	0.008979968	0.479992137	-2.77932051	NM_015902 // UBR5 // ubiquitin protein ligase E3 component n-recognin 5 // 8q22 // 51366 /// ENST00000220959 // UBR5 // ubiquitin protein ligase E3 component n-recognin 5 // 8q22 // 51366 /// AB020703 // UBR5 // ubiquitin protein ligase E3 component n-recognin 5 // 8q22 // 51366
NM_013399	C16orf5	up	3678186	0.211484089	7.551680946	2.764875038	0.009007413	0.480087425	-2.782015499	NM_013399 // C16orf5 // chromosome 16 open reading frame 5 // 16p13.3 // 29965 /// ENST00000399599 // C16orf5 // chromosome 16 open reading frame 5 // 16p13.3 // 29965 /// DQ167023 // C16orf5 // chromosome 16 open reading frame 5 // 16p13.3 // 29965
NM_057159	LPAR1	down	3220384	-0.190492033	10.83322101	-2.762941836	0.009051197	0.481050542	-2.786297591	NM_057159 // LPAR1 // lysophosphatidic acid receptor 1 // 9q31.3 // 1902 /// NM_001401 // LPAR1 // lysophosphatidic acid receptor 1 // 9q31.3 // 1902 /// ENST00000374431 // LPAR1 // lysophosphatidic acid receptor 1 // 9q31.3 // 1902 /// ENST00000374430 // LPAR1 // lysophosphatidic acid receptor 1 // 9q31.3 // 1902 /// ENST00000358883 // LPAR1 // lysophosphatidic acid receptor 1 // 9q31.3 // 1902 /// BC036034 // LPAR1 // lysophosphatidic acid receptor 1 // 9q31.3 // 1902
NM_145804	ABTB2	up	3368940	0.175182624	7.430262254	2.760869306	0.009098356	0.481674421	-2.790886217	NM_145804 // ABTB2 // ankyrin repeat and BTB (POZ) domain containing 2 // 11p13 // 25841 /// ENST00000298992 // ABTB2 // ankyrin repeat and BTB (POZ) domain containing 2 // 11p13 // 25841 /// AK291744 // ABTB2 // ankyrin repeat and BTB (POZ) domain containing 2 // 11p13 // 25841
NM_033222	PSIP1	down	3199790	-0.348310451	8.071159352	-2.760165206	0.009114429	0.481674421	-2.792444619	NM_033222 // PSIP1 // PC4 and SFRS1 interacting protein 1 // 9p22.3 // 11168 /// NM_021144 // PSIP1 // PC4 and SFRS1 interacting protein 1 // 9p22.3 // 11168 /// ENST00000380733 // PSIP1 // PC4 and SFRS1 interacting protein 1 // 9p22.3 // 11168 /// ENST00000380738 // PSIP1 // PC4 and SFRS1 interacting protein 1 // 9p22.3 // 11168 /// ENST00000380716 // PSIP1 // PC4 and SFRS1 interacting protein 1 // 9p22.3 // 11168 /// AF063020 // PSIP1 // PC4 and SFRS1 interacting protein 1 // 9p22.3 // 11168 /// ENST00000380715 // PSIP1 // PC4 and SFRS1 interacting protein 1 // 9p22.3 // 11168 /// ENST00000397519 // PSIP1 // PC4 and SFRS1 interacting protein 1 // 9p22.3 // 11168
AL136908	C15orf29	down	3617252	-0.43509101	7.143399509	-2.757058872	0.009185657	0.484071213	-2.799316976	AL136908 // C15orf29 // chromosome 15 open reading frame 29 // 15q14 // 79768 /// BC026234 // C15orf29 // chromosome 15 open reading frame 29 // 15q14 // 79768 /// AK293021 // C15orf29 // chromosome 15 open reading frame 29 // 15q14 // 79768 /// ENST00000256544 // C15orf29 // chromosome 15 open reading frame 29 // 15q14 // 79768 /// BC037234 // C15orf29 // chromosome 15 open reading frame 29 // 15q14 // 79768
NM_014900	COBLL1	up	2584787	0.453764172	8.107322593	2.751972205	0.009303414	0.487981533	-2.810560092	NM_014900 // COBLL1 // COBL-like 1 // 2q24.3 // 22837 /// ENST00000194871 // COBLL1 // COBL-like 1 // 2q24.3 // 22837 /// BC071588 // COBLL1 // COBL-like 1 // 2q24.3 // 22837 /// ENST00000342193 // COBLL1 // COBL-like 1 // 2q24.3 // 22837 /// ENST00000392717 // COBLL1 // COBL-like 1 // 2q24.3 // 22837 /// ENST00000375458 // COBLL1 // COBL-like 1 // 2q24.3 // 22837
NM_080650	ATPBD4	down	3617920	-0.29276459	6.375479157	-2.751602504	0.009312027	0.487981533	-2.811376739	NM_080650 // ATPBD4 // ATP binding domain 4 // 15q14 // 89978 /// ENST00000256538 // ATPBD4 // ATP binding domain 4 // 15q14 // 89978 /// BC066652 // ATPBD4 // ATP binding domain 4 // 15q14 // 89978
NM_032900	ARHGAP19	down	3302187	-0.316515272	7.596058097	-2.75047105	0.009338434	0.487998365	-2.813875623	NM_032900 // ARHGAP19 // Rho GTPase activating protein 19 // 10q24.1 // 84986 /// ENST00000358531 // ARHGAP19 // Rho GTPase activating protein 19 // 10q24.1 // 84986 /// ENST00000316676 // ARHGAP19 // Rho GTPase activating protein 19 // 10q24.1 // 84986 /// ENST00000371027 // ARHGAP19 // Rho GTPase activating protein 19 // 10q24.1 // 84986 /// ENST00000358308 // ARHGAP19 // Rho GTPase activating protein 19 // 10q24.1 // 84986 /// ENST00000371070 // SLIT1 // slit homolog 1 (Drosophila) // 10q23.3-q24 // 6585 /// ENST00000393817 // ARHGAP19 // Rho GTPase activating protein 19 // 10q24.1 // 84986 /// AK090447 // ARHGAP19 // Rho GTPase activating protein 19 // 10q24.1 // 84986
NM_006350	FST	up	2809399	0.498737145	11.09085701	2.748395251	0.00938706	0.489173049	-2.818458469	NM_006350 // FST // follistatin // 5q11.2 // 10468 /// NM_013409 // FST // follistatin // 5q11.2 // 10468 /// ENST00000396947 // FST // follistatin // 5q11.2 // 10468 /// ENST00000256759 // FST // follistatin // 5q11.2 // 10468 /// BC004107 // FST // follistatin // 5q11.2 // 10468
NM_198066	GNPNAT1	down	3564872	-0.258745458	9.359113814	-2.745995243	0.009443575	0.489471889	-2.823754381	NM_198066 // GNPNAT1 // glucosamine-phosphate N-acetyltransferase 1 // 14q22.2 // 64841 /// ENST00000216410 // GNPNAT1 // glucosamine-phosphate N-acetyltransferase 1 // 14q22.2 // 64841 /// BC012179 // GNPNAT1 // glucosamine-phosphate N-acetyltransferase 1 // 14q22.2 // 64841
NM_020799	STAMBPL1	down	3257031	-0.403138106	6.802507739	-2.745929734	0.009445123	0.489471889	-2.823898895	NM_020799 // STAMBPL1 // STAM binding protein-like 1 // 10q23.31 // 57559 /// ENST00000371926 // STAMBPL1 // STAM binding protein-like 1 // 10q23.31 // 57559 /// ENST00000371924 // STAMBPL1 // STAM binding protein-like 1 // 10q23.31 // 57559 /// ENST00000371927 // STAMBPL1 // STAM binding protein-like 1 // 10q23.31 // 57559 /// BX649096 // STAMBPL1 // STAM binding protein-like 1 // 10q23.31 // 57559 /// AB209361 // FAS // Fas (TNF receptor superfamily, member 6) // 10q24.1 // 355
NM_014575	SCHIP1	up	2649824	0.22344141	8.213451952	2.744164869	0.009486889	0.489711564	-2.82779137	NM_014575 // SCHIP1 // schwannomin interacting protein 1 // 3q25.33 // 29970 /// NM_001042706 // IQCJ // IQ motif containing J // 3q25.32 // 654502 /// NM_001042705 // IQCJ // IQ motif containing J // 3q25.32 // 654502 /// ENST00000337808 // SCHIP1 // schwannomin interacting protein 1 // 3q25.33 // 29970 /// ENST00000397832 // IQCJ // IQ motif containing J // 3q25.32 // 654502 /// ENST00000397830 // IQCJ // IQ motif containing J // 3q25.32 // 654502 /// DQ157848 // SCHIP1 // schwannomin interacting protein 1 // 3q25.33 // 29970 /// DQ309554 // IQCJ // IQ motif containing J // 3q25.32 // 654502
NM_004148	NINJ1	up	3215146	0.22961245	8.820173174	2.743523916	0.009502101	0.489711564	-2.829204627	NM_004148 // NINJ1 // ninjurin 1 // 9q22 // 4814 /// ENST00000375446 // NINJ1 // ninjurin 1 // 9q22 // 4814 /// BC048212 // NINJ1 // ninjurin 1 // 9q22 // 4814
NM_003324	TULP3	down	3401217	-0.208018145	9.843797142	-2.740762784	0.009567888	0.491747364	-2.835290351	NM_003324 // TULP3 // tubby like protein 3 // 12p13.3 // 7289 /// ENST00000228245 // TULP3 // tubby like protein 3 // 12p13.3 // 7289 /// AK024246 // TULP3 // tubby like protein 3 // 12p13.3 // 7289
NM_144650	ADHFE1	up	3101629	0.19708197	6.281855085	2.737205376	0.009653271	0.49477642	-2.84312543	NM_144650 // ADHFE1 // alcohol dehydrogenase, iron containing, 1 // 8q13.1 // 137872 /// ENST00000396623 // ADHFE1 // alcohol dehydrogenase, iron containing, 1 // 8q13.1 // 137872 /// BC047492 // ADHFE1 // alcohol dehydrogenase, iron containing, 1 // 8q13.1 // 137872 /// ENST00000276576 // ADHFE1 // alcohol dehydrogenase, iron containing, 1 // 8q13.1 // 137872 /// ENST00000379385 // ADHFE1 // alcohol dehydrogenase, iron containing, 1 // 8q13.1 // 137872 /// ENST00000396621 // ADHFE1 // alcohol dehydrogenase, iron containing, 1 // 8q13.1 // 137872
NM_024039	MIS12	down	3707759	-0.354117083	8.491138498	-2.735744291	0.009688544	0.495227547	-2.846341564	NM_024039 // MIS12 // MIS12, MIND kinetochore complex component, homolog (yeast) // 17p13.2 // 79003 /// ENST00000381165 // MIS12 // MIS12, MIND kinetochore complex component, homolog (yeast) // 17p13.2 // 79003 /// AK289939 // MIS12 // MIS12, MIND kinetochore complex component, homolog (yeast) // 17p13.2 // 79003
NM_006386	DDX17	down	3960629	-0.141860943	11.30397037	-2.732008809	0.00977927	0.498502971	-2.854559164	NM_006386 // DDX17 // DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 // 22q13.1 // 10521 /// NM_001098504 // DDX17 // DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 // 22q13.1 // 10521 /// NM_030881 // DDX17 // DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 // 22q13.1 // 10521 /// NM_001098505 // DDX17 // DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 // 22q13.1 // 10521 /// ENST00000381633 // DDX17 // DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 // 22q13.1 // 10521 /// ENST00000396821 // DDX17 // DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 // 22q13.1 // 10521 /// ENST00000216019 // DDX17 // DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 // 22q13.1 // 10521 /// BC000595 // DDX17 // DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 // 22q13.1 // 10521
NM_001040440	CCDC112	down	2871717	-0.377817876	5.971875664	-2.730705425	0.009811112	0.498767071	-2.857424778	NM_001040440 // CCDC112 // coiled-coil domain containing 112 // 5q22.3 // 153733 /// NM_152549 // CCDC112 // coiled-coil domain containing 112 // 5q22.3 // 153733 /// ENST00000296647 // CCDC112 // coiled-coil domain containing 112 // 5q22.3 // 153733 /// ENST00000379611 // CCDC112 // coiled-coil domain containing 112 // 5q22.3 // 153733 /// ENST00000395557 // CCDC112 // coiled-coil domain containing 112 // 5q22.3 // 153733 /// BC031242 // CCDC112 // coiled-coil domain containing 112 // 5q22.3 // 153733
NM_080836	STK35	down	3873699	-0.168101788	8.483606545	-2.727750032	0.009883669	0.501093989	-2.863919289	NM_080836 // STK35 // serine/threonine kinase 35 // 20p13 // 140901 /// ENST00000381482 // STK35 // serine/threonine kinase 35 // 20p13 // 140901 /// ENST00000246032 // STK35 // serine/threonine kinase 35 // 20p13 // 140901 /// ENST00000400064 // STK35 // serine/threonine kinase 35 // 20p13 // 140901 /// BC017340 // STK35 // serine/threonine kinase 35 // 20p13 // 140901
NM_152259	C15orf42	down	3607698	-0.392947342	7.297109568	-2.725032809	0.009950819	0.503134903	-2.86988649	NM_152259 // C15orf42 // chromosome 15 open reading frame 42 // 15q26.1 // 90381 /// ENST00000268138 // C15orf42 // chromosome 15 open reading frame 42 // 15q26.1 // 90381 /// BC033209 // C15orf42 // chromosome 15 open reading frame 42 // 15q26.1 // 90381 /// ENST00000343406 // C15orf42 // chromosome 15 open reading frame 42 // 15q26.1 // 90381
NM_001112734	ZNF397OS	down	3803882	-0.17086632	6.746260573	-2.723681641	0.009984367	0.503470446	-2.872852341	NM_001112734 // ZNF397OS // zinc finger protein 397 opposite strand // 18q12.2 // 100101467 /// ENST00000333206 // ZNF397 // zinc finger protein 397 // 18q12.2 // 84307 /// AY234408 // ZNF397OS // zinc finger protein 397 opposite strand // 18q12.2 // 100101467 /// ENST00000383091 // ZNF397 // zinc finger protein 397 // 18q12.2 // 84307 /// ENST00000400443 // ZNF397OS // zinc finger protein 397 opposite strand // 18q12.2 // 100101467
NM_005342	HMGB3	down	3994915	-0.28069072	8.340194397	-2.719949309	0.010077584	0.503621594	-2.881040069	NM_005342 // HMGB3 // high-mobility group box 3 // Xq28 // 3149 /// ENST00000325307 // HMGB3 // high-mobility group box 3 // Xq28 // 3149 /// BX537505 // HMGB3 // high-mobility group box 3 // Xq28 // 3149 /// BX537505 // HMGB3 // high-mobility group box 3 // Xq28 // 3149
NM_015299	KIAA0323	up	3530002	0.179119734	7.903330059	2.719437096	0.01009044	0.503621594	-2.882163171	NM_015299 // KIAA0323 // KIAA0323 // 14q12 // 23351 /// ENST00000251343 // KIAA0323 // KIAA0323 // 14q12 // 23351 /// AK291680 // KIAA0323 // KIAA0323 // 14q12 // 23351
NM_014732	KIAA0513	up	3672059	0.179485708	7.82711257	2.719389924	0.010091624	0.503621594	-2.882266594	NM_014732 // KIAA0513 // KIAA0513 // 16q24.1 // 9764 /// ENST00000258180 // KIAA0513 // KIAA0513 // 16q24.1 // 9764 /// AB011085 // KIAA0513 // KIAA0513 // 16q24.1 // 9764
NM_005901	SMAD2	down	3806913	-0.206065168	9.729462682	-2.717065567	0.01015016	0.503621594	-2.88736134	NM_005901 // SMAD2 // SMAD family member 2 // 18q21.1 // 4087 /// NM_001003652 // SMAD2 // SMAD family member 2 // 18q21.1 // 4087 /// ENST00000262160 // SMAD2 // SMAD family member 2 // 18q21.1 // 4087 /// BC014840 // SMAD2 // SMAD family member 2 // 18q21.1 // 4087 /// ENST00000356825 // SMAD2 // SMAD family member 2 // 18q21.1 // 4087
NM_015859	GTF2A1	down	3574074	-0.262705257	9.325992487	-2.716722947	0.010158815	0.503621594	-2.888112093	NM_015859 // GTF2A1 // general transcription factor IIA, 1, 19/37kDa // 14q31.1 // 2957 /// NM_201595 // GTF2A1 // general transcription factor IIA, 1, 19/37kDa // 14q31.1 // 2957 /// ENST00000393604 // GTF2A1 // general transcription factor IIA, 1, 19/37kDa // 14q31.1 // 2957 /// ENST00000298173 // GTF2A1 // general transcription factor IIA, 1, 19/37kDa // 14q31.1 // 2957 /// D14887 // GTF2A1 // general transcription factor IIA, 1, 19/37kDa // 14q31.1 // 2957
NM_018941	CLN8	up	3082824	0.165726975	7.932586813	2.71668504	0.010159773	0.503621594	-2.888195152	NM_018941 // CLN8 // ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation) // 8p23 // 2055 /// ENST00000331222 // CLN8 // ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation) // 8p23 // 2055 /// AF123761 // CLN8 // ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation) // 8p23 // 2055
