Ensembl ID	Fold Change	Gene Name	Gene Symbol
ENSG00000131069	1.389055171	Acetyl-coenzyme A synthetase, cytoplasmic (EC 6.2.1.1) (Acetate--CoA ligase) (Acyl-activating enzyme) (Acetyl-CoA synthetase) (AceCS) (ACS) [Source:UniProtKB/Swiss-Prot;Acc:Q9NR19]	ACSS2
ENSG00000200182	1.388729811	telomerase RNA component (TERC) on chromosome 3 [Source:RefSeq_dna;Acc:NR_001566]	TERC
ENSG00000105550	1.388686957	Fibroblast growth factor 21 Precursor  (FGF-21) [Source:UniProtKB/Swiss-Prot;Acc:Q9NSA1]	FGF21
ENSG00000125910	1.388530378	Sphingosine 1-phosphate receptor 4 (S1P receptor 4) (S1P4) (Sphingosine 1-phosphate receptor Edg-6) (S1P receptor Edg-6) (Endothelial differentiation G-protein coupled receptor 6) [Source:UniProtKB/Swiss-Prot;Acc:O95977]	S1PR4
ENSG00000112941	1.388507814	DNA polymerase sigma (EC 2.7.7.7) (Topoisomerase-related function protein 4-1) (TRF4-1) (LAK-1) (DNA polymerase kappa) [Source:UniProtKB/Swiss-Prot;Acc:Q5XG87]	POLS
ENSG00000124588	1.387726507	Ribosyldihydronicotinamide dehydrogenase [quinone] (EC 1.10.99.2) (NRH dehydrogenase [quinone] 2) (NRH:quinone oxidoreductase 2) (Quinone reductase 2) (QR2) [Source:UniProtKB/Swiss-Prot;Acc:P16083]	NQO2
ENSG00000183016	1.387488314	IQ and AAA domain-containing protein ENSP00000340148 [Source:UniProtKB/Swiss-Prot;Acc:A6NCM1]	ENSG00000183016
ENSG00000132341	1.387287418	GTP-binding nuclear protein Ran (GTPase Ran) (Ras-like protein TC4) (Androgen receptor-associated protein 24) [Source:UniProtKB/Swiss-Prot;Acc:P62826]	RAN
ENSG00000055070	1.387193629	UPF0485 protein C1orf144 (Putative MAPK-activating protein PM18/PM20/PM22) [Source:UniProtKB/Swiss-Prot;Acc:Q7Z422]	C1orf144
ENSG00000139133	1.38695495	Alpha-1,2-glucosyltransferase ALG10-A (EC 2.4.1.-) (Alpha-2-glucosyltransferase ALG10-A) (Asparagine-linked glycosylation protein 10 homolog A) [Source:UniProtKB/Swiss-Prot;Acc:Q5BKT4]	ALG10
ENSG00000133454	1.386529976	Myosin-XVIIIb [Source:UniProtKB/Swiss-Prot;Acc:Q8IUG5]	MYO18B
ENSG00000102755	1.386316806	Vascular endothelial growth factor receptor 1 (EC 2.7.10.1) (VEGFR-1) (Vascular permeability factor receptor) (Tyrosine-protein kinase receptor FLT) (Flt-1) [Source:UniProtKB/Swiss-Prot;Acc:P17948]	FLT1
ENSG00000174898	1.385757488	Transmembrane protein 146 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q86XM0]	TMEM146
ENSG00000143153	1.385533474	Sodium/potassium-transporting ATPase subunit beta-1 (Sodium/potassium-dependent ATPase subunit beta-1) [Source:UniProtKB/Swiss-Prot;Acc:P05026]	ATP1B1
ENSG00000065457	1.385326801	tRNA-specific adenosine deaminase 1 (EC 3.5.4.-) (hADAT1) (tRNA-specific adenosine-37 deaminase) [Source:UniProtKB/Swiss-Prot;Acc:Q9BUB4]	ADAT1
ENSG00000123595	1.385240799	Ras-related protein Rab-9A (Rab-9A) [Source:UniProtKB/Swiss-Prot;Acc:P51151]	RAB9A
ENSG00000184544	1.38481321	Dehydrogenase/reductase SDR family member 7C Precursor  (EC 1.1.-.-) [Source:UniProtKB/Swiss-Prot;Acc:A6NNS2]	DHRS7C
ENSG00000128322	1.384754745	Immunoglobulin lambda-like polypeptide 1 (Immunoglobulin-related protein 14.1) (Immunoglobulin omega polypeptide) (Ig lambda-5) (CD179 antigen-like family member B) [Source:UniProtKB/Swiss-Prot;Acc:P15814]	IGLL1
ENSG00000182853	1.384456886	Vitelline membrane outer layer protein 1 homolog Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q7Z5L0]	VMO1
ENSG00000122126	1.383802198	Inositol polyphosphate 5-phosphatase OCRL-1 (EC 3.1.3.36) (Lowe oculocerebrorenal syndrome protein) [Source:UniProtKB/Swiss-Prot;Acc:Q01968]	OCRL
ENSG00000130948	1.383647702	Testosterone 17-beta-dehydrogenase 3 (EC 1.1.1.64) (Testicular 17-beta-hydroxysteroid dehydrogenase) (17-beta-HSD 3) [Source:UniProtKB/Swiss-Prot;Acc:P37058]	HSD17B3
ENSG00000184709	1.383504209	Leucine-rich repeat-containing protein 26 Precursor  (Cytokeratin-associated protein) [Source:UniProtKB/Swiss-Prot;Acc:Q2I0M4]	LRRC26
ENSG00000100600	1.383228436	Legumain Precursor  (EC 3.4.22.34) (Asparaginyl endopeptidase) (Protease, cysteine 1) [Source:UniProtKB/Swiss-Prot;Acc:Q99538]	LGMN
ENSG00000068985	1.383206474	G antigen family B member 1 (GAGE-9) (Prostate-associated gene 1 protein) (PAGE-1) (AL5) [Source:UniProtKB/Swiss-Prot;Acc:O75459]	PAGE1
ENSG00000146540	1.382746382	Uncharacterized protein C7orf50 [Source:UniProtKB/Swiss-Prot;Acc:Q9BRJ6]	C7orf50
ENSG00000206148	1.382693575		NKX1-2
ENSG00000142546	1.382173523	Nitric oxide synthase-interacting protein (eNOS-interacting protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y314]	NOSIP
ENSG00000179083	1.381920596	Protein FAM133A [Source:UniProtKB/Swiss-Prot;Acc:Q8N9E0]	FAM133A
ENSG00000119650	1.381892108	Uncharacterized protein C14orf179 [Source:UniProtKB/Swiss-Prot;Acc:Q96FT9]	C14orf179
ENSG00000166377	1.381773312	Probable phospholipid-transporting ATPase IIB (EC 3.6.3.1) [Source:UniProtKB/Swiss-Prot;Acc:O43861]	ATP9B
ENSG00000108094	1.381446939	Cullin-2 (CUL-2) [Source:UniProtKB/Swiss-Prot;Acc:Q13617]	CUL2
ENSG00000125898	1.380254142	Protein FAM110A [Source:UniProtKB/Swiss-Prot;Acc:Q9BQ89]	C20orf55
ENSG00000198358	1.380047397	HERV-K_1q22 provirus Np9 protein (HERV-K102 Np9 protein) (HERV-K(III) Np9 protein) [Source:UniProtKB/Swiss-Prot;Acc:P61582]	ERVK5
ENSG00000135069	1.379786124	Phosphoserine aminotransferase (EC 2.6.1.52) (Phosphohydroxythreonine aminotransferase) (PSAT) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y617]	PSAT1
ENSG00000117013	1.379349081	Potassium voltage-gated channel subfamily KQT member 4 (Voltage-gated potassium channel subunit Kv7.4) (Potassium channel subunit alpha KvLQT4) (KQT-like 4) [Source:UniProtKB/Swiss-Prot;Acc:P56696]	KCNQ4
ENSG00000164012	1.379212758	WD repeat-containing protein 65 [Source:UniProtKB/Swiss-Prot;Acc:Q96MR6]	WDR65
ENSG00000105261	1.378665789	Putative transcription factor Ovo-like 2-like [Source:UniProtKB/Swiss-Prot;Acc:O00110]	LOC 728361
ENSG00000130340	1.378305278	Sorting nexin-9 (SH3 and PX domain-containing protein 1) (Protein SDP1) (SH3 and PX domain-containing protein 3A) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y5X1]	SNX9
ENSG00000188830	1.378076545		ENSG00000188830
ENSG00000135900	1.378016384	39S ribosomal protein L44, mitochondrial Precursor  (EC 3.1.26.-) (L44mt) (MRP-L44) [Source:UniProtKB/Swiss-Prot;Acc:Q9H9J2]	MRPL44
ENSG00000125851	1.37773381	Neuroendocrine convertase 2 Precursor  (EC 3.4.21.94) (NEC 2) (Prohormone convertase 2) (Proprotein convertase 2) (PC2) (KEX2-like endoprotease 2) [Source:UniProtKB/Swiss-Prot;Acc:P16519]	PCSK2
ENSG00000173820	1.377725733		ENSG00000173820
ENSG00000138587	1.377711999	Meiosis-specific nuclear structural protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8NEH6]	MNS1
ENSG00000164074	1.377422991	Uncharacterized protein C4orf29 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q0P651]	C4orf29
ENSG00000138083	1.377315929	Homeobox protein SIX3 (Sine oculis homeobox homolog 3) [Source:UniProtKB/Swiss-Prot;Acc:O95343]	SIX3
ENSG00000158714	1.377148093	SLAM family member 8 Precursor  (B-lymphocyte activator macrophage expressed) (BCM-like membrane protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9P0V8]	SLAMF8
ENSG00000196198	1.377121603		BX276110.5
ENSG00000164651	1.376202391	Transcription factor Sp8 (Specificity protein 8) [Source:UniProtKB/Swiss-Prot;Acc:Q8IXZ3]	SP8
ENSG00000110013	1.376200657	Sialate O-acetylesterase Precursor  (EC 3.1.1.53) (Sialic acid-specific 9-O-acetylesterase) (H-Lse) [Source:UniProtKB/Swiss-Prot;Acc:Q9HAT2]	SIAE
ENSG00000095637	1.375957459	Sorbin and SH3 domain-containing protein 1 (Ponsin) (c-Cbl-associated protein) (CAP) (SH3 domain protein 5) (SH3P12) [Source:UniProtKB/Swiss-Prot;Acc:Q9BX66]	SORBS1
ENSG00000085276	1.37523835	Ecotropic virus integration site 1 protein homolog (EVI-1) [Source:UniProtKB/Swiss-Prot;Acc:Q03112]	EVI1
ENSG00000204157	1.375219874	Uncharacterized protein LOC388610 [Source:UniProtKB/Swiss-Prot;Acc:Q6NT89]	LOC388610
ENSG00000143742	1.375160512	Signal recognition particle 9 kDa protein (SRP9) [Source:UniProtKB/Swiss-Prot;Acc:P49458]	SRP9
ENSG00000135722	1.374623613	F-box/LRR-repeat protein 8 (F-box and leucine-rich repeat protein 8) (F-box protein FBL8) [Source:UniProtKB/Swiss-Prot;Acc:Q96CD0]	FBXL8
ENSG00000105679	1.374494256	Glyceraldehyde-3-phosphate dehydrogenase, testis-specific (EC 1.2.1.12) (Spermatogenic glyceraldehyde-3-phosphate dehydrogenase) (Spermatogenic cell-specific glyceraldehyde 3-phosphate dehydrogenase 2) [Source:UniProtKB/Swiss-Prot;Acc:O14556]	GAPDHS
ENSG00000177830	1.374414328	Chitinase domain-containing protein 1 Precursor  (Stabilin-1-interacting chitinase-like protein) (SI-CLP) [Source:UniProtKB/Swiss-Prot;Acc:Q9BWS9]	CHID1
ENSG00000135325	1.374404426		ENSG00000135325
ENSG00000101126	1.374138269	Activity-dependent neuroprotector homeobox protein (Activity-dependent neuroprotective protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9H2P0]	ADNP
ENSG00000173110	1.37403861	Heat shock 70 kDa protein 6 (Heat shock 70 kDa protein B) [Source:UniProtKB/Swiss-Prot;Acc:P17066]	HSPA6
ENSG00000122711	1.373950411	Serine protease inhibitor Kazal-type 4 Precursor  (Peptide PEC-60 homolog) [Source:UniProtKB/Swiss-Prot;Acc:O60575]	SPINK4
ENSG00000155755	1.373777268	Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 4 protein [Source:UniProtKB/Swiss-Prot;Acc:Q96Q45]	ALS2CR4
ENSG00000162511	1.373690335	Lysosomal-associated transmembrane protein 5 (Lysosomal-associated multitransmembrane protein 5) (Retinoic acid-inducible E3 protein) [Source:UniProtKB/Swiss-Prot;Acc:Q13571]	LAPTM5
ENSG00000100359	1.372452807	Small G protein signaling modulator 3 (RUN and TBC1 domain-containing protein 3) (Rab-GTPase-activating protein-like protein) (RabGAPLP) (Merlin-associated protein) [Source:UniProtKB/Swiss-Prot;Acc:Q96HU1]	SGSM3
ENSG00000126657	1.372389116	Putative pancreatic polypeptide 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9NRI7]	PPY2
ENSG00000102900	1.372371487	Nuclear pore complex protein Nup93 (Nucleoporin Nup93) (93 kDa nucleoporin) [Source:UniProtKB/Swiss-Prot;Acc:Q8N1F7]	NUP93
ENSG00000140983	1.372003967	Mitochondrial Rho GTPase 2 (EC 3.6.5.-) (hMiro-2) (MIRO-2) (Ras homolog gene family member T2) [Source:UniProtKB/Swiss-Prot;Acc:Q8IXI1]	RHOT2
ENSG00000140107	1.371737387	Hepatocellular carcinoma down-regulated mitochondrial carrier protein [Source:UniProtKB/Swiss-Prot;Acc:Q6Q0C1]	C14orf68
ENSG00000161091	1.371344873	Uncharacterized MFS-type transporter C19orf28 [Source:UniProtKB/Swiss-Prot;Acc:Q6NUT3]	C19orf28
ENSG00000002330	1.371329855	Bcl2 antagonist of cell death (BAD) (Bcl-2-binding component 6) (Bcl-XL/Bcl-2-associated death promoter) (Bcl-2-like 8 protein) [Source:UniProtKB/Swiss-Prot;Acc:Q92934]	BAD
ENSG00000168495	1.371300201	DNA-directed RNA polymerase III subunit RPC4 (RNA polymerase III subunit C4) (DNA-directed RNA polymerase III subunit D) (DNA-directed RNA polymerase III 47 kDa polypeptide) (RPC53) [Source:UniProtKB/Swiss-Prot;Acc:P05423]	POLR3D
ENSG00000102054	1.37114566	Histone-binding protein RBBP7 (Retinoblastoma-binding protein 7) (RBBP-7) (Retinoblastoma-binding protein p46) (Histone acetyltransferase type B subunit 2) [Source:UniProtKB/Swiss-Prot;Acc:Q16576]	RBBP7
ENSG00000198829	1.370795192	Succinate receptor 1 (G-protein coupled receptor 91) (P2Y purinoceptor 1-like) [Source:UniProtKB/Swiss-Prot;Acc:Q9BXA5]	SUCNR1
ENSG00000144140	1.369021126	Putative PGM5-like protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9NU38]	AL078621.19
ENSG00000122477	1.368803666	Leucine-rich repeat-containing protein 39 (Densin hlg) [Source:UniProtKB/Swiss-Prot;Acc:Q96DD0]	LRRC39
ENSG00000198888	1.368367135	NADH-ubiquinone oxidoreductase chain 1 (EC 1.6.5.3) (NADH dehydrogenase subunit 1) [Source:UniProtKB/Swiss-Prot;Acc:P03886]	MT-ND1
ENSG00000029153	1.368310094	Aryl hydrocarbon receptor nuclear translocator-like protein 2 (Brain and muscle ARNT-like 2) (Member of PAS protein 9) (Basic-helix-loop-helix-PAS protein MOP9) (CYCLE-like factor) [Source:UniProtKB/Swiss-Prot;Acc:Q8WYA1]	ARNTL2
ENSG00000166292	1.368262722	Transmembrane protein 100 [Source:UniProtKB/Swiss-Prot;Acc:Q9NV29]	TMEM100
ENSG00000182841	1.36821961	Putative gastric cancer antigen Zg14-like protein [Source:UniProtKB/Swiss-Prot;Acc:Q9NSQ0]	RRB7P
ENSG00000068137	1.367696485	Pleckstrin homology domain-containing family H member 3 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q7Z736]	PLEKHH3
ENSG00000198493	1.367583822		ENSG00000198493
ENSG00000126216	1.367368209	Gamma-tubulin complex component 3 (GCP-3) (hGCP3) (Spindle pole body protein Spc98 homolog) (hSpc98) (h104p) [Source:UniProtKB/Swiss-Prot;Acc:Q96CW5]	TUBGCP3
ENSG00000179724	1.367357847		ENSG00000179724
ENSG00000114767	1.367196337	U3 small nucleolar RNA-interacting protein 2 (U3 small nucleolar ribonucleoprotein-associated 55 kDa protein) (U3 snoRNP-associated 55 kDa protein) (U3-55K) (RRP9 homolog) [Source:UniProtKB/Swiss-Prot;Acc:O43818]	RRP9
ENSG00000154548	1.367180133	35 kDa SR repressor protein (SRrp35) [Source:UniProtKB/Swiss-Prot;Acc:Q8WXF0]	SRrp35
ENSG00000173244	1.36697033	CDNA FLJ39653 fis, clone SMINT2005387. [Source:Uniprot/SPTREMBL;Acc:Q8N8D0]	FLJ39653
ENSG00000064115	1.366897033	Transmembrane 7 superfamily member 3 Precursor  (Seven span transmembrane protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9NS93]	TM7SF3
ENSG00000143033	1.366468617	Metal-response element-binding transcription factor 2 (Metal-response element DNA-binding protein M96) (Metal regulatory transcription factor 2) (Polycomb-like protein 2) (hPCl2) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y483]	MTF2
ENSG00000205719	1.36588629		ENSG00000205719
ENSG00000181799	1.365637391		ENSG00000181799
ENSG00000172247	1.365466482	Complement C1q tumor necrosis factor-related protein 4 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q9BXJ3]	C1QTNF4
ENSG00000185989	1.365459736	Ras GTPase-activating protein 3 (GAP1(IP4BP)) (Ins P4-binding protein) [Source:UniProtKB/Swiss-Prot;Acc:Q14644]	RASA3
ENSG00000164917	1.36480159	Uncharacterized protein KIAA0415 [Source:UniProtKB/Swiss-Prot;Acc:O43299]	KIAA0415
ENSG00000163826	1.364509975	Leucine zipper protein 3. [Source:Uniprot/SPTREMBL;Acc:Q9BQQ8]	LUZPP1
ENSG00000173926	1.364179756	E3 ubiquitin-protein ligase MARCH3 (EC 6.3.2.-) (Membrane-associated RING finger protein 3) (Membrane-associated RING-CH protein III) (MARCH-III) (RING finger protein 173) [Source:UniProtKB/Swiss-Prot;Acc:Q86UD3]	3-Mar
ENSG00000138080	1.363671361	EMILIN-1 Precursor  (Elastin microfibril interface-located protein 1) (Elastin microfibril interfacer 1) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y6C2]	EMILIN1
ENSG00000111331	1.363532904	2-5-oligoadenylate synthetase 3 (EC 2.7.7.-) ((2-5)oligo(A) synthetase 3) (2-5A synthetase 3) (p100 OAS) (p100OAS) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y6K5]	OAS3
ENSG00000114349	1.363425949	Guanine nucleotide-binding protein G(t) subunit alpha-1 (Transducin alpha-1 chain) [Source:UniProtKB/Swiss-Prot;Acc:P11488]	GNAT1
ENSG00000115523	1.363369584	Granulysin Precursor  (Protein NKG5) (Lymphokine LAG-2) (T-cell activation protein 519) [Source:UniProtKB/Swiss-Prot;Acc:P22749]	GNLY
ENSG00000114450	1.36320931	Guanine nucleotide-binding protein subunit beta-4 (Transducin beta chain 4) [Source:UniProtKB/Swiss-Prot;Acc:Q9HAV0]	GNB4
ENSG00000176978	1.363069361	Dipeptidyl-peptidase 2 Precursor  (EC 3.4.14.2) (Dipeptidyl-peptidase II) (DPP II) (Dipeptidyl aminopeptidase II) (Quiescent cell proline dipeptidase) (Dipeptidyl peptidase 7) [Source:UniProtKB/Swiss-Prot;Acc:Q9UHL4]	DPP7
ENSG00000207709	1.362300807	hsa-mir-197 [Source:miRBase;Acc:MI0000239]	hsa-mir-197
ENSG00000113368	1.362187701	Lamin-B1 [Source:UniProtKB/Swiss-Prot;Acc:P20700]	LMNB1
ENSG00000109832	1.362091393	ATP-dependent RNA helicase DDX25 (EC 3.6.1.-) (DEAD box protein 25) (Gonadotropin-regulated testicular RNA helicase) [Source:UniProtKB/Swiss-Prot;Acc:Q9UHL0]	DDX25
ENSG00000134419	1.362060156	40S ribosomal protein S15a [Source:UniProtKB/Swiss-Prot;Acc:P62244]	RPS15A
ENSG00000127804	1.361975216	Putative methyltransferase METT10D (EC 2.1.1.-) (Methyltransferase 10 domain-containing protein) [Source:UniProtKB/Swiss-Prot;Acc:Q86W50]	METT10D
ENSG00000122133	1.361730366	Glycodelin (GD) (Pregnancy-associated endometrial alpha-2 globulin) (PAEG) (PEG) (Placental protein 14) (PP14) (Progesterone-associated endometrial protein) [Source:UniProtKB/Swiss-Prot;Acc:P09466]	PAEP
ENSG00000199151	1.361608674	hsa-mir-337 [Source:miRBase;Acc:MI0000806]	hsa-mir-337
ENSG00000144043	1.361526779	Protein TEX261 [Source:UniProtKB/Swiss-Prot;Acc:Q6UWH6]	TEX261
ENSG00000170417	1.361304105	Transmembrane protein 182 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q6ZP80]	TMEM182
ENSG00000140832	1.360807468	MARVEL domain-containing protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q96A59]	MARVELD3
ENSG00000141452	1.360604661	Uncharacterized protein C18orf8 (Colon cancer-associated protein Mic1) (Mic-1) [Source:UniProtKB/Swiss-Prot;Acc:Q96DM3]	C18orf8
ENSG00000157344	1.360111533	Exosome complex exonuclease MTR3 (EC 3.1.13.-) (mRNA transport regulator 3 homolog) (hMtr3) (Exosome component 6) (p11) [Source:UniProtKB/Swiss-Prot;Acc:Q5RKV6]	EXOSC6
ENSG00000126368	1.35993719	Nuclear receptor subfamily 1 group D member 1 (V-erbA-related protein EAR-1) (Rev-erbA-alpha) [Source:UniProtKB/Swiss-Prot;Acc:P20393]	NR1D1
ENSG00000155093	1.359734612	Receptor-type tyrosine-protein phosphatase N2 Precursor  (EC 3.1.3.48) (R-PTP-N2) (Islet cell autoantigen-related protein) (ICAAR) (IAR) (Phogrin) [Source:UniProtKB/Swiss-Prot;Acc:Q92932]	PTPRN2
ENSG00000187726	1.359666202	DnaJ homolog subfamily B member 13 (Testis spermatocyte apoptosis-related gene 6 protein) (Testis and spermatogenesis cell-related protein 6) (Testis spermatogenesis apoptosis-related gene 6 protein) [Source:UniProtKB/Swiss-Prot;Acc:P59910]	DNAJB13
ENSG00000197951	1.35938941	Endothelial zinc finger protein induced by tumor necrosis factor alpha (Zinc finger protein 71) [Source:UniProtKB/Swiss-Prot;Acc:Q9NQZ8]	ZNF71
ENSG00000150687	1.359388035	Serine protease 23 Precursor  (EC 3.4.21.-) (Putative secreted protein ZSIG13) [Source:UniProtKB/Swiss-Prot;Acc:O95084]	PRSS23
ENSG00000153002	1.359285221	Carboxypeptidase B Precursor  (EC 3.4.17.2) (Pancreas-specific protein) (PASP) [Source:UniProtKB/Swiss-Prot;Acc:P15086]	CPB1
ENSG00000164690	1.359063368	Sonic hedgehog protein Precursor  (SHH) (HHG-1)[Sonic hedgehog protein N-product][Sonic hedgehog protein C-product] [Source:UniProtKB/Swiss-Prot;Acc:Q15465]	SHH
ENSG00000132475	1.359016803	Histone H3.3 [Source:UniProtKB/Swiss-Prot;Acc:P84243]	H3F3B
ENSG00000104731	1.358993871	Kelch domain-containing protein 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8TBB5]	KLHDC4
ENSG00000148713	1.3589921		ENSG00000148713
ENSG00000125912	1.358495108	Nicalin Precursor  (Nicastrin-like protein) [Source:UniProtKB/Swiss-Prot;Acc:Q969V3]	NCLN
ENSG00000198785	1.358261361	Glutamate [NMDA] receptor subunit 3A Precursor  (N-methyl-D-aspartate receptor subtype NR3A) (NMDAR-L) [Source:UniProtKB/Swiss-Prot;Acc:Q8TCU5]	GRIN3A
ENSG00000198835	1.357971848	Gap junction gamma-2 protein (Gap junction alpha-12 protein) (Connexin-47) (Cx47) (Connexin-46.6) (Cx46.6) [Source:UniProtKB/Swiss-Prot;Acc:Q5T442]	GJC2
ENSG00000069974	1.357890097	Ras-related protein Rab-27A (Rab-27) (GTP-binding protein Ram) [Source:UniProtKB/Swiss-Prot;Acc:P51159]	RAB27A
ENSG00000140043	1.357704672	Prostaglandin reductase 2 (EC 1.3.1.48) (PRG-2) (15-oxoprostaglandin 13-reductase) (Zinc-binding alcohol dehydrogenase domain-containing protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q8N8N7]	PTGR2
ENSG00000198643	1.357312593	Protein FAM3D Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q96BQ1]	FAM3D
ENSG00000101624	1.356920539	Centrosomal protein of 76 kDa (Cep76) [Source:UniProtKB/Swiss-Prot;Acc:Q8TAP6]	CEP76
ENSG00000179846	1.356811633	NTPase KAP family P-loop domain-containing protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q17RQ9]	NKPD1
ENSG00000046774	1.356494836	Melanoma-associated antigen C2 (MAGE-C2 antigen) (MAGE-E1 antigen) (Hepatocellular carcinoma-associated antigen 587) (Cancer/testis antigen 10) (CT10) [Source:UniProtKB/Swiss-Prot;Acc:Q9UBF1]	MAGEC2
ENSG00000182447	1.356366566	Otolin-1 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:A6NHN0]	OTOL1
ENSG00000132196	1.356244781	3-keto-steroid reductase (EC 1.1.1.270) (EC 1.1.1.62) (Estradiol 17-beta-dehydrogenase 7) (17-beta-hydroxysteroid dehydrogenase 7) (17-beta-HSD 7) [Source:UniProtKB/Swiss-Prot;Acc:P56937]	HSD17B7
ENSG00000171425	1.356102355	Zinc finger protein 581 [Source:UniProtKB/Swiss-Prot;Acc:Q9P0T4]	ZNF581
ENSG00000198742	1.356020958	E3 ubiquitin-protein ligase SMURF1 (EC 6.3.2.-) (Smad ubiquitination regulatory factor 1) (Smad-specific E3 ubiquitin ligase 1) (hSMURF1) [Source:UniProtKB/Swiss-Prot;Acc:Q9HCE7]	SMURF1
ENSG00000186767	1.355194105	Spindlin-4 [Source:UniProtKB/Swiss-Prot;Acc:Q56A73]	SPIN4
ENSG00000100583	1.355170407	SAM domain-containing protein C14orf174 [Source:UniProtKB/Swiss-Prot;Acc:Q9P1V8]	C14orf174
ENSG00000198753	1.355139559	Plexin-B3 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q9ULL4]	PLXNB3
ENSG00000163285	1.354102482	Gamma-aminobutyric acid receptor subunit gamma-1 Precursor  (GABA(A) receptor subunit gamma-1) [Source:UniProtKB/Swiss-Prot;Acc:Q8N1C3]	GABRG1
ENSG00000187922	1.353884271	Epididymal-specific lipocalin-10 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q6JVE6]	LCN10
ENSG00000007129	1.353821891	Carcinoembryonic antigen-related cell adhesion molecule 21 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q3KPI0]	CEACAM21
ENSG00000183077	1.35356218	Probable arylformamidase (EC 3.5.1.9) (Kynurenine formamidase) (KF) [Source:UniProtKB/Swiss-Prot;Acc:Q63HM1]	AFMID
ENSG00000137571	1.353062953	Solute carrier organic anion transporter family member 5A1 (Solute carrier family 21 member 15) (Organic anion transporter polypeptide-related protein 4) (OATP-RP4) (OATPRP4) [Source:UniProtKB/Swiss-Prot;Acc:Q9H2Y9]	SLCO5A1
ENSG00000167880	1.353034839	Envoplakin (210 kDa paraneoplastic pemphigus antigen) (210 kDa cornified envelope precursor protein) (p210) [Source:UniProtKB/Swiss-Prot;Acc:Q92817]	EVPL
