Affy ID	Experiment	Control	T score	P value	fold change	annotation
1552508_at	44.44875	59.475	-1.901193	0.073409	0.359021	gb:NM_080671.1 /DB_XREF=gi:18087850 /GEN=KCNE4 /TID=Hs2.348522.1 /CNT=13 /FEA=FLmRNA /TIER=ConsEnd /STK=0 /LL=23704 /UG=Hs.348522 /DEF=Homo sapiens potassium voltage-gated channel, Isk-related family, member 4 (KCNE4), mRNA. /PROD=potassium voltage-gated channel, Isk-relatedfamily, member 4 /FL=gb:BC014429.1 gb:AY065987.1 gb:NM_080671.1
207681_at	53.815	153.31	-1.779413	0.092063	0.517574	gb:NM_001504.1 /DB_XREF=gi:4504098 /GEN=GPR9 /FEA=FLmRNA /CNT=6 /TID=Hs.198252.0 /TIER=FL /STK=0 /UG=Hs.198252 /LL=2833 /DEF=Homo sapiens G protein-coupled receptor 9 (GPR9), mRNA. /PROD=G protein-coupled receptor 9 /FL=gb:NM_001504.1
220552_at	66.535	130.75625	-1.685731	0.109104	0.549312	gb:NM_012471.1 /DB_XREF=gi:6912735 /GEN=TRPC5 /FEA=FLmRNA /CNT=8 /TID=Hs.247868.0 /TIER=FL /STK=0 /UG=Hs.247868 /LL=7224 /DEF=Homo sapiens transient receptor potential channel 5 (TRPC5), mRNA. /PROD=transient receptor potential channel 5 /FL=gb:NM_012471.1 gb:AF054568.1
206806_at	57.9775	204.3325	-2.062895	0.053854	0.467842	gb:NM_004717.1 /DB_XREF=gi:4758155 /GEN=DGKI /FEA=FLmRNA /CNT=10 /TID=Hs.242947.0 /TIER=FL /STK=0 /UG=Hs.242947 /LL=9162 /DEF=Homo sapiens diacylglycerol kinase, iota (DGKI), mRNA. /PROD=diacylglycerol kinase, iota /FL=gb:AF061936.1 gb:NM_004717.1
222920_s_at	33.1575	41.785	-1.8213	0.085225	0.602955	Consensus includes gb:BG231515 /FEA=EST /DB_XREF=gi:12726617 /DB_XREF=est:naf29d03.x1 /CLONE=IMAGE:4142261 /UG=Hs.33187 KIAA0748 gene product /FL=gb:AB018291.1 gb:NM_014796.1
203535_at	89.92125	209.7125	-2.083807	0.051703	0.560698	gb:NM_002965.2 /DB_XREF=gi:9845520 /GEN=S100A9 /FEA=FLmRNA /CNT=127 /TID=Hs.112405.0 /TIER=FL+Stack /STK=60 /UG=Hs.112405 /LL=6280 /DEF=Homo sapiens S100 calcium-binding protein A9 (calgranulin B) (S100A9), mRNA. /PROD=S100 calcium-binding protein A9 /FL=gb:NM_002965.2 gb:M26311.1
208594_x_at	185.74625	359.22625	-1.560645	0.136017	0.636832	gb:NM_024318.1 /DB_XREF=gi:13324689 /GEN=ILT8 /FEA=FLmRNA /CNT=2 /TID=Hs.306230.0 /TIER=FL /STK=0 /UG=Hs.306230 /LL=79168 /DEF=Homo sapiens immunoglobulin-like transcript 8 (ILT8), mRNA. /PROD=immunoglobulin-like transcript 8 /FL=gb:AF041262.1 gb:NM_024318.1
1553398_at	23.3125	44.3075	-1.203477	0.244382	0.567932	gb:NM_053012.2 /DB_XREF=gi:24475739 /TID=Hs2.312487.1 /CNT=3 /FEA=FLmRNA /TIER=FL /STK=1 /LL=114137 /UG_GENE=LOC114137 /UG=Hs.312487 /UG_TITLE=hypothetical protein LOC114137 /DEF=Homo sapiens hypothetical protein LOC114137 (LOC114137), mRNA. /FL=gb:NM_053012.2
206024_at	35.47625	48.965	-2.175052	0.0432	0.364791	gb:NM_002150.1 /DB_XREF=gi:4504476 /GEN=HPD /FEA=FLmRNA /CNT=30 /TID=Hs.2899.0 /TIER=FL /STK=0 /UG=Hs.2899 /LL=3242 /DEF=Homo sapiens 4-hydroxyphenylpyruvate dioxygenase (HPD), mRNA. /PROD=4-hydroxyphenylpyruvate dioxygenase /FL=gb:NM_002150.1
207560_at	309.12	398.75125	-1.987656	0.062281	0.653183	gb:U62966.1 /DB_XREF=gi:2072781 /GEN=hCNT1a /FEA=FLmRNA /CNT=6 /TID=Hs.97207.0 /TIER=FL /STK=0 /UG=Hs.97207 /LL=9154 /DEF=Human Na+nucleoside cotransporter (hCNT1a) mRNA, complete cds. /PROD=Na+nucleoside cotransporter /FL=gb:U62967.1 gb:U62968.1 gb:U62966.1 gb:NM_004213.1
205179_s_at	205.54875	299.445	-2.048498	0.055382	0.662952	gb:AI814527 /DB_XREF=gi:5425742 /DB_XREF=wj74c02.x1 /CLONE=IMAGE:2408546 /FEA=FLmRNA /CNT=47 /TID=Hs.86947.0 /TIER=Stack /STK=10 /UG=Hs.86947 /LL=101 /UG_GENE=ADAM8 /UG_TITLE=a disintegrin and metalloproteinase domain 8 /FL=gb:D26579.1 gb:NM_001109.1
207380_x_at	148.5325	253.6425	-1.932273	0.06922	0.607951	gb:NM_013954.1 /DB_XREF=gi:7669507 /GEN=NOX1 /FEA=FLmRNA /CNT=5 /TID=Hs.132370.2 /TIER=FL /STK=3 /UG=Hs.132370 /LL=27035 /DEF=Homo sapiens NADPH oxidase 1 (NOX1), transcript variant NOH-1S, mRNA. /PROD=NADPH oxidase 1 isoform short /FL=gb:AF166326.1 gb:NM_013954.1
207333_at	24.28875	43.29375	-1.673618	0.111494	0.521438	gb:NM_002511.1 /DB_XREF=gi:4505406 /GEN=NMBR /FEA=FLmRNA /CNT=7 /TID=Hs.79042.0 /TIER=FL /STK=0 /UG=Hs.79042 /LL=4829 /DEF=Homo sapiens neuromedin B receptor (NMBR), mRNA. /PROD=neuromedin B receptor /FL=gb:NM_002511.1 gb:M73482.1
206849_at	208.13625	415.76125	-1.419222	0.17292	0.690058	gb:NM_000816.1 /DB_XREF=gi:4557610 /GEN=GABRG2 /FEA=FLmRNA /CNT=11 /TID=Hs.7195.0 /TIER=FL /STK=0 /UG=Hs.7195 /LL=2566 /DEF=Homo sapiens gamma-aminobutyric acid (GABA) A receptor, gamma 2 (GABRG2), mRNA. /PROD=gamma-aminobutyric acid A receptor, gamma 2precursor /FL=gb:NM_000816.1
218623_at	48.395	46.03375	-1.535282	0.142105	0.543109	gb:NM_015980.1 /DB_XREF=gi:7706283 /GEN=LOC51617 /FEA=FLmRNA /CNT=170 /TID=Hs.70669.0 /TIER=FL+Stack /STK=63 /UG=Hs.70669 /LL=51617 /DEF=Homo sapiens HMP19 protein (LOC51617), mRNA. /PROD=HMP19 protein /FL=gb:AF133422.1 gb:NM_015980.1 gb:BC002619.1 gb:AF113537.1
208359_s_at	137.18875	237.63625	-2.157716	0.044709	0.549791	gb:NM_004981.1 /DB_XREF=gi:4826797 /GEN=KCNJ4 /FEA=FLmRNA /CNT=2 /TID=Hs.32505.0 /TIER=FL /STK=0 /UG=Hs.32505 /LL=3761 /DEF=Homo sapiens potassium inwardly-rectifying channel, subfamily J, member 4 (KCNJ4), mRNA. /PROD=potassium inwardly-rectifying channel, subfamilyJ, member 4 /FL=gb:U07364.1 gb:NM_004981.1
205400_at	162.11625	257.3075	-2.095306	0.050553	0.667085	gb:NM_000377.1 /DB_XREF=gi:4507908 /GEN=WAS /FEA=FLmRNA /CNT=46 /TID=Hs.2157.0 /TIER=FL+Stack /STK=14 /UG=Hs.2157 /LL=7454 /DEF=Homo sapiens Wiskott-Aldrich syndrome (eczema-thrombocytopenia) (WAS), mRNA. /PROD=Wiskott-Aldrich syndrome protein /FL=gb:NM_000377.1 gb:U19927.1 gb:U12707.1
220766_at	30.1475	49.00125	-2.085591	0.051523	0.555004	gb:NM_017589.1 /DB_XREF=gi:8923957 /GEN=BTG4 /FEA=FLmRNA /CNT=5 /TID=Hs.128180.0 /TIER=FL /STK=3 /UG=Hs.128180 /LL=54766 /DEF=Homo sapiens B-cell translocation gene 4 (BTG4), mRNA. /PROD=B-cell translocation gene 4 /FL=gb:NM_017589.1
219995_s_at	38.84625	63.3075	-1.862817	0.078891	0.472669	gb:NM_024702.1 /DB_XREF=gi:13375990 /GEN=FLJ13841 /FEA=FLmRNA /CNT=16 /TID=Hs.99607.0 /TIER=FL /STK=2 /UG=Hs.99607 /LL=79755 /DEF=Homo sapiens hypothetical protein FLJ13841 (FLJ13841), mRNA. /PROD=hypothetical protein FLJ13841 /FL=gb:NM_024702.1
204840_s_at	355.26	515.66125	-1.400208	0.178452	0.654509	gb:AI916242 /DB_XREF=gi:5636097 /DB_XREF=wg99b05.x1 /CLONE=IMAGE:2379345 /FEA=FLmRNA /CNT=48 /TID=Hs.2864.0 /TIER=Stack /STK=9 /UG=Hs.2864 /LL=8411 /UG_GENE=EEA1 /UG_TITLE=early endosome antigen 1, 162kD /FL=gb:L40157.1 gb:NM_003566.1
207225_at	50.61	79.90125	-1.94566	0.067482	0.507987	gb:NM_001088.1 /DB_XREF=gi:4501844 /GEN=AANAT /FEA=FLmRNA /CNT=11 /TID=Hs.152972.0 /TIER=FL /STK=2 /UG=Hs.152972 /LL=15 /DEF=Homo sapiens arylalkylamine N-acetyltransferase (AANAT), mRNA. /PROD=arylalkylamine N-acetyltransferase /FL=gb:U40347.1 gb:NM_001088.1
210221_at	164.485	288.3	-1.913398	0.071738	0.666093	gb:BC000513.1 /DB_XREF=gi:12653482 /FEA=FLmRNA /CNT=37 /TID=Hs.89605.1 /TIER=FL+Stack /STK=11 /UG=Hs.89605 /LL=1136 /UG_GENE=CHRNA3 /DEF=Homo sapiens, cholinergic receptor, nicotinic, alpha polypeptide 3, clone MGC:8545, mRNA, complete cds. /PROD=cholinergic receptor, nicotinic, alphapolypeptide 3 /FL=gb:BC000513.1 gb:BC001642.1 gb:BC002996.1 gb:NM_000743.1 gb:M86383.1 gb:U62432.1
218469_at	94.81	202.06125	-1.738658	0.09917	0.601115	gb:NM_013372.1 /DB_XREF=gi:7019348 /GEN=CKTSF1B1 /FEA=FLmRNA /CNT=228 /TID=Hs.40098.0 /TIER=FL+Stack /STK=70 /UG=Hs.40098 /LL=26585 /DEF=Homo sapiens cysteine knot superfamily 1, BMP antagonist 1 (CKTSF1B1), mRNA. /PROD=cysteine knot superfamily 1, BMP antagonist 1 /FL=gb:NM_013372.1 gb:AF110137.2 gb:AF045800.1 gb:AF154054.1
206598_at	30.39125	40.6625	-1.43932	0.167224	0.474471	gb:NM_000207.1 /DB_XREF=gi:4557670 /GEN=INS /FEA=FLmRNA /CNT=121 /TID=Hs.89832.0 /TIER=FL+Stack /STK=37 /UG=Hs.89832 /LL=3630 /DEF=Homo sapiens insulin (INS), mRNA. /PROD=proinsulin precursor /FL=gb:BC005255.1 gb:NM_000207.1
219601_s_at	175.1475	321.5025	-1.821979	0.085118	0.620458	gb:NM_015652.1 /DB_XREF=gi:13435130 /GEN=DKFZP564P1916 /FEA=FLmRNA /CNT=26 /TID=Hs.285391.0 /TIER=FL /STK=2 /UG=Hs.285391 /LL=26148 /DEF=Homo sapiens DKFZP564P1916 protein (DKFZP564P1916), mRNA. /PROD=DKFZP564P1916 protein /FL=gb:NM_015652.1
206633_at	77.93875	186.4475	-2.126177	0.047581	0.563972	gb:NM_000079.1 /DB_XREF=gi:4557456 /GEN=CHRNA1 /FEA=FLmRNA /CNT=17 /TID=Hs.2266.0 /TIER=FL /STK=0 /UG=Hs.2266 /LL=1134 /DEF=Homo sapiens cholinergic receptor, nicotinic, alpha polypeptide 1 (muscle) (CHRNA1), mRNA. /PROD=cholinergic receptor, nicotinic, alphapolypeptide 1 (muscle) precursor /FL=gb:NM_000079.1
220449_at	301.8225	490.5325	-2.159698	0.044534	0.627475	gb:NM_024049.1 /DB_XREF=gi:13129013 /GEN=MGC5566 /FEA=FLmRNA /CNT=6 /TID=Hs.255479.0 /TIER=FL /STK=1 /UG=Hs.255479 /LL=79015 /DEF=Homo sapiens hypothetical protein MGC5566 (MGC5566), mRNA. /PROD=hypothetical protein MGC5566 /FL=gb:BC000849.1 gb:NM_024049.1
220405_at	65.8575	90.5675	-1.28838	0.213929	0.61271	gb:NM_018967.1 /DB_XREF=gi:9507162 /GEN=SNTG1 /FEA=FLmRNA /CNT=8 /TID=Hs.167481.0 /TIER=FL /STK=0 /UG=Hs.167481 /LL=54212 /DEF=Homo sapiens syntrophin, gamma 1 (SNTG1), mRNA. /PROD=syntrophin, gamma 1 /FL=gb:NM_018967.1
205174_s_at	41.185	82.9425	-1.50288	0.150212	0.518085	gb:NM_012413.2 /DB_XREF=gi:9257235 /GEN=QPCT /FEA=FLmRNA /CNT=54 /TID=Hs.79033.0 /TIER=FL /STK=0 /UG=Hs.79033 /LL=25797 /DEF=Homo sapiens glutaminyl-peptide cyclotransferase (glutaminyl cyclase) (QPCT), mRNA. /PROD=glutaminyl-peptide cyclotransferase precursor /FL=gb:NM_012413.2
214450_at	111.9475	232.7775	-2.020185	0.058502	0.566394	gb:NM_001335.1 /DB_XREF=gi:4503156 /GEN=CTSW /FEA=FLmRNA /CNT=22 /TID=Hs.87450.0 /TIER=FL /STK=6 /UG=Hs.87450 /LL=1521 /DEF=Homo sapiens cathepsin W (lymphopain) (CTSW), mRNA. /PROD=cathepsin W (lymphopain) /FL=gb:AF013611.1 gb:NM_001335.1
202821_s_at	67.7725	231.7125	-2.076206	0.052475	0.509938	gb:AL044018 /DB_XREF=gi:5935931 /DB_XREF=DKFZp434J1028_s1 /CLONE=DKFZp434J1028 /FEA=FLmRNA /CNT=152 /TID=Hs.180398.0 /TIER=Stack /STK=10 /UG=Hs.180398 /LL=4026 /UG_GENE=LPP /UG_TITLE=LIM domain-containing preferred translocation partner in lipoma /FL=gb:NM_005578.1
219211_at	66.43	133.21375	-2.019769	0.058549	0.374496	gb:NM_017414.1 /DB_XREF=gi:8394518 /GEN=USP18 /FEA=FLmRNA /CNT=50 /TID=Hs.38260.0 /TIER=FL+Stack /STK=30 /UG=Hs.38260 /LL=11274 /DEF=Homo sapiens ubiquitin specific protease 18 (USP18), mRNA. /PROD=ubiquitin specific protease 18 /FL=gb:AF176642.2 gb:NM_017414.1 gb:AL136690.1
207103_at	134.23	236.8775	-2.098438	0.050244	0.610185	gb:NM_012281.1 /DB_XREF=gi:9789986 /GEN=KCND2 /FEA=FLmRNA /CNT=9 /TID=Hs.202687.0 /TIER=FL /STK=0 /UG=Hs.202687 /LL=3751 /DEF=Homo sapiens potassium voltage-gated channel, Shal-related subfamily, member 2 (KCND2), mRNA. /PROD=potassium voltage-gated channel, Shal-relatedsubfamily, member 2 /FL=gb:NM_012281.1 gb:AB028967.1 gb:AF121104.1
203949_at	75.83625	113.9125	-1.763223	0.094831	0.541049	gb:NM_000250.1 /DB_XREF=gi:4557758 /GEN=MPO /FEA=FLmRNA /CNT=233 /TID=Hs.1817.0 /TIER=FL /STK=4 /UG=Hs.1817 /LL=4353 /DEF=Homo sapiens myeloperoxidase (MPO), nuclear gene encoding mitochondrial protein, mRNA. /PROD=myeloperoxidase /FL=gb:M19507.1 gb:J02694.1 gb:NM_000250.1
206304_at	49.28625	75.73125	-2.053677	0.054828	0.444273	gb:NM_004997.1 /DB_XREF=gi:4826841 /GEN=MYBPH /FEA=FLmRNA /CNT=24 /TID=Hs.927.0 /TIER=FL+Stack /STK=16 /UG=Hs.927 /LL=4608 /DEF=Homo sapiens myosin-binding protein H (MYBPH), mRNA. /PROD=myosin-binding protein H /FL=gb:L05606.1 gb:NM_004997.1
203264_s_at	79.60875	147.88625	-1.305253	0.208246	0.647948	gb:NM_015185.1 /DB_XREF=gi:7662107 /GEN=ARHGEF9 /FEA=FLmRNA /CNT=119 /TID=Hs.54697.0 /TIER=FL+Stack /STK=31 /UG=Hs.54697 /LL=23229 /DEF=Homo sapiens Cdc42 guanine exchange factor (GEF) 9 (ARHGEF9), mRNA. /PROD=Cdc42 guanine exchange factor (GEF) 9 /FL=gb:NM_015185.1
206642_at	154.5375	248.5625	-2.200161	0.041095	0.571621	gb:NM_001942.1 /DB_XREF=gi:4503400 /GEN=DSG1 /FEA=FLmRNA /CNT=19 /TID=Hs.2633.0 /TIER=FL /STK=0 /UG=Hs.2633 /LL=1828 /DEF=Homo sapiens desmoglein 1 (DSG1), mRNA. /PROD=desmoglein 1 preproprotein /FL=gb:AF097935.1 gb:NM_001942.1
207771_at	341.1025	457.21	-2.036194	0.056719	0.62683	gb:NM_003041.1 /DB_XREF=gi:4507032 /GEN=SLC5A2 /FEA=FLmRNA /CNT=6 /TID=Hs.306176.0 /TIER=FL /STK=2 /UG=Hs.306176 /LL=6524 /DEF=Homo sapiens solute carrier family 5 (sodiumglucose cotransporter), member 2 (SLC5A2), mRNA. /PROD=solute carrier family 5 (sodiumglucosecotransporter), member 2 /FL=gb:M95549.1 gb:NM_003041.1
1553253_at	250.66125	372.11375	-1.436755	0.167942	0.684671	gb:NM_080863.4 /DB_XREF=gi:24586687 /GEN=ASB16 /TID=Hs2.336948.1 /CNT=7 /FEA=FLmRNA /TIER=FL /STK=1 /LL=92591 /UG=Hs.336948 /DEF=Homo sapiens ankyrin repeat and SOCS box-containing 16 (ASB16), mRNA. /PROD=ankyrin repeat and SOCS box-containing protein16 /FL=gb:NM_080863.4
207820_at	42.30375	133.56875	-1.704422	0.105502	0.530962	gb:NM_000667.2 /DB_XREF=gi:11496886 /GEN=ADH1 /FEA=FLmRNA /CNT=5 /TID=Hs.73843.0 /TIER=FL /STK=0 /UG=Hs.73843 /LL=124 /DEF=Homo sapiens alcohol dehydrogenase 1 (class I), alpha polypeptide (ADH1), mRNA. /PROD=class I alcohol dehydrogenase 1 alpha subunit /FL=gb:M12271.1 gb:M12963.1 gb:NM_000667.2
204445_s_at	193.59625	515.695	-1.679074	0.110412	0.573853	gb:AI361850 /DB_XREF=gi:4113471 /DB_XREF=qz25a02.x1 /CLONE=IMAGE:2027882 /FEA=FLmRNA /CNT=78 /TID=Hs.89499.0 /TIER=Stack /STK=28 /UG=Hs.89499 /LL=240 /UG_GENE=ALOX5 /UG_TITLE=arachidonate 5-lipoxygenase /FL=gb:NM_000698.1 gb:J03600.1 gb:J03571.1
205344_at	316.255	632.0375	-2.063205	0.053822	0.5866	gb:NM_006574.1 /DB_XREF=gi:5729787 /GEN=CSPG5 /FEA=FLmRNA /CNT=48 /TID=Hs.45127.0 /TIER=FL /STK=0 /UG=Hs.45127 /LL=10675 /DEF=Homo sapiens chondroitin sulfate proteoglycan 5 (neuroglycan C) (CSPG5), mRNA. /PROD=chondroitin sulfate proteoglycan 5 (neuroglycanC) /FL=gb:AF059274.1 gb:NM_006574.1
202759_s_at	90.50125	254.11125	-2.179586	0.042812	0.499982	gb:BE879367 /DB_XREF=gi:10328143 /DB_XREF=601484628F1 /CLONE=IMAGE:3887262 /FEA=FLmRNA /CNT=134 /TID=Hs.42322.0 /TIER=ConsEnd /STK=0 /UG=Hs.42322 /LL=11217 /UG_GENE=AKAP2 /UG_TITLE=A kinase (PRKA) anchor protein 2 /FL=gb:AB023137.1 gb:NM_007203.1
224028_at	29.55	37.29	-1.633136	0.11981	0.40056	gb:AF221594.1 /DEF=Homo sapiens carboxypeptidase B precursor (CPAH) mRNA, complete cds.  /FEA=mRNA /GEN=CPAH /PROD=carboxypeptidase B precursor /DB_XREF=gi:9651703 /UG=Hs.283310 carboxypeptidase B precursor /FL=gb:AF221594.1 gb:NM_020361.1
221070_s_at	41.68625	76.015	-1.320354	0.203261	0.539209	gb:NM_021174.1 /DB_XREF=gi:10863970 /GEN=LOC57805 /FEA=FLmRNA /CNT=1 /TID=Hs.181102.0 /TIER=FL /STK=0 /UG=Hs.181102 /LL=57805 /DEF=Homo sapiens p30 DBC protein (LOC57805), mRNA. /PROD=p30 DBC protein /FL=gb:NM_021174.1
206622_at	30.60125	61.2825	-1.358208	0.191179	0.519275	gb:NM_007117.1 /DB_XREF=gi:6005919 /GEN=TRH /FEA=FLmRNA /CNT=16 /TID=Hs.182231.0 /TIER=FL+Stack /STK=9 /UG=Hs.182231 /LL=7200 /DEF=Homo sapiens thyrotropin-releasing hormone (TRH), mRNA. /PROD=thyrotropin-releasing hormone /FL=gb:NM_007117.1
222829_s_at	24.7275	52.32125	-2.043292	0.055944	0.365321	Consensus includes gb:BE219979 /FEA=EST /DB_XREF=gi:8907297 /DB_XREF=est:hv65d06.x1 /CLONE=IMAGE:3178283 /UG=Hs.21814 interleukin 20 receptor, alpha /FL=gb:AF184971.1 gb:NM_014432.1
206515_at	61.21125	156.92125	-1.572637	0.133215	0.508259	gb:NM_000896.1 /DB_XREF=gi:4503240 /GEN=CYP4F3 /FEA=FLmRNA /CNT=14 /TID=Hs.106242.0 /TIER=FL /STK=0 /UG=Hs.106242 /LL=4051 /DEF=Homo sapiens cytochrome P450, subfamily IVF, polypeptide 3 (leukotriene B4 omega hydroxylase) (CYP4F3), mRNA. /PROD=cytochrome P450, subfamily IVF, polypeptide 3 /FL=gb:AB002454.1 gb:D12620.1 gb:NM_000896.1
212531_at	144.485	328.31875	-1.852383	0.080442	0.590087	gb:NM_005564.1 /DB_XREF=gi:5031852 /GEN=LCN2 /FEA=FLmRNA /CNT=166 /TID=Hs.204238.0 /TIER=FL+Stack /STK=71 /UG=Hs.204238 /LL=3934 /DEF=Homo sapiens lipocalin 2 (oncogene 24p3) (LCN2), mRNA. /PROD=lipocalin 2 (oncogene 24p3) /FL=gb:NM_005564.1
222520_s_at	190.04625	275.625	-2.350725	0.030336	0.685151	gb:AF139576.1 /DEF=Homo sapiens MHS4R2 (MHS4R2) mRNA, complete cds. /FEA=mRNA /GEN=MHS4R2 /PROD=MHS4R2 /DB_XREF=gi:13171100 /UG=Hs.170318 hypothetical protein FLJ10147 /FL=gb:AF139576.1 gb:AF245220.1 gb:NM_018010.1
203264_s_at	79.60875	147.88625	-1.305253	0.208246	0.647948	gb:NM_015185.1 /DB_XREF=gi:7662107 /GEN=ARHGEF9 /FEA=FLmRNA /CNT=119 /TID=Hs.54697.0 /TIER=FL+Stack /STK=31 /UG=Hs.54697 /LL=23229 /DEF=Homo sapiens Cdc42 guanine exchange factor (GEF) 9 (ARHGEF9), mRNA. /PROD=Cdc42 guanine exchange factor (GEF) 9 /FL=gb:NM_015185.1
202652_at	208.66375	371.695	-2.223981	0.039187	0.597638	gb:NM_001164.1 /DB_XREF=gi:4502130 /GEN=APBB1 /FEA=FLmRNA /CNT=155 /TID=Hs.3763.0 /TIER=FL+Stack /STK=58 /UG=Hs.3763 /LL=322 /DEF=Homo sapiens amyloid beta (A4) precursor protein-binding, family B, member 1 (Fe65) (APBB1), mRNA. /PROD=amyloid beta (A4) precursor protein-binding,family B, member 1 (Fe65) /FL=gb:NM_001164.1 gb:L77864.1
1552911_at	127.6575	352.76625	-2.098286	0.050259	0.523578	gb:AB072038.1 /DB_XREF=gi:19716085 /GEN=Siglec-12 /TID=Hs2.269347.1 /CNT=4 /FEA=FLmRNA /TIER=FL /STK=1 /LL=114132 /UG=Hs.269347 /DEF=Homo sapiens mRNA for Sialic acid-binding Ig-like lectin Siglec-12, complete cds. /PROD=Sialic acid-binding Ig-like lectin Siglec-12 /FL=gb:NM_052884.1 gb:AB072038.1 gb:AF337818.1
207261_at	12.32125	14	-1.556946	0.136891	0.636276	gb:NM_001298.1 /DB_XREF=gi:4502916 /GEN=CNGA3 /FEA=FLmRNA /CNT=5 /TID=Hs.234785.0 /TIER=FL /STK=0 /UG=Hs.234785 /LL=1261 /DEF=Homo sapiens cyclic nucleotide gated channel alpha 3 (CNGA3), mRNA. /PROD=cyclic nucleotide gated channel alpha 3 /FL=gb:AF065314.1 gb:NM_001298.1
206107_at	21.73125	31.19	-1.220777	0.237921	0.646911	gb:NM_003834.1 /DB_XREF=gi:4506506 /GEN=RGS11 /FEA=FLmRNA /CNT=19 /TID=Hs.65756.0 /TIER=FL /STK=4 /UG=Hs.65756 /LL=8786 /DEF=Homo sapiens regulator of G-protein signalling 11 (RGS11), mRNA. /PROD=regulator of G-protein signalling 11 /FL=gb:AF035153.1 gb:AF035154.1 gb:NM_003834.1
207334_s_at	36.7825	71.49125	-1.32431	0.201971	0.583945	gb:NM_003242.1 /DB_XREF=gi:4507468 /GEN=TGFBR2 /FEA=FLmRNA /CNT=6 /TID=Hs.82028.0 /TIER=FL /STK=0 /UG=Hs.82028 /LL=7048 /DEF=Homo sapiens transforming growth factor, beta receptor II (70-80kD) (TGFBR2), mRNA. /PROD=transforming growth factor, beta receptor II(70-80kD) /FL=gb:NM_003242.1 gb:M85079.1
212187_x_at	1759.34625	3294.95	-2.090681	0.051013	0.647247	gb:NM_000954.1 /DB_XREF=gi:4506250 /GEN=PTGDS /FEA=FLmRNA /CNT=362 /TID=Hs.8272.0 /TIER=FL+Stack /STK=138 /UG=Hs.8272 /LL=5730 /DEF=Homo sapiens prostaglandin D2 synthase (21kD, brain) (PTGDS), mRNA. /PROD=prostaglandin D2 synthase (21kD, brain) /FL=gb:AY026356.1 gb:NM_000954.1
204736_s_at	33.78375	23.675	-0.74995	0.462975	0.674816	gb:NM_001897.1 /DB_XREF=gi:4503098 /GEN=CSPG4 /FEA=FLmRNA /CNT=51 /TID=Hs.9004.0 /TIER=FL /STK=1 /UG=Hs.9004 /LL=1464 /DEF=Homo sapiens chondroitin sulfate proteoglycan 4 (melanoma-associated) (CSPG4), mRNA. /PROD=melanoma-associated chondroitin sulfateproteoglycan 4 /FL=gb:NM_001897.1
205703_at	94.32625	296.69375	-2.278913	0.035092	0.501009	gb:AF112972.1 /DB_XREF=gi:4151943 /FEA=FLmRNA /CNT=30 /TID=Hs.12627.0 /TIER=ConsEnd /STK=0 /UG=Hs.12627 /LL=23545 /UG_GENE=TJ6 /DEF=Homo sapiens TJ6 mRNA, complete cds. /PROD=TJ6 /FL=gb:NM_012463.1 gb:AF112972.1
203817_at	51.39875	127.37	-1.952799	0.066571	0.51249	gb:W93728 /DB_XREF=gi:1422918 /DB_XREF=zd96a11.s1 /CLONE=IMAGE:357308 /FEA=FLmRNA /CNT=84 /TID=Hs.77890.0 /TIER=Stack /STK=29 /UG=Hs.77890 /LL=2983 /UG_GENE=GUCY1B3 /UG_TITLE=guanylate cyclase 1, soluble, beta 3 /FL=gb:NM_000857.1
203326_x_at	86.50875	104.22875	-1.227747	0.235356	0.608674	gb:M76729.1 /DB_XREF=gi:189519 /GEN=COL5A1 /FEA=FLmRNA /CNT=102 /TID=Hs.146428.0 /TIER=FL /STK=0 /UG=Hs.146428 /LL=1289 /DEF=Human pro-alpha-1 (V) collagen mRNA, complete cds. /PROD=pro-alpha-1 type V collagen /FL=gb:D90279.1 gb:NM_000093.1 gb:M76729.1
223168_at	23.5275	44.43	-1.173448	0.25591	0.523034	Consensus includes gb:AL096776 /DEF=Human DNA sequence from clone RP4-646B12 on chromosome 1q42.11-42.3. Contains an FTH1 (ferritin, heavy polypeptide 1) (FTHL6) pseudogene, the gene for a novel Ras family protein, ESTs, STSs, GSSs and a putative CpG island /FEA=mRNA /DB_XREF=gi:6137005 /UG=Hs.20252 novel Ras family protein /FL=gb:NM_021205.1 gb:AB051826.1 gb:AF282258.1
207313_x_at	67.7675	88.7325	-1.98167	0.062999	0.490189	gb:L76666.1 /DB_XREF=gi:1217718 /FEA=FLmRNA /CNT=13 /TID=Hs.56328.0 /TIER=FL /STK=0 /UG=Hs.56328 /LL=3812 /UG_GENE=KIR3DL2 /UG_TITLE=killer cell immunoglobulin-like receptor, three domains, long cytoplasmic tail, 2 /DEF=Homo sapiens NKAT4b mRNA, complete cds. /FL=gb:L76666.1 gb:L76665.1 gb:NM_006737.1 gb:L41270.1 gb:U30272.1
