RefSeq	Definition	Gene ID	Symbol	Name	Synonyms	Chr	Fold Change	p Value	Cluster Id
NM_006047	Homo sapiens RNA binding motif protein 12 (RBM12), transcript variant 1, mRNA.	10137	RBM12	RNA binding motif protein 12	HRIHFB2091|KIAA0765|SWAN	20	0.885	0.000344	2
NM_152838	Homo sapiens RNA binding motif protein 12 (RBM12), transcript variant 2, mRNA.	10137	RBM12	RNA binding motif protein 12	HRIHFB2091|KIAA0765|SWAN	20	0.885	0.000344	2
XM_042066							0.885	0.000678	2
XM_496278							0.884	0.00000073	2
XM_937409							0.884	0.00000073	2
NM_005825							0.883	0.00000129	2
NM_153819	Homo sapiens RAS guanyl releasing protein 2 (calcium and DAG-regulated) (RASGRP2), transcript variant 2, mRNA.	10235	RASGRP2	RAS guanyl releasing protein 2 (calcium and DAG-regulated)	CALDAG-GEFI|CDC25L	11	0.883	0.00000129	2
NM_031899	Homo sapiens golgi reassembly stacking protein 1, 65kDa (GORASP1), mRNA.	64689	GORASP1	golgi reassembly stacking protein 1, 65kDa	FLJ23443|GOLPH5|GRASP65|MGC118894|MGC118897|P65	3	0.882	0.000117	2
XM_027236							0.881	0.0000837	2
XM_938197							0.881	0.0000837	2
NM_000466	Homo sapiens peroxisomal biogenesis factor 1 (PEX1), mRNA.	5189	PEX1	peroxisomal biogenesis factor 1	ZWS1	7	0.88	0.0000892	2
NM_006866	Homo sapiens leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 2 (LILRA2), transcript variant 2, mRNA.	11027	LILRA2	leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 2	CD85H|ILT1|LIR-7|LIR7	19	0.88	0.000000262	2
NM_002737	Homo sapiens protein kinase C, alpha (PRKCA), mRNA.	5578	PRKCA	protein kinase C, alpha	AAG6|MGC129900|MGC129901|PKC-alpha|PKCA|PRKACA	17	0.879	0.00000762	2
NM_006074	Homo sapiens tripartite motif-containing 22 (TRIM22), mRNA.	10346	TRIM22	tripartite motif-containing 22	GPSTAF50|RNF94|STAF50	11	0.879	0.000652	2
NM_005589	Homo sapiens aldehyde dehydrogenase 6 family, member A1 (ALDH6A1), nuclear gene encoding mitochondrial protein, mRNA.	4329	ALDH6A1	aldehyde dehydrogenase 6 family, member A1	MGC40271|MMSADHA|MMSDH	14	0.879	0.00000799	2
NM_015178	Homo sapiens Rho-related BTB domain containing 2 (RHOBTB2), mRNA.	23221	RHOBTB2	Rho-related BTB domain containing 2	DBC2|KIAA0717	8	0.877	0.0000109	2
NM_000027	Homo sapiens aspartylglucosaminidase (AGA), mRNA.	175	AGA	aspartylglucosaminidase	AGU|ASRG|GA	4	0.877	0.00065	2
NM_020453	Homo sapiens ATPase, class V, type 10D (ATP10D), mRNA.	57205	ATP10D	ATPase, class V, type 10D	ATPVD|KIAA1487	4	0.874	0.000793	2
NM_005885	Homo sapiens membrane-associated ring finger (C3HC4) 6 (MARCH6), mRNA.	10299	MARCH6	membrane-associated ring finger (C3HC4) 6	KIAA0597|MARCH-VI|RNF176|TEB4	5	0.873	0.000283	2
NM_173075	Homo sapiens amyloid beta (A4) precursor protein-binding, family B, member 2 (APBB2), mRNA.	323	APBB2	amyloid beta (A4) precursor protein-binding, family B, member 2	DKFZp434E033|FE65L|FE65L1|MGC35575	4	0.872	0.000141	2
NM_001724	Homo sapiens 2,3-bisphosphoglycerate mutase (BPGM), transcript variant 1, mRNA.	669	BPGM	2,3-bisphosphoglycerate mutase	-	7	0.87	0.000353	2
NM_199186	Homo sapiens 2,3-bisphosphoglycerate mutase (BPGM), transcript variant 2, mRNA.	669	BPGM	2,3-bisphosphoglycerate mutase	-	7	0.87	0.000353	2
XM_942623							0.869	0.000454	2
NM_018062	Homo sapiens Fanconi anemia, complementation group L (FANCL), transcript variant 2, mRNA.	55120	FANCL	Fanconi anemia, complementation group L	FAAP43|FLJ10335|PHF9|POG	2	0.867	0.000286	2
NM_014871	Homo sapiens PAN2 polyA specific ribonuclease subunit homolog (S. cerevisiae) (PAN2), transcript variant 1, mRNA.	9924	PAN2	PAN2 poly(A) specific ribonuclease subunit homolog (S. cerevisiae)	FLJ39360|KIAA0710|USP52|hPAN2	12	0.861	2.51E-09	2
NM_001564	Homo sapiens inhibitor of growth family, member 2 (ING2), mRNA.	3622	ING2	inhibitor of growth family, member 2	ING1L|p33ING2	4	0.861	0.0000105	2
NM_002349	Homo sapiens lymphocyte antigen 75 (LY75), mRNA.	4065	LY75	lymphocyte antigen 75	CD205|CLEC13B|DEC-205|GP200-MR6	2	0.858	0.000116	2
NM_001033910	Homo sapiens TNF receptor-associated factor 5 (TRAF5), transcript variant 3, mRNA.	7188	TRAF5	TNF receptor-associated factor 5	MGC:39780|RNF84	1	0.857	0.00000174	2
NM_004619	Homo sapiens TNF receptor-associated factor 5 (TRAF5), transcript variant 1, mRNA.	7188	TRAF5	TNF receptor-associated factor 5	MGC:39780|RNF84	1	0.857	0.00000174	2
NM_145759	Homo sapiens TNF receptor-associated factor 5 (TRAF5), transcript variant 2, mRNA.	7188	TRAF5	TNF receptor-associated factor 5	MGC:39780|RNF84	1	0.857	0.00000174	2
NM_052940	Homo sapiens leucine rich repeat containing 42 (LRRC42), mRNA.	115353	LRRC42	leucine rich repeat containing 42	MGC8974|dJ167A19.4	1	0.856	0.000517	2
NM_001008396	Homo sapiens WD repeat and HMG-box DNA binding protein 1 (WDHD1), transcript variant 2, mRNA.	11169	WDHD1	WD repeat and HMG-box DNA binding protein 1	AND-1	14	0.854	0.000025	2
NM_007086	Homo sapiens WD repeat and HMG-box DNA binding protein 1 (WDHD1), transcript variant 1, mRNA.	11169	WDHD1	WD repeat and HMG-box DNA binding protein 1	AND-1	14	0.854	0.000025	2
NM_014309	Homo sapiens RNA binding motif protein 9 (RBM9), transcript variant 2, mRNA.	23543	RBM9	RNA binding motif protein 9	FOX2|Fox-2|HNRBP2|HRNBP2|RTA|dJ106I20.3|fxh	22	0.852	0.000000367	2
NM_005611	Homo sapiens retinoblastoma-like 2 (p130) (RBL2), mRNA.	5934	RBL2	retinoblastoma-like 2 (p130)	FLJ26459|P130|Rb2	16	0.851	0.000000944	2
NM_005768	Homo sapiens lysophosphatidylcholine acyltransferase 3 (LPCAT3), mRNA.	10162	LPCAT3	lysophosphatidylcholine acyltransferase 3	C3F|MBOAT5|OACT5|nessy	12	0.85	0.000749	2
NM_013290	Homo sapiens PSMC3 interacting protein (PSMC3IP), transcript variant 1, mRNA.	29893	PSMC3IP	PSMC3 interacting protein	GT198|HOP2|HUMGT198A|TBPIP	17	0.85	0.000182	2
NM_016556	Homo sapiens PSMC3 interacting protein (PSMC3IP), transcript variant 2, mRNA.	29893	PSMC3IP	PSMC3 interacting protein	GT198|HOP2|HUMGT198A|TBPIP	17	0.85	0.000182	2
NM_001003722	Homo sapiens GLE1 RNA export mediator homolog (yeast) (GLE1), transcript variant 1, mRNA.	2733	GLE1	GLE1 RNA export mediator homolog (yeast)	GLE1L|LCCS|LCCS1|hGLE1	9	0.842	0.000631	2
NM_003851	Homo sapiens cellular repressor of E1A-stimulated genes 1 (CREG1), mRNA.	8804	CREG1	cellular repressor of E1A-stimulated genes 1	CREG	1	0.841	0.00043	2
NM_005646	Homo sapiens TAR (HIV-1) RNA binding protein 1 (TARBP1), mRNA.	6894	TARBP1	TAR (HIV-1) RNA binding protein 1	FLJ30482|TRM3|TRP-185|TRP185	1	0.841	0.000000109	2
NM_006470	Homo sapiens tripartite motif-containing 16 (TRIM16), mRNA.	10626	TRIM16	tripartite motif-containing 16	EBBP	17	0.838	0.000157	2
NM_015364	Homo sapiens lymphocyte antigen 96 (LY96), mRNA.	23643	LY96	lymphocyte antigen 96	MD-2|MD2	8	0.837	0.0000255	2
NM_020319	Homo sapiens ankyrin repeat and MYND domain containing 2 (ANKMY2), mRNA.	57037	ANKMY2	ankyrin repeat and MYND domain containing 2	DKFZp564O043|ZMYND20	7	0.836	0.00000237	2
NM_001031696	Homo sapiens phospholipase D family, member 3 (PLD3), transcript variant 1, mRNA.	23646	PLD3	phospholipase D family, member 3	HU-K4	19	0.833	0.0000292	2
NM_012268	Homo sapiens phospholipase D family, member 3 (PLD3), transcript variant 2, mRNA.	23646	PLD3	phospholipase D family, member 3	HU-K4	19	0.833	0.0000292	2
NM_006750	Homo sapiens syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2) (SNTB2), mRNA.	6645	SNTB2	syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2)	D16S2531E|EST25263|SNT2B2|SNT3|SNTL	16	0.832	0.00000256	2
NM_130845							0.832	0.00000256	2
NM_001009880	Homo sapiens chromosome 22 open reading frame 9 (C22orf9), transcript variant 2, mRNA.	23313	C22orf9	chromosome 22 open reading frame 9	-	22	0.827	0.00000266	2
NM_015264	Homo sapiens chromosome 22 open reading frame 9 (C22orf9), transcript variant 1, mRNA.	23313	C22orf9	chromosome 22 open reading frame 9	-	22	0.827	0.00000266	2
NM_006390	Homo sapiens importin 8 (IPO8), mRNA.	10526	IPO8	importin 8	FLJ26580|RANBP8	12	0.824	0.000000653	2
NM_025228	Homo sapiens TRAF3 interacting protein 3 (TRAF3IP3), mRNA.	80342	TRAF3IP3	TRAF3 interacting protein 3	DJ434O14.3|FLJ44151|MGC117354|MGC163289|T3JAM	1	0.819	0.0000103	2
NM_006410	Homo sapiens HIV-1 Tat interactive protein 2, 30kDa (HTATIP2), transcript variant 2, mRNA.	10553	HTATIP2	HIV-1 Tat interactive protein 2, 30kDa	CC3|FLJ26963|SDR44U1|TIP30	11	0.818	1.49E-08	2
NM_000254	Homo sapiens 5-methyltetrahydrofolate-homocysteine methyltransferase (MTR), mRNA.	4548	MTR	5-methyltetrahydrofolate-homocysteine methyltransferase	FLJ33168|FLJ43216|FLJ45386|MS|cblG	1	0.815	0.000399	2
NM_016255	Homo sapiens family with sequence similarity 8, member A1 (FAM8A1), mRNA.	51439	FAM8A1	family with sequence similarity 8, member A1	AHCP|FLJ23721	6	0.815	0.000598	2
NM_012408	Homo sapiens zinc finger, MYND-type containing 8 (ZMYND8), transcript variant 2, mRNA.	23613	ZMYND8	zinc finger, MYND-type containing 8	MGC31836|PRKCBP1|PRO2893|RACK7	20	0.813	0.00000314	2
NM_183047	Homo sapiens zinc finger, MYND-type containing 8 (ZMYND8), transcript variant 1, mRNA.	23613	ZMYND8	zinc finger, MYND-type containing 8	MGC31836|PRKCBP1|PRO2893|RACK7	20	0.813	0.00000314	2
NM_183048	Homo sapiens zinc finger, MYND-type containing 8 (ZMYND8), transcript variant 3, mRNA.	23613	ZMYND8	zinc finger, MYND-type containing 8	MGC31836|PRKCBP1|PRO2893|RACK7	20	0.813	0.00000314	2
NM_015296	Homo sapiens dedicator of cytokinesis 9 (DOCK9), transcript variant 1, mRNA.	23348	DOCK9	dedicator of cytokinesis 9	DKFZp686C11110|DKFZp686D2047|DKFZp686N04132|FLJ11949|FLJ16744|FLJ44528|FLJ45282|FLJ45601|KIAA1058|KIAA1085|ZIZ1|ZIZIMIN1	13	0.812	0.000247	2
NM_003705	Homo sapiens solute carrier family 25 (mitochondrial carrier, Aralar), member 12 (SLC25A12), nuclear gene encoding mitochondrial protein, mRNA.	8604	SLC25A12	solute carrier family 25 (mitochondrial carrier, Aralar), member 12	ARALAR|ARALAR1	2	0.809	0.00000233	2
NM_001338	Homo sapiens coxsackie virus and adenovirus receptor (CXADR), mRNA.	1525	CXADR	coxsackie virus and adenovirus receptor	CAR|HCAR	21	0.806	0.000332	2
NM_004349	Homo sapiens runt-related transcription factor 1; translocated to, 1 (cyclin D-related) (RUNX1T1), transcript variant 1, mRNA.	862	RUNX1T1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	AML1T1|CBFA2T1|CDR|ETO|MGC2796|MTG8|MTG8b|ZMYND2	8	0.806	0.000134	2
NM_175634	Homo sapiens runt-related transcription factor 1; translocated to, 1 (cyclin D-related) (RUNX1T1), transcript variant 2, mRNA.	862	RUNX1T1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	AML1T1|CBFA2T1|CDR|ETO|MGC2796|MTG8|MTG8b|ZMYND2	8	0.806	0.000134	2
NM_175635	Homo sapiens runt-related transcription factor 1; translocated to, 1 (cyclin D-related) (RUNX1T1), transcript variant 3, mRNA.	862	RUNX1T1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	AML1T1|CBFA2T1|CDR|ETO|MGC2796|MTG8|MTG8b|ZMYND2	8	0.806	0.000134	2
NM_175636	Homo sapiens runt-related transcription factor 1; translocated to, 1 (cyclin D-related) (RUNX1T1), transcript variant 4, mRNA.	862	RUNX1T1	runt-related transcription factor 1; translocated to, 1 (cyclin D-related)	AML1T1|CBFA2T1|CDR|ETO|MGC2796|MTG8|MTG8b|ZMYND2	8	0.806	0.000134	2
NM_012343	Homo sapiens nicotinamide nucleotide transhydrogenase (NNT), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	23530	NNT	nicotinamide nucleotide transhydrogenase	MGC126502|MGC126503	5	0.802	0.000332	2
NM_019644	Homo sapiens ankyrin repeat domain 7 (ANKRD7), transcript variant 2, mRNA.	56311	ANKRD7	ankyrin repeat domain 7	TSA806	7	0.802	0.0000107	2
NM_012262	Homo sapiens heparan sulfate 2-O-sulfotransferase 1 (HS2ST1), transcript variant 1, mRNA.	9653	HS2ST1	heparan sulfate 2-O-sulfotransferase 1	FLJ11317|KIAA0448|MGC131986|dJ604K5.2	1	0.799	0.0000247	2
NM_002534	Homo sapiens 2,5-oligoadenylate synthetase 1, 40/46kDa (OAS1), transcript variant 2, mRNA.	4938	OAS1	2,5-oligoadenylate synthetase 1, 40/46kDa	IFI-4|OIAS|OIASI	12	0.793	0.000000144	2
NM_014361	Homo sapiens contactin 5 (CNTN5), transcript variant 1, mRNA.	53942	CNTN5	contactin 5	HNB-2s|MGC163491|NB-2	11	0.789	0.00019	2
NM_175566	Homo sapiens contactin 5 (CNTN5), transcript variant 2, mRNA.	53942	CNTN5	contactin 5	HNB-2s|MGC163491|NB-2	11	0.789	0.00019	2
NM_015148	Homo sapiens PAS domain containing serine/threonine kinase (PASK), mRNA.	23178	PASK	PAS domain containing serine/threonine kinase	DKFZp434O051|DKFZp686P2031|KIAA0135|PASKIN|STK37	2	0.788	0.0000101	2
NM_001018054	Homo sapiens low density lipoprotein receptor-related protein 8, apolipoprotein e receptor (LRP8), transcript variant 4, mRNA.	7804	LRP8	low density lipoprotein receptor-related protein 8, apolipoprotein e receptor	APOER2|HSZ75190|MCI1	1	0.788	0.00000451	2
NM_004631	Homo sapiens low density lipoprotein receptor-related protein 8, apolipoprotein e receptor (LRP8), transcript variant 1, mRNA.	7804	LRP8	low density lipoprotein receptor-related protein 8, apolipoprotein e receptor	APOER2|HSZ75190|MCI1	1	0.788	0.00000451	2
NM_017522	Homo sapiens low density lipoprotein receptor-related protein 8, apolipoprotein e receptor (LRP8), transcript variant 3, mRNA.	7804	LRP8	low density lipoprotein receptor-related protein 8, apolipoprotein e receptor	APOER2|HSZ75190|MCI1	1	0.788	0.00000451	2
NM_033300	Homo sapiens low density lipoprotein receptor-related protein 8, apolipoprotein e receptor (LRP8), transcript variant 2, mRNA.	7804	LRP8	low density lipoprotein receptor-related protein 8, apolipoprotein e receptor	APOER2|HSZ75190|MCI1	1	0.788	0.00000451	2
NM_003284	Homo sapiens transition protein 1 (during histone to protamine replacement) (TNP1), mRNA.	7141	TNP1	transition protein 1 (during histone to protamine replacement)	TP1	2	0.785	0.000194	2
NM_183050	Homo sapiens branched chain keto acid dehydrogenase E1, beta polypeptide (BCKDHB), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	594	BCKDHB	branched chain keto acid dehydrogenase E1, beta polypeptide	E1B|FLJ17880|dJ279A18.1	6	0.784	0.0000627	2
NM_003071	Homo sapiens helicase-like transcription factor (HLTF), transcript variant 1, mRNA.	6596	HLTF	helicase-like transcription factor	HIP116|HIP116A|HLTF1|RNF80|SMARCA3|SNF2L3|ZBU1	3	0.779	0.0000225	2
NM_139048	Homo sapiens helicase-like transcription factor (HLTF), transcript variant 2, mRNA.	6596	HLTF	helicase-like transcription factor	HIP116|HIP116A|HLTF1|RNF80|SMARCA3|SNF2L3|ZBU1	3	0.779	0.0000225	2
NM_021643	Homo sapiens tribbles homolog 2 (Drosophila) (TRIB2), mRNA.	28951	TRIB2	tribbles homolog 2 (Drosophila)	C5FW|GS3955|TRB2	2	0.778	0.00000126	2
NM_014707	Homo sapiens histone deacetylase 9 (HDAC9), transcript variant 3, mRNA.	9734	HDAC9	histone deacetylase 9	DKFZp779K1053|HD7|HDAC|HDAC7|HDAC7B|HDAC9B|HDAC9FL|HDRP|KIAA0744|MITR	7	0.776	0.00037	2
NM_003070	Homo sapiens SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 (SMARCA2), transcript variant 1, mRNA.	6595	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	BAF190|BRM|FLJ36757|MGC74511|SNF2|SNF2L2|SNF2LA|SWI2|Sth1p|hBRM|hSNF2a	9	0.773	0.00000113	2
NM_139045	Homo sapiens SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 (SMARCA2), transcript variant 2, mRNA.	6595	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	BAF190|BRM|FLJ36757|MGC74511|SNF2|SNF2L2|SNF2LA|SWI2|Sth1p|hBRM|hSNF2a	9	0.773	0.00000113	2
NM_004354	Homo sapiens cyclin G2 (CCNG2), mRNA.	901	CCNG2	cyclin G2	-	4	0.77	0.000000416	2
NM_004755	Homo sapiens ribosomal protein S6 kinase, 90kDa, polypeptide 5 (RPS6KA5), transcript variant 1, mRNA.	9252	RPS6KA5	ribosomal protein S6 kinase, 90kDa, polypeptide 5	MGC1911|MSK1|MSPK1|RLPK	14	0.769	0.00000179	2
NM_004169	Homo sapiens serine hydroxymethyltransferase 1 (soluble) (SHMT1), transcript variant 1, mRNA.	6470	SHMT1	serine hydroxymethyltransferase 1 (soluble)	CSHMT|MGC15229|MGC24556|SHMT	17	0.767	0.00000604	2
NM_148918	Homo sapiens serine hydroxymethyltransferase 1 (soluble) (SHMT1), transcript variant 2, mRNA.	6470	SHMT1	serine hydroxymethyltransferase 1 (soluble)	CSHMT|MGC15229|MGC24556|SHMT	17	0.767	0.00000604	2
XM_928425							0.765	0.000111	2
NM_005964	Homo sapiens myosin, heavy chain 10, non-muscle (MYH10), mRNA.	4628	MYH10	myosin, heavy chain 10, non-muscle	MGC134913|MGC134914|NMMHCB	17	0.757	0.000522	2
NM_032814	Homo sapiens ring finger protein, transmembrane 2 (RNFT2), transcript variant 2, mRNA.	84900	RNFT2	ring finger protein, transmembrane 2	FLJ14627|TMEM118	12	0.754	0.00000215	2
XM_290809							0.751	0.0000691	2
XM_937014							0.751	0.0000691	2
NM_001001924	Homo sapiens mitochondrial tumor suppressor 1 (MTUS1), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	57509	MTUS1	mitochondrial tumor suppressor 1	ATIP|DKFZp586D1519|DKFZp686F20243|FLJ14295|KIAA1288|MP44|MTSG1	8	0.749	0.0000197	2
NM_001001925	Homo sapiens mitochondrial tumor suppressor 1 (MTUS1), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.	57509	MTUS1	mitochondrial tumor suppressor 1	ATIP|DKFZp586D1519|DKFZp686F20243|FLJ14295|KIAA1288|MP44|MTSG1	8	0.749	0.0000197	2
NM_001001927							0.749	0.0000197	2
NM_001001931	Homo sapiens mitochondrial tumor suppressor 1 (MTUS1), nuclear gene encoding mitochondrial protein, transcript variant 4, mRNA.	57509	MTUS1	mitochondrial tumor suppressor 1	ATIP|DKFZp586D1519|DKFZp686F20243|FLJ14295|KIAA1288|MP44|MTSG1	8	0.749	0.0000197	2
NM_020749	Homo sapiens mitochondrial tumor suppressor 1 (MTUS1), nuclear gene encoding mitochondrial protein, transcript variant 5, mRNA.	57509	MTUS1	mitochondrial tumor suppressor 1	ATIP|DKFZp586D1519|DKFZp686F20243|FLJ14295|KIAA1288|MP44|MTSG1	8	0.749	0.0000197	2
NM_006417	Homo sapiens interferon-induced protein 44 (IFI44), mRNA.	10561	IFI44	interferon-induced protein 44	MTAP44|p44	1	0.74	0.000000429	2
NM_014393	Homo sapiens staufen, RNA binding protein, homolog 2 (Drosophila) (STAU2), mRNA.	27067	STAU2	staufen, RNA binding protein, homolog 2 (Drosophila)	39K2|39K3|DKFZp781K0371|MGC119606	8	0.734	0.00000029	2
NM_000056	Homo sapiens branched chain keto acid dehydrogenase E1, beta polypeptide (BCKDHB), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.	594	BCKDHB	branched chain keto acid dehydrogenase E1, beta polypeptide	E1B|FLJ17880|dJ279A18.1	6	0.728	0.0000459	2
NM_006476	Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G (ATP5L), nuclear gene encoding mitochondrial protein, mRNA.	10632	ATP5L	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G	ATP5JG	11	0.727	0.000000616	2
NM_007174	Homo sapiens citron (rho-interacting, serine/threonine kinase 21) (CIT), mRNA.	11113	CIT	citron (rho-interacting, serine/threonine kinase 21)	CRIK|KIAA0949|STK21	12	0.725	0.0000182	2
NM_005338	Homo sapiens huntingtin interacting protein 1 (HIP1), mRNA.	3092	HIP1	huntingtin interacting protein 1	ILWEQ|MGC126506	7	0.724	0.000000153	2
XM_933701	PREDICTED: Homo sapiens similar to breakpoint cluster region, transcript variant 5 (LOC644165), mRNA.	644165	LOC644165	breakpoint cluster region pseudogene	-	22	0.723	0.0000039	2
NM_004577	Homo sapiens phosphoserine phosphatase (PSPH), mRNA.	5723	PSPH	phosphoserine phosphatase	PSP	7	0.717	0.0000431	2
NM_004318	Homo sapiens aspartate beta-hydroxylase (ASPH), transcript variant 1, mRNA.	444	ASPH	aspartate beta-hydroxylase	BAH|CASQ2BP1|HAAH|JCTN|junctin	8	0.71	0.000000337	2
NM_006467	Homo sapiens polymerase (RNA) III (DNA directed) polypeptide G (32kD) (POLR3G), mRNA.	10622	POLR3G	polymerase (RNA) III (DNA directed) polypeptide G (32kD)	RPC32|RPC7	5	0.706	0.00000639	2
NM_002731	Homo sapiens protein kinase, cAMP-dependent, catalytic, beta (PRKACB), transcript variant 2, mRNA.	5567	PRKACB	protein kinase, cAMP-dependent, catalytic, beta	DKFZp781I2452|MGC41879|MGC9320|PKACB	1	0.7	0.000000221	2
NM_182948	Homo sapiens protein kinase, cAMP-dependent, catalytic, beta (PRKACB), transcript variant 1, mRNA.	5567	PRKACB	protein kinase, cAMP-dependent, catalytic, beta	DKFZp781I2452|MGC41879|MGC9320|PKACB	1	0.7	0.000000221	2
NM_053001	Homo sapiens odd-skipped related 2 (Drosophila) (OSR2), mRNA.	116039	OSR2	odd-skipped related 2 (Drosophila)	FLJ90037	8	0.697	0.00000301	2
NM_006022	Homo sapiens TSC22 domain family, member 1 (TSC22D1), transcript variant 2, mRNA.	8848	TSC22D1	TSC22 domain family, member 1	DKFZp686O19206|MGC17597|RP11-269C23.2|TGFB1I4|TSC22	13	0.696	0.0000632	2
NM_183422	Homo sapiens TSC22 domain family, member 1 (TSC22D1), transcript variant 1, mRNA.	8848	TSC22D1	TSC22 domain family, member 1	DKFZp686O19206|MGC17597|RP11-269C23.2|TGFB1I4|TSC22	13	0.696	0.0000632	2
NM_004915	Homo sapiens ATP-binding cassette, sub-family G (WHITE), member 1 (ABCG1), transcript variant 4, mRNA.	9619	ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1	ABC8|MGC34313|WHITE1	21	0.686	0.000189	2
NM_016818	Homo sapiens ATP-binding cassette, sub-family G (WHITE), member 1 (ABCG1), transcript variant 2, mRNA.	9619	ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1	ABC8|MGC34313|WHITE1	21	0.686	0.000189	2
NM_207174	Homo sapiens ATP-binding cassette, sub-family G (WHITE), member 1 (ABCG1), transcript variant 3, mRNA.	9619	ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1	ABC8|MGC34313|WHITE1	21	0.686	0.000189	2
NM_207627	Homo sapiens ATP-binding cassette, sub-family G (WHITE), member 1 (ABCG1), transcript variant 5, mRNA.	9619	ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1	ABC8|MGC34313|WHITE1	21	0.686	0.000189	2
NM_207628	Homo sapiens ATP-binding cassette, sub-family G (WHITE), member 1 (ABCG1), transcript variant 6, mRNA.	9619	ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1	ABC8|MGC34313|WHITE1	21	0.686	0.000189	2
NM_207629	Homo sapiens ATP-binding cassette, sub-family G (WHITE), member 1 (ABCG1), transcript variant 7, mRNA.	9619	ABCG1	ATP-binding cassette, sub-family G (WHITE), member 1	ABC8|MGC34313|WHITE1	21	0.686	0.000189	2
NM_207630							0.686	0.000189	2
NM_134441	Homo sapiens relaxin 2 (RLN2), transcript variant 1, mRNA.	6019	RLN2	relaxin 2	H2|RLXH2|bA12D24.1.1|bA12D24.1.2	9	0.683	0.00000261	2
