Affymetrix ID	Symbol	Gene Name	Fold difference	P.Value
1417472_at	Myh9	myosin heavy chain IX	-2.3	0.000681088
1432435_s_at	C030004A17Rik	RIKEN cDNA C030004A17 gene	-2.3	0.001075428
1456200_at	Ipmk	inositol polyphosphate multikinase	-2.3	6.71E-05
1416978_at	Fcgrt	Fc receptor, IgG, alpha chain transporter	-2.3	0.00585984
1422997_s_at	Mte1	mitochondrial acyl-CoA thioesterase 1	-2.3	0.044280672
1433842_at	Lrrfip1	leucine rich repeat (in FLII) interacting protein 1	-2.3	5.37E-05
1437187_at	E2f7	E2F transcription factor 7	-2.3	0.000181179
1437953_at	2310032D16Rik	RIKEN cDNA 2310032D16 gene	-2.4	0.001951151
1427957_at	9530008L14Rik	RIKEN cDNA 9530008L14 gene	-2.4	0.000978556
1421194_at	Itga4	integrin alpha 4	-2.4	0.008369193
1451271_a_at	Acat1	acetyl-Coenzyme A acetyltransferase 1	-2.4	0.008715555
1417450_a_at	Tacc3	transforming, acidic coiled-coil containing protein 3	-2.4	0.037711023
1448319_at	Akr1b3	aldo-keto reductase family 1, member B3 (aldose reductase)	-2.4	5.49E-05
1434283_at	Arid5b	AT rich interactive domain 5B (Mrf1 like)	-2.4	0.011971429
1416592_at	Glrx1	glutaredoxin 1 (thioltransferase)	-2.4	0.001538497
1434924_at	Phf2	PHD finger protein 2	-2.4	0.00015193
1427287_s_at	Itpr5	inositol 1,4,5-triphosphate receptor 5	-2.4	0.010943083
1428792_at	Bcas1	breast carcinoma amplified sequence 1	-2.4	0.003357949
1422814_at	Calmbp1	calmodulin binding protein 1	-2.4	0.000231999
1424569_at	Ddx46	DEAD (Asp-Glu-Ala-Asp) box polypeptide 46	-2.4	7.41E-05
1433661_at	BC034204	cDNA sequence BC034204	-2.4	0.001291306
1447551_x_at	Lphn3	latrophilin 3	-2.4	0.014579498
1441223_at	BC056494	cDNA sequence BC056494	-2.4	0.000297264
1431167_at	Dgkg	diacylglycerol kinase, gamma	-2.4	0.00692815
1434600_at	Tjp2	tight junction protein 2	-2.4	0.002627034
1424107_at	Kif18a	kinesin family member 18A	-2.4	0.001233125
1426239_s_at	Arrb2	arrestin, beta 2	-2.4	3.07E-05
1449455_at	Hck	hemopoietic cell kinase	-2.4	0.003936246
1418257_at	Slc12a7	solute carrier family 12, member 7	-2.4	4.85E-05
1449439_at	Klf7	Kruppel-like factor 7 (ubiquitous)	-2.4	0.003844306
1424383_at	BC003277	cDNA sequence BC003277	-2.4	0.000117499
1427410_at	---	---	-2.4	0.014956004
1452682_at	4632404H22Rik	RIKEN cDNA 4632404H22 gene	-2.4	0.014644751
1418168_at	Zcchc14	zinc finger, CCHC domain containing 14	-2.4	0.005298081
1442416_at	---	---	-2.4	0.000290953
1454714_x_at	Phgdh	3-phosphoglycerate dehydrogenase	-2.4	0.018297053
1437277_x_at	Tgm2	transglutaminase 2, C polypeptide	-2.4	0.000794382
1426288_at	Lrp4	low density lipoprotein receptor-related protein 4	-2.4	0.005271824
1437424_at	C430017H16Rik	RIKEN cDNA C430017H16 gene	-2.4	0.00018466
1455221_at	Abcg1	ATP-binding cassette, sub-family G (WHITE), member 1	-2.4	9.39E-06
1421681_at	Nrg4	neuregulin 4	-2.4	0.004458954
1418264_at	Solt	SoxLZ/Sox6 leucine zipper binding protein in testis	-2.4	0.033197713
1435134_at	B230106I24Rik	RIKEN cDNA B230106I24 gene	-2.4	9.87E-07
1418288_at	Lpin1	lipin 1	-2.4	0.000560582
1448227_at	Grb7	growth factor receptor bound protein 7	-2.4	0.000586376
1418758_a_at	Pscd3	pleckstrin homology, Sec7 and coiled-coil domains 3	-2.4	4.37E-06
1434373_at	B930006L02Rik	RIKEN cDNA B930006L02 gene	-2.4	0.000500147
1439665_at	Gpr23	G protein-coupled receptor 23	-2.4	5.09E-05
1427041_at	BC013712	cDNA sequence BC013712	-2.5	0.000206878
1434329_s_at	Adipor2	adiponectin receptor 2	-2.5	0.000774861
1460694_s_at	Svil	supervillin	-2.5	1.03E-05
1417741_at	Pygl	liver glycogen phosphorylase	-2.5	7.74E-06
1418355_at	Nucb2	nucleobindin 2	-2.5	0.000347738
1445161_at	---	---	-2.5	2.04E-05
1428706_at	3110013H01Rik	RIKEN cDNA 3110013H01 gene	-2.5	0.001431497
1428512_at	2700087I09Rik	RIKEN cDNA 2700087I09 gene	-2.5	0.0032992
1417038_at	9-Sep	septin 9	-2.5	6.90E-05
1423775_s_at	Prc1	protein regulator of cytokinesis 1	-2.5	0.000618105
1455239_at	6330512M04Rik	RIKEN cDNA 6330512M04 gene	-2.5	0.002759888
1418281_at	Rad51	RAD51 homolog (S. cerevisiae)	-2.5	0.007056851
1426516_a_at	Lpin1	lipin 1	-2.5	0.003181087
1416214_at	Mcm4	minichromosome maintenance deficient 4 homolog (S. cerevisiae)	-2.5	0.001358752
1441079_at	---	---	-2.5	0.001928022
1455009_at	Cpd	carboxypeptidase D	-2.5	1.68E-05
1457350_at	Per2	period homolog 2 (Drosophila)	-2.5	0.000110442
1452257_at	Bdh	3-hydroxybutyrate dehydrogenase (heart, mitochondrial)	-2.5	0.037775886
1456133_x_at	Itgb5	integrin beta 5	-2.5	3.32E-05
1444138_at	Cyp2r1	cytochrome P450, family 2, subfamily r, polypeptide 1	-2.5	0.00667322
1459843_s_at	Smad1	MAD homolog 1 (Drosophila)	-2.5	0.000639894
1426929_at	Brunol4	bruno-like 4, RNA binding protein (Drosophila)	-2.5	0.02367399
1460565_at	---	---	-2.5	1.26E-05
1451985_at	Lrrk1	leucine-rich repeat kinase 1	-2.5	0.007209962
1435542_s_at	BC003236	cDNA sequence BC003236	-2.5	0.003588405
1420170_at	Myh9	myosin heavy chain IX	-2.5	0.000820583
1420895_at	Tgfbr1	transforming growth factor, beta receptor I	-2.5	7.98E-06
1454882_at	L3mbtl3	l(3)mbt-like 3 (Drosophila)	-2.5	0.013507122
1423363_at	Sort1	sortilin 1	-2.5	0.000271139
1438320_s_at	Mcm7	minichromosome maintenance deficient 7 (S. cerevisiae)	-2.5	0.047482868
1433845_x_at	Dusp9	dual specificity phosphatase 9	-2.5	0.001475583
1425021_a_at	Pex16	peroxisome biogenesis factor 16	-2.5	0.000160064
1436555_at	---	---	-2.5	5.68E-05
1424156_at	Rbl1	retinoblastoma-like 1 (p107)	-2.5	6.13E-06
1455900_x_at	Tgm2	transglutaminase 2, C polypeptide	-2.5	0.000849209
1445647_at	AI447881	expressed sequence AI447881	-2.5	0.000200579
1439269_x_at	Mcm7	minichromosome maintenance deficient 7 (S. cerevisiae)	-2.5	0.021856301
1420127_s_at	Pigb	phosphatidylinositol glycan, class B	-2.5	2.39E-05
1438561_x_at	---	---	-2.5	0.000734191
1435596_at	A530088I07Rik	RIKEN cDNA A530088I07 gene	-2.5	0.004234
1454037_a_at	Flt1	FMS-like tyrosine kinase 1	-2.5	0.000473152
1460282_at	Trem1	triggering receptor expressed on myeloid cells 1	-2.5	0.001136915
1417373_a_at	Tuba4	tubulin, alpha 4	-2.5	0.002037573
1437421_at	---	---	-2.6	0.00045607
1417533_a_at	Itgb5	integrin beta 5	-2.6	0.000332251
1435009_at	Slc9a6	solute carrier family 9 (sodium/hydrogen exchanger), isoform 6	-2.6	0.001027033
1438431_at	Abcd2	ATP-binding cassette, sub-family D (ALD), member 2	-2.6	0.000130265
1420747_at	Ppnr	per-pentamer repeat gene	-2.6	0.023944151
1436174_at	Atad2	ATPase family, AAA domain containing 2	-2.6	0.000116322
1455588_at	BC034664	cDNA sequence BC034664	-2.6	0.002340766
1423422_at	Asb4	ankyrin repeat and SOCS box-containing protein 4	-2.6	0.033632536
1415803_at	Cx3cl1	chemokine (C-X3-C motif) ligand 1	-2.6	0.000198663
1426589_at	Gab3	growth factor receptor bound protein 2-associated protein 3	-2.6	0.038830795
1448546_at	Rassf3	Ras association (RalGDS/AF-6) domain family 3	-2.6	0.000722556
1447460_at	Rpl5	ribosomal protein L5	-2.6	2.31E-06
1455665_at	---	---	-2.6	0.000146287
1455405_at	Pstpip2	proline-serine-threonine phosphatase-interacting protein 2	-2.6	0.000287442
1430447_a_at	Lair1	leukocyte-associated Ig-like receptor 1	-2.6	0.000203425
1425546_a_at	Trf	transferrin	-2.6	0.000515321
1428484_at	Osbpl3	oxysterol binding protein-like 3	-2.6	0.031563066
1449952_s_at	Tmprss8	transmembrane protease, serine 8 (intestinal)	-2.6	0.001380245
1456153_at	Ssh2	slingshot homolog 2 (Drosophila)	-2.6	0.000139088
1455580_at	1700014B07Rik	RIKEN cDNA 1700014B07 gene	-2.6	3.11E-05
1433897_at	---	---	-2.6	0.007201904
1421276_a_at	Dst	dystonin	-2.6	0.030838716
1457123_at	Fbxo22	F-box only protein 22	-2.6	3.44E-05
1421389_a_at	Eif2ak4	eukaryotic translation initiation factor 2 alpha kinase 4	-2.6	0.00168697
1418170_a_at	Zcchc14	zinc finger, CCHC domain containing 14	-2.6	0.006789508
1429604_at	1810011H11Rik	RIKEN cDNA 1810011H11 gene	-2.6	0.015378797
1448864_at	Snrk	SNF related kinase	-2.6	0.000134879
1418172_at	Hebp1	heme binding protein 1	-2.6	0.000224825
1425006_a_at	Vrk1	vaccinia related kinase 1	-2.6	0.000437801
1429831_at	Pik3ap1	phosphoinositide-3-kinase adaptor protein 1	-2.6	5.90E-06
1452922_at	---	gene model 359, (NCBI)	-2.6	8.46E-06
1456446_at	---	---	-2.6	0.007013522
1424336_at	8430432M10Rik	RIKEN cDNA 8430432M10 gene	-2.6	4.19E-05
1434833_at	Map4k2	mitogen activated protein kinase kinase kinase kinase 2	-2.6	5.96E-06
1434856_at	A130096K20	hypothetical protein A130096K20	-2.6	6.52E-06
1451122_at	Idi1	isopentenyl-diphosphate delta isomerase	-2.7	0.004771477
1428187_at	Cd47	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)	-2.7	5.57E-05
1453139_at	Nudt12	nudix (nucleoside diphosphate linked moiety X)-type motif 12	-2.7	0.002088472
1434248_at	Prkch	protein kinase C, eta	-2.7	1.46E-05
1416759_at	Nical	NEDD9 interacting protein with calponin homology and LIM domains	-2.7	4.00E-05
1424817_at	4931426K16Rik	RIKEN cDNA 4931426K16 gene	-2.7	0.000491661
1434556_at	---	---	-2.7	2.05E-05
1430521_s_at	Cpne8	copine VIII	-2.7	0.002682719
1454745_at	B130017I01Rik	RIKEN cDNA B130017I01 gene	-2.7	0.016432243
1417932_at	Il18	interleukin 18	-2.7	0.000690531
1433893_s_at	Spag5	sperm associated antigen 5	-2.7	0.000952448
1416258_at	Tk1	thymidine kinase 1	-2.7	0.003182631
1427683_at	Egr2	early growth response 2	-2.7	0.006621624
1429625_at	2900054C01Rik	RIKEN cDNA 2900054C01 gene	-2.7	0.020280269
1440454_at	A530088I07Rik	RIKEN cDNA A530088I07 gene	-2.7	0.000448071
1424444_a_at	1600014C10Rik	RIKEN cDNA 1600014C10 gene	-2.7	0.000342736
1438402_at	9630050M13Rik	RIKEN cDNA 9630050M13 gene	-2.7	0.001842104
1455105_at	Ptpn12	protein tyrosine phosphatase, non-receptor type 12	-2.7	1.97E-06
1434592_at	---	---	-2.7	2.33E-05
1417626_at	Usmg4	upregulated during skeletal muscle growth 4	-2.7	0.000126619
1435694_at	4933432P15Rik	RIKEN cDNA 4933432P15 gene	-2.7	2.23E-06
1423176_at	Tob1	transducer of ErbB-2.1	-2.7	0.000765594
1435584_at	---	---	-2.7	0.049630477
1451566_at	BC005471	cDNA sequence BC005471	-2.7	0.000162486
1426706_s_at	Xylb	xylulokinase homolog (H. influenzae)	-2.7	1.84E-05
1422836_at	Mbnl3	muscleblind-like 3 (Drosophila)	-2.7	2.51E-05
1426126_a_at	MGC30332	hypothetical protein MGC30332	-2.7	0.020531889
1450850_at	Vil2	villin 2	-2.7	4.95E-05
1457293_at	9230111I22Rik	RIKEN cDNA 9230111I22 gene	-2.7	9.80E-05
1416309_at	Nusap1	nucleolar and spindle associated protein 1	-2.7	0.009234155
1424032_at	0610039P13Rik	RIKEN cDNA 0610039P13 gene	-2.8	1.20E-05
1455078_at	Rpl35a	ribosomal protein L35a	-2.8	0.00087748
1429292_a_at	2310046K01Rik	RIKEN cDNA 2310046K01 gene	-2.8	1.74E-06
1416961_at	Bub1b	budding uninhibited by benzimidazoles 1 homolog, beta (S. cerevisiae)	-2.8	0.006706554
1451097_at	Vasp	vasodilator-stimulated phosphoprotein	-2.8	0.008014613
1416299_at	Shcbp1	Shc SH2-domain binding protein 1	-2.8	0.019356368
1429284_at	8430436F23Rik	RIKEN cDNA 8430436F23 gene	-2.8	1.29E-05
1421685_at	1810046I24Rik	RIKEN cDNA 1810046I24 gene	-2.8	0.009808035
1416558_at	Melk	maternal embryonic leucine zipper kinase	-2.8	0.001541728
1433477_at	Abr	active BCR-related gene	-2.8	0.000332064
1436929_x_at	2810429O05Rik	RIKEN cDNA 2810429O05 gene	-2.8	0.006925096
1417938_at	Rad51ap1	RAD51 associated protein 1	-2.8	0.00309676
1456480_at	9330186A19Rik	RIKEN cDNA 9330186A19 gene	-2.8	2.86E-05
1434211_at	Sh3bgrl2	SH3 domain binding glutamic acid-rich protein like 2	-2.8	0.002640401
1448893_at	Ncor2	nuclear receptor co-repressor 2	-2.8	0.0003519
1427682_a_at	Egr2	early growth response 2	-2.8	0.035790663
1456584_x_at	Phgdh	3-phosphoglycerate dehydrogenase	-2.8	0.000611466
1447808_s_at	Slc15a2	solute carrier family 15 (H+/peptide transporter), member 2	-2.8	0.025333406
1439634_at	4930505D03Rik	RIKEN cDNA 4930505D03 gene	-2.8	0.003056181
1417065_at	Egr1	early growth response 1	-2.8	0.041462392
1455990_at	Kif23	kinesin family member 23	-2.9	1.58E-06
1436708_x_at	Mcm4	minichromosome maintenance deficient 4 homolog (S. cerevisiae)	-2.9	0.014452874
1425678_a_at	Snrk	SNF related kinase	-2.9	6.17E-06
1440339_at	4833416E15Rik	RIKEN cDNA 4833416E15 gene	-2.9	1.13E-06
1435306_a_at	Kif11	kinesin family member 11	-2.9	0.008500816
1436338_at	Ppp2r1b	protein phosphatase 2 (formerly 2A), regulatory subunit A (PR 65), beta isoform	-2.9	3.07E-06
1448509_at	3110001A13Rik	RIKEN cDNA 3110001A13 gene	-2.9	4.07E-05
1418665_at	Impa2	inositol (myo)-1(or 4)-monophosphatase 2	-2.9	1.75E-05
1430291_at	1110060D06Rik	RIKEN cDNA 1110060D06 gene	-2.9	0.000502324
1423362_at	Sort1	sortilin 1	-2.9	9.42E-07
1422648_at	Slc7a2	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2	-2.9	0.000135919
1454737_at	Dusp9	dual specificity phosphatase 9	-2.9	0.000847372
1441870_s_at	Pkd2	polycystic kidney disease 2	-2.9	3.42E-06
1451968_at	Xrcc5	X-ray repair complementing defective repair in Chinese hamster cells 5	-2.9	0.027724608
1417910_at	Ccna2	cyclin A2	-2.9	0.000646964
1444040_at	Lair1	leukocyte-associated Ig-like receptor 1	-2.9	0.001127709
1460255_at	Tnfsf13b	tumor necrosis factor (ligand) superfamily, member 13b	-2.9	0.007106341
1420657_at	Ucp3	uncoupling protein 3, mitochondrial	-2.9	0.000685273
1440926_at	---	---	-2.9	0.000157451
1456439_x_at	Nical	NEDD9 interacting protein with calponin homology and LIM domains	-2.9	0.000108015
1434682_at	6430601A21Rik	RIKEN cDNA 6430601A21 gene	-2.9	0.005282621
1456011_x_at	Acaa1	acetyl-Coenzyme A acyltransferase 1	-2.9	0.000841605
1420150_at	4930422J18Rik	RIKEN cDNA 4930422J18 gene	-2.9	0.001851256
1425875_a_at	Lepr	leptin receptor	-2.9	0.000490201
1435282_at	---	---	-3	0.001149331
1417751_at	Stk10	serine/threonine kinase 10	-3	5.73E-07
1416050_a_at	Scarb1	scavenger receptor class B, member 1	-3	1.18E-05
1450955_s_at	Sort1	sortilin 1	-3	0.000731644
1434221_at	Mical3	flavoprotein oxidoreductase MICAL3	-3	0.000232385
1451246_s_at	Aurkb	aurora kinase B	-3	0.008288173
1426217_at	2810441K11Rik	RIKEN cDNA 2810441K11 gene	-3	0.004814381
1417407_at	Fbxl14	F-box and leucine-rich repeat protein 14	-3	9.21E-07
1419593_at	Greb1	gene regulated by estrogen in breast cancer protein	-3	0.003527935
1426569_a_at	Frk	fyn-related kinase	-3	0.000487581
1417876_at	Fcgr1	Fc receptor, IgG, high affinity I	-3	0.001625346
1426825_at	Fmnl3	formin-like 3	-3	0.000245286
1440285_at	Ppp1r9a	protein phosphatase 1, regulatory (inhibitor) subunit 9A	-3	0.006038154
1434316_at	Chsy1	carbohydrate (chondroitin) synthase 1	-3	8.43E-07
1437621_x_at	Phgdh	3-phosphoglycerate dehydrogenase	-3	1.69E-05
1457278_at	6720489N17Rik	RIKEN cDNA 6720489N17 gene	-3	0.005189786
1436614_at	AI843639	expressed sequence AI843639	-3	0.001463084
1453266_at	Zbtb4	zinc finger and BTB domain containing 4	-3	4.76E-06
1421205_at	Atm	ataxia telangiectasia mutated homolog (human)	-3	3.43E-05
1415698_at	Golph2	golgi phosphoprotein 2	-3	0.000115604
1436830_at	Marveld1	MARVEL (membrane-associating) domain containing 1	-3	0.000323593
1449300_at	BC003236	cDNA sequence BC003236	-3	0.001276212
1430172_a_at	Cyp4f16	cytochrome P450, family 4, subfamily f, polypeptide 16	-3	0.004139912
1421821_at	Ldlr	low density lipoprotein receptor	-3	0.018553582
1431050_at	Rps6ka5	ribosomal protein S6 kinase, polypeptide 5	-3	0.033704106
1417277_at	Cyp4f16	cytochrome P450, family 4, subfamily f, polypeptide 16	-3.1	4.61E-05
1416408_at	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl	-3.1	4.94E-07
1434745_at	Ccnd2	cyclin D2	-3.1	0.028774428
1448839_at	D17Ertd288e	DNA segment, Chr 17, ERATO Doi 288, expressed	-3.1	0.000716829
1421144_at	Rpgrip1	retinitis pigmentosa GTPase regulator interacting protein 1	-3.1	0.001094664
1429745_at	F8a	factor 8-associated gene A	-3.1	0.001433479
1436405_at	Dock4	dedicator of cytokinesis 4	-3.1	0.000861945
1435981_at	---	---	-3.1	0.017335032
1436364_x_at	Nfix	nuclear factor I/X	-3.1	1.01E-05
1451259_at	Smfn	small fragment nuclease	-3.1	3.56E-05
1454897_at	6330509M05Rik	RIKEN cDNA 6330509M05 gene	-3.1	8.50E-05
1434253_s_at	C630016B22Rik	RIKEN cDNA C630016B22 gene	-3.1	0.003283666
1417374_at	Tuba4	tubulin, alpha 4	-3.1	0.001145663
1444018_at	Pdgfra	platelet derived growth factor receptor, alpha polypeptide	-3.1	0.002803677
1453892_at	A930007I19Rik	RIKEN cDNA A930007I19 gene	-3.1	0.000300648
1450920_at	Ccnb2	cyclin B2	-3.1	0.005478632
1416251_at	Mcm6	minichromosome maintenance deficient 6 (MIS5 homolog, S. pombe) (S. cerevisiae)	-3.1	0.031305015
1439705_at	---	---	-3.1	0.006228902
1434069_at	BC067047	cDNA sequence BC067047	-3.1	0.000884566
1421816_at	Gsr	glutathione reductase 1	-3.1	0.007358548
1425215_at	Gpr43	G protein-coupled receptor 43	-3.1	0.000390262
1450992_a_at	Meis1	myeloid ecotropic viral integration site 1	-3.1	9.31E-07
1448182_a_at	Cd24a	CD24a antigen	-3.1	0.029901496
1433581_at	1190002N15Rik	RIKEN cDNA 1190002N15 gene	-3.1	0.001499296
1451584_at	Havcr2	hepatitis A virus cellular receptor 2	-3.1	0.004282045
1429633_at	Mlr2	Mblk1-related protein-2	-3.1	0.001303525
1435575_at	Kntc1	kinetochore associated 1	-3.1	6.35E-06
1456195_x_at	Itgb5	integrin beta 5	-3.1	6.78E-05
1420965_a_at	Enc1	ectodermal-neural cortex 1	-3.1	0.001331467
1448382_at	Ehhadh	enoyl-Coenzyme A, hydratase/3-hydroxyacyl Coenzyme A dehydrogenase	-3.2	0.000139552
1459983_at	B430212C06Rik	RIKEN cDNA B430212C06 gene	-3.2	1.14E-05
1429722_at	Zbtb4	zinc finger and BTB domain containing 4	-3.2	1.53E-05
1454671_at	Insig1	insulin induced gene 1	-3.2	0.000697753
1434033_at	Tle1	transducin-like enhancer of split 1, homolog of Drosophila E(spl)	-3.2	1.78E-05
1424046_at	Bub1	budding uninhibited by benzimidazoles 1 homolog (S. cerevisiae)	-3.2	0.021406234
1424278_a_at	Birc5	baculoviral IAP repeat-containing 5	-3.2	0.001138122
1419153_at	2810417H13Rik	RIKEN cDNA 2810417H13 gene	-3.2	0.000855898
1426657_s_at	Phgdh	3-phosphoglycerate dehydrogenase	-3.2	0.014823835
1421410_a_at	Pstpip2	proline-serine-threonine phosphatase-interacting protein 2	-3.2	0.000101773
1427153_at	Bckdhb	branched chain ketoacid dehydrogenase E1, beta polypeptide	-3.2	7.73E-05
1447831_s_at	Mtmr7	myotubularin related protein 7	-3.2	0.004864736
1458718_at	---	---	-3.2	1.72E-06
1450478_a_at	Ptpn12	protein tyrosine phosphatase, non-receptor type 12	-3.2	0.000120558
1452242_at	1200008O12Rik	RIKEN cDNA 1200008O12 gene	-3.2	3.73E-05
1434580_at	Enpp4	ectonucleotide pyrophosphatase/phosphodiesterase 4	-3.2	0.003430549
1416040_at	Lipf	lipase, gastric	-3.3	0.012960673
1436368_at	Slc16a10	solute carrier family 16 (monocarboxylic acid transporters), member 10	-3.3	1.71E-05
1427650_a_at	Runx1	runt related transcription factor 1	-3.3	2.63E-06
1417768_at	1200006O19Rik	RIKEN cDNA 1200006O19 gene	-3.3	1.40E-06
1449442_at	Pex11a	peroxisomal biogenesis factor 11a	-3.3	0.000450708
1435244_at	Vav2	Vav2 oncogene	-3.3	1.61E-05
1435554_at	C630016B22Rik	RIKEN cDNA C630016B22 gene	-3.3	2.37E-06
1429503_at	2900024C23Rik	RIKEN cDNA 2900024C23 gene	-3.3	5.08E-06
1457884_at	4732496C06Rik	RIKEN cDNA 4732496C06 gene	-3.3	0.000493592
1427673_a_at	Sema3e	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3E	-3.3	0.001119181
1422725_at	Mak	male germ cell-associated kinase	-3.3	1.86E-05
1456072_at	Ppp1r9a	protein phosphatase 1, regulatory (inhibitor) subunit 9A	-3.3	0.000135024
1434521_at	9930116O05Rik	RIKEN cDNA 9930116O05 gene	-3.3	0.000153683
1453012_at	5530402M19Rik	RIKEN cDNA 5530402M19 gene	-3.3	0.000389053
1452834_at	2600010E01Rik	RIKEN cDNA 2600010E01 gene	-3.3	2.58E-06
1452210_at	Dna2l	DNA2 DNA replication helicase 2-like (yeast)	-3.3	0.000901796
1422638_s_at	Rassf5	Ras association (RalGDS/AF-6) domain family 5	-3.3	2.00E-06
1451255_at	Lisch7	liver-specific bHLH-Zip transcription factor	-3.3	0.003716667
1450062_a_at	Maged1	melanoma antigen, family D, 1	-3.3	0.005005394
1451322_at	2310016A09Rik	RIKEN cDNA 2310016A09 gene	-3.4	0.017360671
1434957_at	Cdon	cell adhesion molecule-related/down-regulated by oncogenes	-3.4	4.40E-07
1436928_s_at	2810429O05Rik	RIKEN cDNA 2810429O05 gene	-3.4	8.99E-05
1454889_x_at	C630016B22Rik	RIKEN cDNA C630016B22 gene	-3.4	1.58E-06
1453410_at	Angptl4	angiopoietin-like 4	-3.4	0.001649032
1424887_at	Klhdc4	kelch domain containing 4	-3.4	0.022392923
1423804_a_at	Idi1	isopentenyl-diphosphate delta isomerase	-3.4	0.028670421
1447957_at	---	---	-3.4	0.000818521
1419722_at	Prss19	protease, serine, 19 (neuropsin)	-3.4	5.49E-06
1429792_at	---	---	-3.5	0.000275748
1431146_a_at	Cpne8	copine VIII	-3.5	0.003044718
1455213_at	4930488E11Rik	RIKEN cDNA 4930488E11 gene	-3.5	1.56E-07
1440883_at	---	---	-3.5	0.000307996
1419286_s_at	Cdv1	carnitine deficiency-associated gene expressed in ventricle 1	-3.5	1.92E-06
1423672_at	2510042P03Rik	RIKEN cDNA 2510042P03 gene	-3.5	9.62E-05
1435714_x_at	Il17d	interleukin 17D	-3.5	4.65E-05
1456812_at	---	---	-3.5	0.001270178
1451313_a_at	1110067D22Rik	RIKEN cDNA 1110067D22 gene	-3.5	6.86E-06
1424208_at	Ptger4	prostaglandin E receptor 4 (subtype EP4)	-3.5	0.000190724
1439902_at	---	---	-3.5	0.003802512
1422535_at	Ccne2	cyclin E2	-3.5	0.01449013
1423024_at	Eat2	EWS/FLI1 activated transcript 2	-3.5	0.003492266
1438018_at	Hook1	hook homolog 1 (Drosophila)	-3.6	0.005016243
1423847_at	2810406C15Rik	RIKEN cDNA 2810406C15 gene	-3.6	0.002454699
1438937_x_at	Ang1	angiogenin, ribonuclease A family, member 1	-3.6	0.001037792
1458218_s_at	Pde7a	phosphodiesterase 7A	-3.6	0.00334482
1416318_at	Serpinb1a	serine (or cysteine) proteinase inhibitor, clade B, member 1a	-3.6	0.016987665
1417168_a_at	Usp2	ubiquitin specific protease 2	-3.6	0.010630679
1454694_a_at	Top2a	topoisomerase (DNA) II alpha	-3.6	0.001001953
1430218_at	4933424M12Rik	RIKEN cDNA 4933424M12 gene	-3.6	4.22E-06
1433702_at	D19Wsu12e	DNA segment, Chr 19, Wayne State University 12, expressed	-3.6	1.12E-05
1423626_at	Dst	dystonin	-3.6	6.48E-05
1420715_a_at	Pparg	peroxisome proliferator activated receptor gamma	-3.6	1.26E-05
1417753_at	Pkd2	polycystic kidney disease 2	-3.6	4.44E-07
1447930_at	Baz1a	bromodomain adjacent to zinc finger domain 1A	-3.6	0.000690728
1453474_at	1300007F04Rik	RIKEN cDNA 1300007F04 gene	-3.7	0.000279625
1428304_at	2410004I17Rik	RIKEN cDNA 2410004I17 gene	-3.7	0.028867309
1421963_a_at	Cdc25b	cell division cycle 25 homolog B (S. cerevisiae)	-3.7	1.33E-05
1429171_a_at	---	---	-3.7	0.012078327
1429274_at	2310010M24Rik	RIKEN cDNA 2310010M24 gene	-3.7	3.07E-05
1419513_a_at	Ect2	ect2 oncogene	-3.7	0.001596607
1426915_at	Dapk1	death associated protein kinase 1	-3.7	5.62E-05
1419132_at	Tlr2	toll-like receptor 2	-3.7	6.57E-06
1442226_at	---	---	-3.7	0.003480145
1436095_at	Chd5	chromodomain helicase DNA binding protein 5	-3.7	1.41E-06
1433977_at	Hs3st3b1	heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1	-3.8	0.000264626
1418936_at	Maff	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)	-3.8	0.000874969
1421340_at	Map3k5	mitogen activated protein kinase kinase kinase 5	-3.8	0.000347252
1439830_at	Map3k5	mitogen activated protein kinase kinase kinase 5	-3.8	9.03E-07
1418123_at	Unc119	unc-119 homolog (C. elegans)	-3.8	6.37E-06
1434109_at	Sh3bgrl2	SH3 domain binding glutamic acid-rich protein like 2	-3.8	9.14E-05
1417335_at	Sult2b1	sulfotransferase family, cytosolic, 2B, member 1	-3.8	0.005870134
1434437_x_at	Rrm2	ribonucleotide reductase M2	-3.8	0.00128781
1429527_a_at	Plscr1	phospholipid scramblase 1	-3.8	0.001876263
1433571_at	A130038L21Rik	RIKEN cDNA A130038L21 gene	-3.8	0.000388976
1426817_at	Mki67	antigen identified by monoclonal antibody Ki 67	-3.8	0.000427796
1448226_at	Rrm2	ribonucleotide reductase M2	-3.8	0.005634633
1455015_at	4933431N12Rik	RIKEN cDNA 4933431N12 gene	-3.8	1.03E-05
1449065_at	Cte1	cytosolic acyl-CoA thioesterase 1	-3.8	0.01021621
1449077_at	Eraf	erythroid associated factor	-3.8	0.002269511
1417457_at	Cks2	CDC28 protein kinase regulatory subunit 2	-3.8	0.001258054
1452240_at	---	---	-3.8	7.55E-06
1434285_at	Frmd4a	FERM domain containing 4A	-3.8	2.30E-06
