RefSeq	Definition	Gene ID	Symbol	Name	Synonyms	Chr	Fold Change	p Value	Cluster Id
NM_015187	Homo sapiens KIAA0746 protein (KIAA0746), mRNA.	23231	KIAA0746	KIAA0746 protein	DKFZp781J1697|FLJ21629|FLJ41299	4	0.798	0.0000231	4
NM_001039573	Homo sapiens SEC14-like 1 (S. cerevisiae) (SEC14L1), transcript variant 2, mRNA.	6397	SEC14L1	SEC14-like 1 (S. cerevisiae)	DKFZp686C06176|PRELID4A|SEC14L	17	0.798	0.00000706	4
NM_001924	Homo sapiens growth arrest and DNA-damage-inducible, alpha (GADD45A), mRNA.	1647	GADD45A	growth arrest and DNA-damage-inducible, alpha	DDIT1|GADD45	1	0.792	0.000604	4
NM_005443	Homo sapiens 3-phosphoadenosine 5-phosphosulfate synthase 1 (PAPSS1), mRNA.	9061	PAPSS1	3-phosphoadenosine 5-phosphosulfate synthase 1	ATPSK1|PAPSS|SK1	4	0.79	0.0000115	4
NM_001003800	Homo sapiens bicaudal D homolog 2 (Drosophila) (BICD2), transcript variant 1, mRNA.	23299	BICD2	bicaudal D homolog 2 (Drosophila)	KIAA0699|bA526D8.1	9	0.788	0.000088	4
NM_015250	Homo sapiens bicaudal D homolog 2 (Drosophila) (BICD2), transcript variant 2, mRNA.	23299	BICD2	bicaudal D homolog 2 (Drosophila)	KIAA0699|bA526D8.1	9	0.788	0.000088	4
XM_928602							0.786	0.00000228	4
XM_932971							0.786	0.00000228	4
XM_935655							0.786	0.00000228	4
XM_935918							0.786	0.00000228	4
XM_937844							0.786	0.00000228	4
XM_943436							0.786	0.00000228	4
NM_000946	Homo sapiens primase, DNA, polypeptide 1 (49kDa) (PRIM1), mRNA.	5557	PRIM1	primase, DNA, polypeptide 1 (49kDa)	MGC12308|p49	12	0.781	0.0000473	4
NM_178588	Homo sapiens protein phosphatase 2, regulatory subunit B, gamma isoform (PPP2R5C), transcript variant 4, mRNA.	5527	PPP2R5C	protein phosphatase 2, regulatory subunit B, gamma isoform	B56G|MGC23064|PR61G	14	0.772	0.0000216	4
NM_012446	Homo sapiens single-stranded DNA binding protein 2 (SSBP2), mRNA.	23635	SSBP2	single-stranded DNA binding protein 2	DKFZp686F03273|HSPC116	5	0.752	0.00000628	4
NM_001715	Homo sapiens B lymphoid tyrosine kinase (BLK), mRNA.	640	BLK	B lymphoid tyrosine kinase	MGC10442	8	0.742	0.000000478	4
NM_001197	Homo sapiens BCL2-interacting killer (apoptosis-inducing) (BIK), mRNA.	638	BIK	BCL2-interacting killer (apoptosis-inducing)	BIP1|BP4|NBK	22	0.741	0.000648	4
NM_001003688	Homo sapiens SMAD family member 1 (SMAD1), transcript variant 2, mRNA.	4086	SMAD1	SMAD family member 1	BSP1|JV4-1|JV41|MADH1|MADR1	4	0.729	4.94E-08	4
NM_005900	Homo sapiens SMAD family member 1 (SMAD1), transcript variant 1, mRNA.	4086	SMAD1	SMAD family member 1	BSP1|JV4-1|JV41|MADH1|MADR1	4	0.729	4.94E-08	4
NM_000788	Homo sapiens deoxycytidine kinase (DCK), mRNA.	1633	DCK	deoxycytidine kinase	MGC117410|MGC138632	4	0.726	0.00000418	4
NM_014369	Homo sapiens protein tyrosine phosphatase, non-receptor type 18 (brain-derived) (PTPN18), mRNA.	26469	PTPN18	protein tyrosine phosphatase, non-receptor type 18 (brain-derived)	BDP1|PTP-HSCF	2	0.721	0.000000155	4
NM_001124	Homo sapiens adrenomedullin (ADM), mRNA.	133	ADM	adrenomedullin	AM	11	0.72	0.000000093	4
NM_012102	Homo sapiens arginine-glutamic acid dipeptide (RE) repeats (RERE), transcript variant 1, mRNA.	473	RERE	arginine-glutamic acid dipeptide (RE) repeats	ARG|ARP|ATN1L|DNB1|FLJ38775|KIAA0458	1	0.703	0.000000335	4
NM_014450	Homo sapiens signaling threshold regulating transmembrane adaptor 1 (SIT1), mRNA.	27240	SIT1	signaling threshold regulating transmembrane adaptor 1	MGC125908|MGC125909|MGC125910|RP11-331F9.5|SIT	9	0.701	0.0000155	4
NM_014992	Homo sapiens dishevelled associated activator of morphogenesis 1 (DAAM1), mRNA.	23002	DAAM1	dishevelled associated activator of morphogenesis 1	FLJ41657|KIAA0666	14	0.684	0.0000797	4
NM_000631	Homo sapiens neutrophil cytosolic factor 4, 40kDa (NCF4), transcript variant 1, mRNA.	4689	NCF4	neutrophil cytosolic factor 4, 40kDa	MGC3810|NCF|P40PHOX|SH3PXD4	22	0.682	0.000000185	4
NM_013416	Homo sapiens neutrophil cytosolic factor 4, 40kDa (NCF4), transcript variant 2, mRNA.	4689	NCF4	neutrophil cytosolic factor 4, 40kDa	MGC3810|NCF|P40PHOX|SH3PXD4	22	0.682	0.000000185	4
NM_005914	Homo sapiens minichromosome maintenance complex component 4 (MCM4), transcript variant 1, mRNA.	4173	MCM4	minichromosome maintenance complex component 4	CDC21|CDC54|MGC33310|P1-CDC21|hCdc21	8	0.681	0.000309	4
NM_182746	Homo sapiens minichromosome maintenance complex component 4 (MCM4), transcript variant 2, mRNA.	4173	MCM4	minichromosome maintenance complex component 4	CDC21|CDC54|MGC33310|P1-CDC21|hCdc21	8	0.681	0.000309	4
NM_002167	Homo sapiens inhibitor of DNA binding 3, dominant negative helix-loop-helix protein (ID3), mRNA.	3399	ID3	inhibitor of DNA binding 3, dominant negative helix-loop-helix protein	HEIR-1|bHLHb25	1	0.679	0.0000924	4
NM_006495	Homo sapiens ecotropic viral integration site 2B (EVI2B), mRNA.	2124	EVI2B	ecotropic viral integration site 2B	D17S376|EVDB	17	0.674	0.0000107	4
NM_001719	Homo sapiens bone morphogenetic protein 7 (BMP7), mRNA.	655	BMP7	bone morphogenetic protein 7	OP-1	20	0.664	0.00000254	4
NM_181353	Homo sapiens inhibitor of DNA binding 1, dominant negative helix-loop-helix protein (ID1), transcript variant 2, mRNA.	3397	ID1	inhibitor of DNA binding 1, dominant negative helix-loop-helix protein	ID|bHLHb24	20	0.639	0.00000178	4
NM_001242	Homo sapiens CD27 molecule (CD27), mRNA.	939	CD27	CD27 molecule	MGC20393|S152|T14|TNFRSF7|Tp55	12	0.631	0.000119	4
NM_001775	Homo sapiens CD38 molecule (CD38), mRNA.	952	CD38	CD38 molecule	T10	4	0.622	3.18E-08	4
NM_014033	Homo sapiens methyltransferase like 7A (METTL7A), mRNA.	25840	METTL7A	methyltransferase like 7A	AAM-B|DKFZp586A0522	12	0.609	6.97E-08	4
NM_016083	Homo sapiens cannabinoid receptor 1 (brain) (CNR1), transcript variant 1, mRNA.	1268	CNR1	cannabinoid receptor 1 (brain)	CANN6|CB-R|CB1|CB1A|CB1K5|CB1R|CNR	6	0.604	0.0000101	4
NM_033181	Homo sapiens cannabinoid receptor 1 (brain) (CNR1), transcript variant 2, mRNA.	1268	CNR1	cannabinoid receptor 1 (brain)	CANN6|CB-R|CB1|CB1A|CB1K5|CB1R|CNR	6	0.604	0.0000101	4
NM_002838	Homo sapiens protein tyrosine phosphatase, receptor type, C (PTPRC), transcript variant 1, mRNA.	5788	PTPRC	protein tyrosine phosphatase, receptor type, C	B220|CD45|CD45R|GP180|LCA|LY5|T200	1	0.603	0.0000893	4
NM_080921	Homo sapiens protein tyrosine phosphatase, receptor type, C (PTPRC), transcript variant 2, mRNA.	5788	PTPRC	protein tyrosine phosphatase, receptor type, C	B220|CD45|CD45R|GP180|LCA|LY5|T200	1	0.603	0.0000893	4
NM_080922	Homo sapiens protein tyrosine phosphatase, receptor type, C (PTPRC), transcript variant 3, mRNA.	5788	PTPRC	protein tyrosine phosphatase, receptor type, C	B220|CD45|CD45R|GP180|LCA|LY5|T200	1	0.603	0.0000893	4
NM_003039	Homo sapiens solute carrier family 2 (facilitated glucose/fructose transporter), member 5 (SLC2A5), transcript variant 1, mRNA.	6518	SLC2A5	solute carrier family 2 (facilitated glucose/fructose transporter), member 5	GLUT5	1	0.574	0.000118	4
NM_001386	Homo sapiens dihydropyrimidinase-like 2 (DPYSL2), mRNA.	1808	DPYSL2	dihydropyrimidinase-like 2	CRMP2|DHPRP2|DRP-2|DRP2	8	0.57	0.00000377	4
NM_006086	Homo sapiens tubulin, beta 3 (TUBB3), mRNA.	10381	TUBB3	tubulin, beta 3	MC1R|TUBB4|beta-4	16	0.566	0.00000328	4
NM_006235	Homo sapiens POU class 2 associating factor 1 (POU2AF1), mRNA.	5450	POU2AF1	POU class 2 associating factor 1	BOB1|OBF-1|OBF1|OCAB	11	0.565	0.00000375	4
NM_015318	Homo sapiens rho/rac guanine nucleotide exchange factor (GEF) 18 (ARHGEF18), transcript variant 1, mRNA.	23370	ARHGEF18	rho/rac guanine nucleotide exchange factor (GEF) 18	KIAA0521|MGC15913|P114-RhoGEF	19	0.556	0.000000975	4
NM_138931		604	BCL6	B-cell CLL/lymphoma 6	BCL5|BCL6A|LAZ3|ZBTB27|ZNF51	3	0.543	1.59E-08	4
NM_002736	Homo sapiens protein kinase, cAMP-dependent, regulatory, type II, beta (PRKAR2B), mRNA.	5577	PRKAR2B	protein kinase, cAMP-dependent, regulatory, type II, beta	PRKAR2|RII-BETA	7	0.516	0.00000108	4
NM_002165	Homo sapiens inhibitor of DNA binding 1, dominant negative helix-loop-helix protein (ID1), transcript variant 1, mRNA.	3397	ID1	inhibitor of DNA binding 1, dominant negative helix-loop-helix protein	ID|bHLHb24	20	0.496	0.00000295	4
NM_015967	Homo sapiens protein tyrosine phosphatase, non-receptor type 22 (lymphoid) (PTPN22), transcript variant 1, mRNA.	26191	PTPN22	protein tyrosine phosphatase, non-receptor type 22 (lymphoid)	LYP|Lyp1|Lyp2|PEP|PTPN8	1	0.352	0.00000977	4
NM_000595	Homo sapiens lymphotoxin alpha (TNF superfamily, member 1) (LTA), mRNA.	4049	LTA	lymphotoxin alpha (TNF superfamily, member 1)	LT|TNFB|TNFSF1	6	3.487	0.00000208	5
NM_005658	Homo sapiens TNF receptor-associated factor 1 (TRAF1), mRNA.	7185	TRAF1	TNF receptor-associated factor 1	EBI6|MGC:10353	9	2.791	0.0000417	5
NM_004233	Homo sapiens CD83 molecule (CD83), transcript variant 1, mRNA.	9308	CD83	CD83 molecule	BL11|HB15	6	2.105	0.0000285	5
NM_004710	Homo sapiens synaptogyrin 2 (SYNGR2), mRNA.	9144	SYNGR2	synaptogyrin 2	MGC102914	17	1.464	0.0000143	5
NM_004418	Homo sapiens dual specificity phosphatase 2 (DUSP2), mRNA.	1844	DUSP2	dual specificity phosphatase 2	PAC-1|PAC1	2	1.359	0.00000215	5
XM_943615							1.303	0.000636	5
NM_030796	Homo sapiens EGFR-coamplified and overexpressed protein (ECOP), mRNA.	81552	ECOP	EGFR-coamplified and overexpressed protein	DKFZp564K0822|FLJ20532|GASP	7	1.298	0.000606	5
XM_938287							1.298	0.000606	5
XM_943619							1.298	0.000606	5
XM_943621							1.298	0.000606	5
NM_020529	Homo sapiens nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha (NFKBIA), mRNA.	4792	NFKBIA	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	IKBA|MAD-3|NFKBI	14	1.198	0.0000184	5
NM_001025158	Homo sapiens CD74 molecule, major histocompatibility complex, class II invariant chain (CD74), transcript variant 3, mRNA.	972	CD74	CD74 molecule, major histocompatibility complex, class II invariant chain	DHLAG|HLADG|Ia-GAMMA	5	1.143	0.000228	5
NM_001025159	Homo sapiens CD74 molecule, major histocompatibility complex, class II invariant chain (CD74), transcript variant 1, mRNA.	972	CD74	CD74 molecule, major histocompatibility complex, class II invariant chain	DHLAG|HLADG|Ia-GAMMA	5	1.143	0.000228	5
NM_004355	Homo sapiens CD74 molecule, major histocompatibility complex, class II invariant chain (CD74), transcript variant 2, mRNA.	972	CD74	CD74 molecule, major histocompatibility complex, class II invariant chain	DHLAG|HLADG|Ia-GAMMA	5	1.143	0.000228	5
NM_002298	Homo sapiens lymphocyte cytosolic protein 1 (L-plastin) (LCP1), mRNA.	3936	LCP1	lymphocyte cytosolic protein 1 (L-plastin)	CP64|DKFZp781A23186|FLJ25423|FLJ26114|FLJ39956|L-PLASTIN|LC64P|LPL|PLS2	13	1.128	0.0000915	5
NM_199141	Homo sapiens coactivator-associated arginine methyltransferase 1 (CARM1), mRNA.	10498	CARM1	coactivator-associated arginine methyltransferase 1	PRMT4	19	1.118	0.0000468	5
NM_005698	Homo sapiens secretory carrier membrane protein 3 (SCAMP3), transcript variant 1, mRNA.	10067	SCAMP3	secretory carrier membrane protein 3	C1orf3	1	1.112	0.00000345	5
NM_052837	Homo sapiens secretory carrier membrane protein 3 (SCAMP3), transcript variant 2, mRNA.	10067	SCAMP3	secretory carrier membrane protein 3	C1orf3	1	1.112	0.00000345	5
NM_002473	Homo sapiens myosin, heavy chain 9, non-muscle (MYH9), mRNA.	4627	MYH9	myosin, heavy chain 9, non-muscle	DFNA17|EPSTS|FTNS|MGC104539|MHA|NMHC-II-A|NMMHCA	22	1.103	0.0000958	5
NM_004184	Homo sapiens tryptophanyl-tRNA synthetase (WARS), transcript variant 1, mRNA.	7453	WARS	tryptophanyl-tRNA synthetase	GAMMA-2|IFI53|IFP53	14	1.089	0.000839	5
NM_173701	Homo sapiens tryptophanyl-tRNA synthetase (WARS), transcript variant 2, mRNA.	7453	WARS	tryptophanyl-tRNA synthetase	GAMMA-2|IFI53|IFP53	14	1.089	0.000839	5
NM_213645	Homo sapiens tryptophanyl-tRNA synthetase (WARS), transcript variant 3, mRNA.	7453	WARS	tryptophanyl-tRNA synthetase	GAMMA-2|IFI53|IFP53	14	1.089	0.000839	5
NM_213646	Homo sapiens tryptophanyl-tRNA synthetase (WARS), transcript variant 4, mRNA.	7453	WARS	tryptophanyl-tRNA synthetase	GAMMA-2|IFI53|IFP53	14	1.089	0.000839	5
NM_004295	Homo sapiens TNF receptor-associated factor 4 (TRAF4), mRNA.	9618	TRAF4	TNF receptor-associated factor 4	CART1|MLN62|RNF83	17	1.073	0.000026	5
NM_145751							1.073	0.000026	5
NM_003072	Homo sapiens SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 (SMARCA4), transcript variant 3, mRNA.	6597	SMARCA4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	BAF190|BRG1|FLJ39786|SNF2|SNF2-BETA|SNF2L4|SNF2LB|SWI2|hSNF2b	19	1.071	0.000762	5
NM_005520	Homo sapiens heterogeneous nuclear ribonucleoprotein H1 (H) (HNRNPH1), mRNA.	3187	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1 (H)	DKFZp686A15170|HNRPH|HNRPH1|hnRNPH	5	1.064	0.000121	5
NM_002654	Homo sapiens pyruvate kinase, muscle (PKM2), transcript variant 1, mRNA.	5315	PKM2	pyruvate kinase, muscle	CTHBP|MGC3932|OIP3|PK3|PKM|TCB|THBP1	15	1.059	0.000424	5
NM_182470	Homo sapiens pyruvate kinase, muscle (PKM2), transcript variant 2, mRNA.	5315	PKM2	pyruvate kinase, muscle	CTHBP|MGC3932|OIP3|PK3|PKM|TCB|THBP1	15	1.059	0.000424	5
NM_182471	Homo sapiens pyruvate kinase, muscle (PKM2), transcript variant 3, mRNA.	5315	PKM2	pyruvate kinase, muscle	CTHBP|MGC3932|OIP3|PK3|PKM|TCB|THBP1	15	1.059	0.000424	5
NM_004104	Homo sapiens fatty acid synthase (FASN), mRNA.	2194	FASN	fatty acid synthase	FAS|MGC14367|MGC15706|OA-519|SDR27X1	17	1.053	0.0000265	5
NM_004730	Homo sapiens eukaryotic translation termination factor 1 (ETF1), mRNA.	2107	ETF1	eukaryotic translation termination factor 1	D5S1995|ERF|ERF1|MGC111066|RF1|SUP45L1|TB3-1	5	1.049	0.000887	5
NM_006389	Homo sapiens hypoxia up-regulated 1 (HYOU1), transcript variant 1, mRNA.	10525	HYOU1	hypoxia up-regulated 1	DKFZp686N08236|FLJ94899|FLJ97572|Grp170|HSP12A|ORP150	11	1.049	0.000114	5
NM_001010989	Homo sapiens homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 (HERPUD1), transcript variant 2, mRNA.	9709	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	HERP|KIAA0025|Mif1|SUP	16	1.048	0.000127	5
NM_001010990	Homo sapiens homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 (HERPUD1), transcript variant 3, mRNA.	9709	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	HERP|KIAA0025|Mif1|SUP	16	1.048	0.000127	5
NM_014685	Homo sapiens homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 (HERPUD1), transcript variant 1, mRNA.	9709	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	HERP|KIAA0025|Mif1|SUP	16	1.048	0.000127	5
NM_005219	Homo sapiens diaphanous homolog 1 (Drosophila) (DIAPH1), transcript variant 1, mRNA.	1729	DIAPH1	diaphanous homolog 1 (Drosophila)	DFNA1|DIA1|DRF1|FLJ25265|LFHL1|hDIA1	5	1.032	0.000389	5
NM_021974	Homo sapiens polymerase (RNA) II (DNA directed) polypeptide F (POLR2F), mRNA.	5435	POLR2F	polymerase (RNA) II (DNA directed) polypeptide F	HRBP14.4|POLRF|RPABC2|RPB14.4|RPB6	22	0.985	0.000231	6
NM_005356	Homo sapiens lymphocyte-specific protein tyrosine kinase (LCK), transcript variant 2, mRNA.	3932	LCK	lymphocyte-specific protein tyrosine kinase	YT16|p56lck|pp58lck	1	0.981	0.00072	6
NM_001018136	Homo sapiens NME1-NME2 readthrough transcript (NME1-NME2), mRNA.	654364	NME1-NME2	NME1-NME2 readthrough transcript	NME2	17	0.974	0.0000509	6
NM_002813	Homo sapiens proteasome (prosome, macropain) 26S subunit, non-ATPase, 9 (PSMD9), mRNA.	5715	PSMD9	proteasome (prosome, macropain) 26S subunit, non-ATPase, 9	MGC8644|Rpn4|p27	12	0.968	0.000379	6
NM_002080	Homo sapiens glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2) (GOT2), nuclear gene encoding mitochondrial protein, mRNA.	2806	GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial (aspartate aminotransferase 2)	FLJ40994|KAT4|KATIV|mitAAT	16	0.966	0.000577	6
NM_002074	Homo sapiens guanine nucleotide binding protein (G protein), beta polypeptide 1 (GNB1), mRNA.	2782	GNB1	guanine nucleotide binding protein (G protein), beta polypeptide 1	-	1	0.964	0.000791	6
NM_000852	Homo sapiens glutathione S-transferase pi 1 (GSTP1), mRNA.	2950	GSTP1	glutathione S-transferase pi 1	DFN7|FAEES3|GST3|PI	11	0.963	0.000012	6
NM_013234	Homo sapiens eukaryotic translation initiation factor 3, subunit K (EIF3K), mRNA.	27335	EIF3K	eukaryotic translation initiation factor 3, subunit K	ARG134|EIF3-p28|EIF3S12|HSPC029|M9|MSTP001|PLAC-24|PLAC24|PRO1474|PTD001	19	0.957	0.000488	6
NM_001008897	Homo sapiens t-complex 1 (TCP1), transcript variant 2, mRNA.	6950	TCP1	t-complex 1	CCT-alpha|CCT1|CCTa|D6S230E|TCP-1-alpha	6	0.956	0.000141	6
NM_030752	Homo sapiens t-complex 1 (TCP1), transcript variant 1, mRNA.	6950	TCP1	t-complex 1	CCT-alpha|CCT1|CCTa|D6S230E|TCP-1-alpha	6	0.956	0.000141	6
NM_014736	Homo sapiens KIAA0101 (KIAA0101), transcript variant 1, mRNA.	9768	KIAA0101	KIAA0101	L5|NS5ATP9|OEATC-1|OEATC1|PAF|p15(PAF)	15	0.954	0.000366	6
NM_001002258	Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9) (ATP5G3), nuclear gene encoding mitochondrial protein, transcript variant 3, mRNA.	518	ATP5G3	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)	MGC125738|P3	2	0.953	0.0000936	6
NM_001689	Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9) (ATP5G3), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.	518	ATP5G3	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C3 (subunit 9)	MGC125738|P3	2	0.953	0.0000936	6
NM_005563	Homo sapiens stathmin 1/oncoprotein 18 (STMN1), transcript variant 3, mRNA.	3925	STMN1	stathmin 1/oncoprotein 18	C1orf215|FLJ32206|LAP18|Lag|MGC138869|MGC138870|OP18|PP17|PP19|PR22|SMN	1	0.952	0.00000388	6
NM_203399	Homo sapiens stathmin 1/oncoprotein 18 (STMN1), transcript variant 2, mRNA.	3925	STMN1	stathmin 1/oncoprotein 18	C1orf215|FLJ32206|LAP18|Lag|MGC138869|MGC138870|OP18|PP17|PP19|PR22|SMN	1	0.952	0.00000388	6
NM_203401	Homo sapiens stathmin 1/oncoprotein 18 (STMN1), transcript variant 1, mRNA.	3925	STMN1	stathmin 1/oncoprotein 18	C1orf215|FLJ32206|LAP18|Lag|MGC138869|MGC138870|OP18|PP17|PP19|PR22|SMN	1	0.952	0.00000388	6
NM_001001973	Homo sapiens ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1 (ATP5C1), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	509	ATP5C1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1	ATP5C|ATP5CL1	10	0.952	0.000623	6
NM_004255	Homo sapiens cytochrome c oxidase subunit Va (COX5A), nuclear gene encoding mitochondrial protein, mRNA.	9377	COX5A	cytochrome c oxidase subunit Va	COX|COX-VA|VA	15	0.951	0.000794	6
NM_001379	Homo sapiens DNA (cytosine-5-)-methyltransferase 1 (DNMT1), transcript variant 2, mRNA.	1786	DNMT1	DNA (cytosine-5-)-methyltransferase 1	AIM|CXXC9|DNMT|FLJ16293|MCMT|MGC104992	19	0.949	0.000338	6
NM_001212	Homo sapiens complement component 1, q subcomponent binding protein (C1QBP), nuclear gene encoding mitochondrial protein, mRNA.	708	C1QBP	complement component 1, q subcomponent binding protein	GC1QBP|HABP1|SF2p32|gC1Q-R|gC1qR|p32	17	0.947	0.0000585	6
NM_000146	Homo sapiens ferritin, light polypeptide (FTL), mRNA.	2512	FTL	ferritin, light polypeptide	MGC71996	19	0.942	0.000918	6
NM_004219	Homo sapiens pituitary tumor-transforming 1 (PTTG1), mRNA.	9232	PTTG1	pituitary tumor-transforming 1	EAP1|HPTTG|MGC126883|MGC138276|PTTG|TUTR1	5	0.941	0.000157	6
NM_001281	Homo sapiens tubulin folding cofactor B (TBCB), mRNA.	1155	TBCB	tubulin folding cofactor B	CG22|CKAP1|CKAPI|MGC14625	19	0.94	0.000079	6
NM_004231	Homo sapiens ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F (ATP6V1F), mRNA.	9296	ATP6V1F	ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F	ATP6S14|MGC117321|MGC126037|MGC126038|VATF|Vma7	7	0.935	0.00097	6
NM_006423	Homo sapiens Rab acceptor 1 (prenylated) (RABAC1), mRNA.	10567	RABAC1	Rab acceptor 1 (prenylated)	PRA1|PRAF1|YIP3	19	0.931	0.0000624	6
NM_000101	Homo sapiens cytochrome b-245, alpha polypeptide (CYBA), mRNA.	1535	CYBA	cytochrome b-245, alpha polypeptide	p22-PHOX	16	0.927	0.000975	6
NM_003860	Homo sapiens barrier to autointegration factor 1 (BANF1), mRNA.	8815	BANF1	barrier to autointegration factor 1	BAF|BCRP1|D14S1460|MGC111161	11	0.927	0.0000495	6
NM_015621	Homo sapiens coiled-coil domain containing 69 (CCDC69), mRNA.	26112	CCDC69	coiled-coil domain containing 69	DKFZp434C171|FLJ13705	5	0.927	0.0000177	6
NM_005915	Homo sapiens minichromosome maintenance complex component 6 (MCM6), mRNA.	4175	MCM6	minichromosome maintenance complex component 6	MCG40308|Mis5|P105MCM	2	0.925	0.00000151	6
NM_002296	Homo sapiens lamin B receptor (LBR), transcript variant 1, mRNA.	3930	LBR	lamin B receptor	DHCR14B|FLJ43126|LMN2R|MGC9041|PHA	1	0.923	0.00093	6
NM_194442	Homo sapiens lamin B receptor (LBR), transcript variant 2, mRNA.	3930	LBR	lamin B receptor	DHCR14B|FLJ43126|LMN2R|MGC9041|PHA	1	0.923	0.00093	6
NM_001803	Homo sapiens CD52 molecule (CD52), mRNA.	1043	CD52	CD52 molecule	CDW52	1	0.921	0.0000986	6
NM_006356	Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d (ATP5H), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	10476	ATP5H	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d	ATP5JD|ATPQ	17	0.915	0.000353	6
NM_001642	Homo sapiens amyloid beta (A4) precursor-like protein 2 (APLP2), mRNA.	334	APLP2	amyloid beta (A4) precursor-like protein 2	APPH|APPL2|CDEBP	11	0.911	0.000087	6
NM_001005782	Homo sapiens SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae) (SUMO1), transcript variant 3, mRNA.	7341	SUMO1	SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae)	DAP-1|GMP1|OFC10|PIC1|SENP2|SMT3|SMT3C|SMT3H3|SUMO-1|UBL1	2	0.911	0.00038	6
NM_003352	Homo sapiens SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae) (SUMO1), transcript variant 1, mRNA.	7341	SUMO1	SMT3 suppressor of mif two 3 homolog 1 (S. cerevisiae)	DAP-1|GMP1|OFC10|PIC1|SENP2|SMT3|SMT3C|SMT3H3|SUMO-1|UBL1	2	0.911	0.00038	6
NM_000978	Homo sapiens ribosomal protein L23 (RPL23), mRNA.	9349	RPL23	ribosomal protein L23	MGC111167|MGC117346|MGC72008|rpL17	17	0.908	0.0000132	6
NM_001015	Homo sapiens ribosomal protein S11 (RPS11), mRNA.	6205	RPS11	ribosomal protein S11	-	19	0.907	0.0000702	6
NM_002492	Homo sapiens NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa (NDUFB5), nuclear gene encoding mitochondrial protein, mRNA.	4711	NDUFB5	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa	CI-SGDH|DKFZp686N02262|FLJ30597|MGC111204|MGC12314|SGDH	3	0.904	0.0000372	6
NM_002539	Homo sapiens ornithine decarboxylase 1 (ODC1), mRNA.	4953	ODC1	ornithine decarboxylase 1	ODC	2	0.904	0.0000963	6
NM_007074	Homo sapiens coronin, actin binding protein, 1A (CORO1A), mRNA.	11151	CORO1A	coronin, actin binding protein, 1A	CLABP|CLIPINA|FLJ41407|HCORO1|MGC117380|TACO|p57	16	0.884	0.000194	6
NM_001003785	Homo sapiens ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d (ATP5H), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.	10476	ATP5H	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit d	ATP5JD|ATPQ	17	0.884	0.000261	6
NM_006148	Homo sapiens LIM and SH3 protein 1 (LASP1), mRNA.	3927	LASP1	LIM and SH3 protein 1	Lasp-1|MLN50	17	0.878	0.000246	6
NM_007276	Homo sapiens chromobox homolog 3 (HP1 gamma homolog, Drosophila) (CBX3), transcript variant 1, mRNA.	11335	CBX3	chromobox homolog 3 (HP1 gamma homolog, Drosophila)	HECH|HP1-GAMMA|HP1Hs-gamma	7	0.865	0.000458	6
NM_016587	Homo sapiens chromobox homolog 3 (HP1 gamma homolog, Drosophila) (CBX3), transcript variant 2, mRNA.	11335	CBX3	chromobox homolog 3 (HP1 gamma homolog, Drosophila)	HECH|HP1-GAMMA|HP1Hs-gamma	7	0.865	0.000458	6
