Probe ID	Gene Symbol	Description	CM/ES Fold change	CM/EB Fold change	FH/ES Fold change	FH/EB Fold change	AH/ES Fold change	AH/EB Fold change
2030577	HES6	hairy and enhancer of split 6 (Drosophila)	-4.46	-15.14	-3.73	-12.66	-20.94	-71.07
4280689	CACNG5	calcium channel, voltage-dependent, gamma subunit 5	-4.46	-11.05	-20.43	-50.62	-0.21	-0.52
6370026	C21orf45	chromosome 21 open reading frame 45	-4.46	-2.32	-6.98	-3.63	-12.5	-6.5
2940274	C9orf138	chromosome 9 open reading frame 138	-4.45	-7	-35.37	-55.63	-15.34	-24.13
4250753	OLFM1	olfactomedin 1	-4.45	-7.47	-1.52	-2.56	-1.73	-2.9
780717	CAPN5	calpain 5	-4.45	-3.51	-3.02	-2.38	-4.87	-3.85
1440196	FCER1G	Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide	-4.44	-3.76	-0.07	-0.06	-0.08	-0.07
1660291	RBP3	retinol binding protein 3, interstitial	-4.44	-2.89	-2.45	-1.6	-69.52	-45.2
2320035	MKNK2	MAP kinase interacting serine/threonine kinase 2	-4.41	-2.48	-1.87	-1.05	-0.98	-0.55
1940471	RPL3L	ribosomal protein L3-like	-4.41	-13.25	0	0	0	0
360402	RBM21	RNA binding motif protein 21	-4.41	-2.28	-4.66	-2.41	-4.27	-2.21
5050674	RAC3	ras-related C3 botulinum toxin substrate 3 (rho family, small GTP binding protein Rac3)	-4.4	-2.27	-10.57	-5.44	-15.71	-8.09
6100091	EGR2	early growth response 2 (Krox-20 homolog, Drosophila)	-4.38	-2.57	-0.65	-0.38	-0.97	-0.57
50725	MGC11266	centromere protein O	-4.37	-2.83	-5.7	-3.69	-115.9	-74.97
2470553	NLF2	nuclear localized factor 2	-4.37	-2.34	-0.47	-0.25	-0.71	-0.38
5560110	CLEC1A	C-type lectin domain family 1, member A	-4.36	-10.59	-0.24	-0.58	-0.2	-0.48
5720273	GPR19	G protein-coupled receptor 19	-4.36	-2.68	-24.97	-15.35	-28.79	-17.69
6580674	CYP2F1	cytochrome P450, family 2, subfamily F, polypeptide 1	-4.36	-15.98	-4.05	-14.86	-1.06	-3.88
6060224	CRISPLD2	cysteine-rich secretory protein LCCL domain containing 2	-4.35	-36.44	-0.31	-2.58	-0.18	-1.53
1770035	CYP11A1	cytochrome P450, family 11, subfamily A, polypeptide 1	-4.34	-2.06	-3.59	-1.7	-3.08	-1.46
7200343	DKFZP586H21 regeneration associated muscle protease	-4.32	-4.81	-4.24	-4.72	-3.44	-3.83
1030424	SNX5	sorting nexin 5	-4.32	-3.37	-9.7	-7.57	-61.4	-47.94
6980551	EGFL6	EGF-like-domain, multiple 6	-4.31	-32.77	-0.74	-5.6	-114.04	-867.21
6220204	ECHDC3	enoyl Coenzyme A hydratase domain containing 3	-4.3	-2.4	-0.43	-0.24	-0.26	-0.15
6060241	LAMA1	laminin, alpha 1	-4.3	-7.03	-9.98	-16.34	-70.98	-116.14
1030504	UBE2Z	ubiquitin-conjugating enzyme E2Z (putative)	-4.29	-6.55	-1.97	-3.01	-31.44	-47.93
1170139	MAP3K9	mitogen-activated protein kinase kinase kinase 9	-4.29	-2.03	-8.31	-3.93	-9.9	-4.68
7040332	LIN28B	lin-28 homolog B (C. elegans)	-4.29	-3.68	-367.72	-315.7	-336.34	-288.75
4010402	GLI2	GLI-Kruppel family member GLI2	-4.29	-2.59	-5.92	-3.58	-10.68	-6.46
2680066	CENPH	centromere protein H	-4.28	-2.06	-11.12	-5.35	-458.88	-220.57
7200475	KIRREL2	kin of IRRE like 2 (Drosophila)	-4.28	-5.32	-5.81	-7.22	-2.79	-3.47
7330593	SCARA3	scavenger receptor class A, member 3	-4.27	-5.69	-1.52	-2.03	-1.65	-2.2
6400470	ZNF267	zinc finger protein 267	-4.25	-47.71	-1.42	-15.94	-0.82	-9.15
5420692	TMEM16K	transmembrane protein 16K	-4.25	-2.5	-4.24	-2.5	-4.12	-2.43
6250221	ALS2CL	ALS2 C-terminal like	-4.24	-7.74	-0.31	-0.57	-0.11	-0.2
2680500	C1orf106	chromosome 1 open reading frame 106	-4.24	-2.66	-13.13	-8.23	-19.78	-12.41
770014	OPN5	opsin 5	-4.23	-12.93	-1.32	-4.02	-0.08	-0.24
20332	SH3BP1	SH3-domain binding protein 1	-4.23	-2.48	-8.16	-4.78	-25.9	-15.18
5860553	AUTS2	autism susceptibility candidate 2	-4.23	-2.4	-2.79	-1.59	-11.05	-6.27
2750324	KCNJ13	potassium inwardly-rectifying channel, subfamily J, member 13	-4.23	-11.96	-2.76	-7.81	-105.42	-298.33
4860647	PRR11	proline rich 11	-4.2	-2.78	-3.84	-2.55	-16.54	-10.96
5080577	GAB2	GRB2-associated binding protein 2	-4.19	-13.69	-18.72	-61.13	-0.17	-0.57
6560056	CENPA	centromere protein A	-4.19	-2.2	-4.01	-2.1	-46.51	-24.44
5820725	PCOLCE2	procollagen C-endopeptidase enhancer 2	-4.19	-3.53	-1.02	-0.86	-0.09	-0.07
4890255	CLDN23	claudin 23	-4.18	-2.08	-13.86	-6.9	-5.48	-2.73
1190139	PCDHGB7	protocadherin gamma subfamily B, 7	-4.17	-10.69	-9.48	-24.26	-30.56	-78.23
4490551	PPL	periplakin	-4.17	-2.38	-8.03	-4.58	-6.33	-3.61
2000193	MICAL1	microtubule associated monoxygenase, calponin and LIM domain containing 1	-4.17	-3.35	-2.55	-2.05	-5.04	-4.05
1440491	PPA2	pyrophosphatase (inorganic) 2	-4.17	-13.99	-0.28	-0.95	-0.27	-0.92
1500528	ESPL1	extra spindle poles like 1 (S. cerevisiae)	-4.16	-3.51	-4.42	-3.74	-15.75	-13.3
1660056	SNAI1	snail homolog 1 (Drosophila)	-4.16	-5.18	-4.57	-5.7	-4.24	-5.28
6280730	FKBP11	FK506 binding protein 11, 19 kDa	-4.15	-2.82	-4.24	-2.89	-12.77	-8.68
7650711	NT5DC2	5-nucleotidase domain containing 2	-4.14	-2.86	-2.8	-1.93	-8.98	-6.2
7550349	SPAG5	sperm associated antigen 5	-4.14	-2.09	-4.79	-2.41	-83.11	-41.88
6770594	CD82	CD82 molecule	-4.14	-12.86	-2.5	-7.76	-0.51	-1.6
7320403	PROM1	prominin 1	-4.12	-2.09	-5.6	-2.84	-5.64	-2.86
7400136	HLA-DMA	major histocompatibility complex, class II, DM alpha	-4.11	-3.34	-1.21	-0.98	-0.35	-0.28
4760609	EDARADD	EDAR-associated death domain	-4.1	-3.81	-0.78	-0.73	-1.46	-1.35
430670	ACVRL1	activin A receptor type II-like 1	-4.09	-4.45	-0.51	-0.55	-0.5	-0.54
6940008	GATAD2A	GATA zinc finger domain containing 2A	-4.08	-2.17	-4.03	-2.14	-6.63	-3.52
4570735	KYNU	kynureninase (L-kynurenine hydrolase)	-4.07	-10.34	-6.98	-17.73	-4.23	-10.76
7330307	ROD1	ROD1 regulator of differentiation 1 (S. pombe)	-4.06	-2.75	-3.71	-2.51	-4.7	-3.18
5090088	GMIP	GEM interacting protein	-4.06	-2.7	-7.15	-4.75	-14.5	-9.63
3800280	RPL14	ribosomal protein L14	-4.05	-4.05	-2.67	-2.67	-2.51	-2.51
4900338	SNX10	sorting nexin 10	-4.05	-5.17	-8.26	-10.55	-14.7	-18.76
70161	ACD	adrenocortical dysplasia homolog (mouse)	-4.05	-2.21	-3.24	-1.77	-4.54	-2.48
6250008	PTGER3	prostaglandin E receptor 3 (subtype EP3)	-4.05	-4.77	-9.01	-10.61	-0.26	-0.3
7400669	HLA-A	major histocompatibility complex, class I, A	-4.04	-2.42	-1.5	-0.9	-0.6	-0.36
1500603	FCN3	ficolin (collagen/fibrinogen domain containing) 3 (Hakata antigen)	-4.04	-8.25	-0.05	-0.1	-0.06	-0.13
460280	ZNF423	zinc finger protein 423	-4.03	-5.68	-41.19	-58	-5.78	-8.14
6270451	FGFR1	fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2, Pfeiffer syndrome)	-4.03	-2.41	-1.8	-1.08	-2.43	-1.45
1170553	PTBP1	polypyrimidine tract binding protein 1	-4.03	-2.62	-3.3	-2.15	-6.85	-4.46
1340121	LIG3	ligase III, DNA, ATP-dependent	-4.03	-2.77	-3.67	-2.53	-6.06	-4.17
270601	RND2	Rho family GTPase 2	-4.03	-2.01	-22.4	-11.19	-21.06	-10.52
3710494	SLC16A2	solute carrier family 16, member 2 (monocarboxylic acid transporter 8)	-4.01	-2.25	-2.68	-1.51	-5.26	-2.95
5310131	RNASET2	ribonuclease T2	-4.01	-3.53	-1.86	-1.63	-1.98	-1.74
5080468	CSTL1	cystatin-like 1	-4.01	-13.58	-15.55	-52.71	-0.99	-3.36
4560370	UNC93B1	unc-93 homolog B1 (C. elegans)	-4	-3.09	-2.32	-1.79	-2.65	-2.04
3890315	MTX1	metaxin 1	-4	-2.14	-4.92	-2.63	-7.05	-3.77
520711	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	-4	-6.6	-0.57	-0.94	-1.05	-1.73
3940338	E2F1	E2F transcription factor 1	-4	-2.08	-3.46	-1.8	-43.78	-22.78
3710148	CDH23	cadherin-like 23	-3.99	-2.77	-3.68	-2.55	-3.03	-2.1
4390647	CG018	hypothetical gene CG018	-3.98	-8.2	-0.25	-0.5	-0.32	-0.66
130689	KCNH3	potassium voltage-gated channel, subfamily H (eag-related), member 3	-3.98	-3.25	-0.02	-0.01	-0.94	-0.76
4480243	FUT10	fucosyltransferase 10 (alpha (1,3) fucosyltransferase)	-3.98	-2.4	-126.25	-76.05	-42.23	-25.44
4210161	ADORA2B	adenosine A2b receptor	-3.98	-6.36	-1.66	-2.66	-4.3	-6.87
5810164	CBS	cystathionine-beta-synthase	-3.97	-2.78	-3.52	-2.46	-15.32	-10.71
6900059	TUBB4Q	tubulin, beta polypeptide 4, member Q	-3.97	-2.29	-3.9	-2.24	-4.15	-2.39
6280040	CENTD3	centaurin, delta 3	-3.97	-2.2	-1.02	-0.56	-1.38	-0.77
2600142	TESK2	testis-specific kinase 2	-3.97	-3.01	-4.55	-3.45	-5.62	-4.27
4560487	SOX13	SRY (sex determining region Y)-box 13	-3.96	-3.49	-2.43	-2.14	-3.21	-2.82
7610221	NARG2	NMDA receptor regulated 2	-3.95	-2.76	-3.62	-2.53	-2.93	-2.05
4920634	C19orf4	chromosome 19 open reading frame 4	-3.94	-4.96	-1.42	-1.79	-3.4	-4.28
70307	RPSA	ribosomal protein SA	-3.94	-2.49	-12.27	-7.76	-111.69	-70.68
4290543	LRP11	low density lipoprotein receptor-related protein 11	-3.92	-3.34	-2.09	-1.79	-2.02	-1.73
4920180	CMTM7	CKLF-like MARVEL transmembrane domain containing 7	-3.92	-3.57	-2.99	-2.73	-6.68	-6.09
5310452	NUP50	nucleoporin 50kDa	-3.91	-2.05	-2.34	-1.23	-3.37	-1.77
2970739	SLC7A1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1	-3.91	-2.76	-3.74	-2.64	-7.05	-4.98
2350747	EMID1	EMI domain containing 1	-3.91	-3.26	-13.44	-11.19	-364.53	-303.66
1030653	CYLN2	cytoplasmic linker 2	-3.9	-2.48	-2.62	-1.66	-5.17	-3.29
2030670	KRTAP6-2	keratin associated protein 6-2	-3.9	-38.3	-0.24	-2.34	-0.33	-3.29
1090037	STIL	SCL/TAL1 interrupting locus	-3.9	-2.34	-5.53	-3.32	-16.62	-9.97
4810632	NOC4L	nucleolar complex associated 4 homolog (S. cerevisiae)	-3.89	-2.01	-5.56	-2.86	-3.93	-2.03
7000133	BCL11B	B-cell CLL/lymphoma 11B (zinc finger protein)	-3.89	-2.86	-5.72	-4.19	-13.96	-10.24
2030358	RAB38	RAB38, member RAS oncogene family	-3.89	-3.36	-8.47	-7.32	-17.84	-15.42
3420367	RPL27A	ribosomal protein L27a	-3.89	-2.85	-2.53	-1.85	-2.74	-2.01
20739	LOC91431	prematurely terminated mRNA decay factor-like	-3.87	-3.48	-5.23	-4.7	-15.2	-13.65
2690356	IFP38	eukaryotic translation initiation factor 3, subunit 5 epsilon pseudogene	-3.86	-2.27	-2.78	-1.63	-4.64	-2.72
5560241	FAM53A	family with sequence similarity 53, member A	-3.86	-2.96	-3.14	-2.41	-2.86	-2.19
2370070	LARGE	like-glycosyltransferase	-3.85	-2.29	-0.35	-0.21	-0.54	-0.32
5820376	PNPLA1	patatin-like phospholipase domain containing 1	-3.85	-12.94	-3.85	-12.94	-0.14	-0.48
4850192	CD6	CD6 molecule	-3.84	-13.11	-0.06	-0.22	-0.25	-0.84
6860129	PCSK5	proprotein convertase subtilisin/kexin type 5	-3.84	-5.35	-1.14	-1.58	-1.5	-2.08
1230632	TNFRSF1B	tumor necrosis factor receptor superfamily, member 1B	-3.84	-7.14	-0.13	-0.24	-0.12	-0.23
2900471	TTK	TTK protein kinase	-3.83	-2.09	-9.07	-4.96	-302.53	-165.35
2690563	TEKT3	tektin 3	-3.83	-3.62	-1.24	-1.17	-1.7	-1.61
5080750	PRSS16	protease, serine, 16 (thymus)	-3.82	-2.54	-106.58	-70.75	-61.85	-41.05
4540575	ARL4	ADP-ribosylation factor-like 4A	-3.82	-2.86	-2.14	-1.6	-3.47	-2.6
2850377	ITPR2	inositol 1,4,5-triphosphate receptor, type 2	-3.8	-7.01	-1.59	-2.93	-1.23	-2.26
2690487	RPS3	ribosomal protein S3	-3.8	-4.11	-1.45	-1.57	-2.42	-2.62
2060487	CACNA1H	calcium channel, voltage-dependent, alpha 1H subunit	-3.8	-5.18	-3.13	-4.26	-3.43	-4.67
940608	FLJ37440	hypothetical protein FLJ37440	-3.8	-23.77	-0.34	-2.1	-1.99	-12.43
4120609	TRAF4	TNF receptor-associated factor 4	-3.8	-2.51	-40.13	-26.49	-285.04	-188.14
4830458	TMEM28	transmembrane protein 28	-3.8	-2.02	-2.15	-1.14	-0.5	-0.26
1010544	HLA-E	major histocompatibility complex, class I, E	-3.79	-2.95	-0.65	-0.51	-0.3	-0.24
7400722	C3orf14	chromosome 3 open reading frame 14	-3.78	-2.47	-13.86	-9.06	-4.88	-3.19
6770563	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1	-3.77	-2.15	-2.84	-1.62	-3.85	-2.19
2750750	ZNF609	zinc finger protein 609	-3.77	-2.79	-2.21	-1.64	-3.46	-2.56
510750	ZFY	zinc finger protein, Y-linked	-3.76	-20.48	-1.06	-5.77	-0.11	-0.61
3840719	HYDIN	hydrocephalus inducing homolog (mouse)	-3.76	-36.04	-1.54	-14.77	-0.06	-0.61
3360709	E2F7	E2F transcription factor 7	-3.76	-3.27	-2.41	-2.1	-191.64	-166.75
7000674	ATP2A2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	-3.74	-2.04	-4.06	-2.21	-6.02	-3.27
4290220	SMCR8	Smith-Magenis syndrome chromosome region, candidate 8	-3.74	-12.16	-0.83	-2.7	-0.1	-0.32
6040289	COL23A1	collagen, type XXIII, alpha 1	-3.72	-9.38	-0.88	-2.23	-0.57	-1.43
730438	FZD9	frizzled homolog 9 (Drosophila)	-3.72	-3.35	-4.08	-3.67	-13.24	-11.9
3610154	IGSF9	immunoglobulin superfamily, member 9	-3.72	-3.79	-3.46	-3.52	-88.25	-89.89
990349	SLC4A8	solute carrier family 4, sodium bicarbonate cotransporter, member 8	-3.71	-8.32	-3.36	-7.55	-54.65	-122.63
1410307	SLC27A3	solute carrier family 27 (fatty acid transporter), member 3	-3.69	-2.45	-1.25	-0.83	-1.76	-1.17
3830338	MUTYH	mutY homolog (E. coli)	-3.69	-2.16	-3.51	-2.05	-8.74	-5.11
6590564	TCN2	transcobalamin II; macrocytic anemia	-3.67	-2.81	-2.38	-1.82	-1.7	-1.3
6650278	MAOA	monoamine oxidase A	-3.66	-17.86	-0.07	-0.36	-0.03	-0.12
4560035	CSMD3	CUB and Sushi multiple domains 3	-3.66	-10.89	-1.28	-3.8	-0.19	-0.58
7550292	DACT2	dapper, antagonist of beta-catenin, homolog 2 (Xenopus laevis)	-3.66	-4.62	-0.73	-0.92	-1.19	-1.5
160017	CKS2	CDC28 protein kinase regulatory subunit 2	-3.66	-2.22	-6.17	-3.74	-79.35	-48.08
10092	PDIA5	protein disulfide isomerase family A, member 5	-3.65	-3.04	-3.42	-2.85	-8.01	-6.68
1240541	PSIP1	PC4 and SFRS1 interacting protein 1	-3.65	-2.01	-4.7	-2.59	-6.4	-3.52
4390471	ARID3B	AT rich interactive domain 3B (BRIGHT-like)	-3.65	-2.46	-11.5	-7.75	-27.82	-18.75
6380753	C9orf26	chromosome 9 open reading frame 26 (NF-HEV)	-3.64	-4.96	-0.08	-0.11	-0.11	-0.14
6370097	ELA3A	elastase 3A, pancreatic	-3.62	-30.47	-0.49	-4.09	-0.08	-0.67
5890537	SLC35F2	solute carrier family 35, member F2	-3.61	-5.77	-6.43	-10.28	-123.48	-197.28
1240291	PDE9A	phosphodiesterase 9A	-3.61	-3.1	-3.86	-3.32	-3.75	-3.23
270445	IL1R1	interleukin 1 receptor, type I	-3.6	-3.33	-0.35	-0.32	-0.52	-0.48
2650152	TMCC3	transmembrane and coiled-coil domain family 3	-3.58	-14.8	-0.25	-1.02	-0.65	-2.7
3940687	C9orf64	chromosome 9 open reading frame 64	-3.58	-3.17	-0.62	-0.55	-0.82	-0.73
1850563	SERTAD3	SERTA domain containing 3	-3.57	-13.41	-30.97	-116.26	-2.39	-8.98
1850072	HPCAL4	hippocalcin like 4	-3.56	-9.29	-0.26	-0.67	-0.13	-0.34
1070292	AIM1L	absent in melanoma 1-like	-3.56	-3.75	-14.6	-15.39	-0.27	-0.28
2350707	MPP6	membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)	-3.55	-2.48	-9.88	-6.89	-104.83	-73.15
3370100	CDR2	cerebellar degeneration-related protein 2, 62kDa	-3.55	-2.34	-2.63	-1.74	-5.15	-3.39
2140523	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	-3.54	-2.05	-4.36	-2.52	-11.19	-6.47
3130431	MATN3	matrilin 3	-3.54	-2.79	-4.94	-3.88	-2.58	-2.03
1240739	CDS1	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1	-3.53	-2.05	-1.46	-0.85	-18.06	-10.51
4540487	GIMAP8	GTPase, IMAP family member 8	-3.52	-12.79	-0.02	-0.09	-0.01	-0.03
770112	C9orf58	chromosome 9 open reading frame 58	-3.52	-2.2	-2.97	-1.85	-1.76	-1.1
380386	TRIM6	tripartite motif-containing 6	-3.51	-2.01	-14.16	-8.13	-19.73	-11.32
4210576	PRAF1	polymerase (RNA) I polypeptide E, 53kDa	-3.51	-2.3	-2.98	-1.96	-3.29	-2.16
5890112	BTN3A1	butyrophilin, subfamily 3, member A1	-3.5	-6.6	-0.36	-0.67	-0.25	-0.48
3450743	NRIP3	nuclear receptor interacting protein 3	-3.5	-2.18	-2.08	-1.3	-1.26	-0.79
2030646	KCNK10	potassium channel, subfamily K, member 10	-3.5	-61.2	-11.79	-206.15	-20.21	-353.39
5570253	TROAP	trophinin associated protein (tastin)	-3.5	-2.67	-2.16	-1.65	-180.53	-137.85
2450427	NPTX1	neuronal pentraxin I	-3.5	-10.9	-14.75	-45.99	-0.12	-0.38
2480543	ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1	-3.5	-2.58	-5.91	-4.37	-3.26	-2.41
4230019	C1orf112	chromosome 1 open reading frame 112	-3.5	-2.19	-4.45	-2.79	-24.8	-15.54
160674	DLL3	delta-like 3 (Drosophila)	-3.5	-4.86	-16.73	-23.25	-164.47	-228.58
7560025	FGF13	fibroblast growth factor 13	-3.48	-126.13	-0.88	-31.77	-0.06	-2.07
6370537	SLC28A1	solute carrier family 28 (sodium-coupled nucleoside transporter), member 1	-3.47	-19.76	-14.17	-80.67	-0.14	-0.82
7320020	C18orf45	chromosome 18 open reading frame 45	-3.47	-2.26	-3.65	-2.38	-5.27	-3.43
2940022	LY6E	lymphocyte antigen 6 complex, locus E	-3.47	-2.95	-4.01	-3.41	-1.8	-1.53
4490047	HSPC065	coiled-coil domain containing 113	-3.46	-2.16	-14.78	-9.23	-2.78	-1.74
5130379	CLCF1	cardiotrophin-like cytokine factor 1	-3.45	-2.3	-1.3	-0.86	-1.79	-1.19
6770707	C17orf58	chromosome 17 open reading frame 58	-3.45	-2.36	-2.28	-1.56	-4.26	-2.92
2760068	SH2D3C	SH2 domain containing 3C	-3.44	-2.37	-0.32	-0.22	-0.3	-0.21
6960468	C9orf100	chromosome 9 open reading frame 100	-3.44	-2.26	-23.25	-15.29	-111.75	-73.5
7000703	CPNE8	copine VIII	-3.43	-12.06	-0.4	-1.42	-0.42	-1.47
2100286	ZNF639	zinc finger protein 639	-3.43	-73.98	-1.18	-25.44	-0.22	-4.76
1690386	NT5DC3	5-nucleotidase domain containing 3	-3.43	-2.53	-2.8	-2.06	-3.15	-2.32
5090168	ILF3	interleukin enhancer binding factor 3, 90kDa	-3.42	-2.15	-3.41	-2.14	-8.15	-5.11
60347	SIX4	sine oculis homeobox homolog 4 (Drosophila)	-3.42	-2.22	-7.1	-4.61	-27.62	-17.95
6110196	NAGA	N-acetylgalactosaminidase, alpha-	-3.42	-2.65	-1.78	-1.38	-2.88	-2.23
3940328	ZNF644	zinc finger protein 644	-3.42	-7	-41.91	-85.9	-26.11	-53.53
5390594	HCAP-G	non-SMC condensin I complex, subunit G	-3.41	-2.33	-5.54	-3.78	-247.43	-168.75
5220563	TDRD10	tudor domain containing 10	-3.41	-13.41	-0.01	-0.05	-0.01	-0.04
6130754	CXCR4	chemokine (C-X-C motif) receptor 4	-3.41	-30.8	-0.23	-2.05	-0.52	-4.69
3140338	WFIKKN1	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1	-3.4	-4.76	-333.19	-466.75	-333.19	-466.75
7560370	EDG4	endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 4	-3.39	-3.01	-8.31	-7.37	-21.86	-19.4
1300112	C13orf3	chromosome 13 open reading frame 3	-3.39	-2.07	-6.92	-4.23	-14.11	-8.63
3520220	KIAA1529	KIAA1529	-3.38	-18.51	-2.11	-11.57	-8.86	-48.51
3870022	MAN2B1	mannosidase, alpha, class 2B, member 1	-3.38	-2.42	-2.3	-1.65	-3.3	-2.36
6280091	SLC45A3	solute carrier family 45, member 3	-3.38	-3.11	-4.98	-4.59	-5.23	-4.83
4780239	ANKRD47	ankyrin repeat domain 47	-3.37	-2.3	-0.24	-0.16	-0.24	-0.16
5050541	PTGER4	prostaglandin E receptor 4 (subtype EP4)	-3.37	-7.46	-0.34	-0.76	-0.13	-0.29
990537	ZCCHC5	zinc finger, CCHC domain containing 5	-3.37	-6.94	-0.01	-0.03	-0.02	-0.05
5420717	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2	-3.37	-2.24	-4.32	-2.87	-2.89	-1.92
3780056	SEH1L	SEH1-like (S. cerevisiae)	-3.36	-2.65	-4.31	-3.4	-15.35	-12.12
6900356	DTNB	dystrobrevin, beta	-3.36	-2.57	-2.46	-1.88	-4.72	-3.61
2510575	TUBGCP6	tubulin, gamma complex associated protein 6	-3.36	-9.67	-1.5	-4.33	-0.43	-1.23
4610672		family with sequence similarity 122C	-3.36	-3.28	-0.47	-0.46	-1.27	-1.24
5270056	FBXO11	F-box protein 11	-3.35	-2.1	-9.57	-6.01	-29	-18.22
5560520	CDC7	CDC7 cell division cycle 7 (S. cerevisiae)	-3.34	-2.35	-3.87	-2.72	-44.77	-31.53
2100528	NRK	Nik related kinase	-3.34	-3.9	-0.27	-0.32	-0.76	-0.88
3400091	HHLA3	HERV-H LTR-associating 3	-3.34	-2.06	-8.98	-5.55	-42.99	-26.57
4260379	STMN3	stathmin-like 3	-3.33	-3.31	-2.09	-2.08	-4.66	-4.63
6960328	LOC389833	similar to hypothetical protein MGC27019	-3.32	-2.72	-0.44	-0.36	-0.01	-0.01
1240139	ACACA	Acetyl-Coenzyme A carboxylase alpha	-3.32	-2.46	-4.88	-3.62	-7.22	-5.36
7560491	KCNE4	potassium voltage-gated channel, Isk-related family, member 4	-3.32	-36.47	-0.06	-0.68	-0.1	-1.07
1170390	STOM	stomatin	-3.31	-3.09	-0.29	-0.27	-0.29	-0.27
6270707	SLC24A1	solute carrier family 24 (sodium/potassium/calcium exchanger), member 1	-3.31	-2.24	-2.7	-1.83	-4.37	-2.96
670307	SGCD	sarcoglycan, delta (35kDa dystrophin-associated glycoprotein)	-3.3	-3.46	-0.01	-0.01	0	0
1710113	INSM1	insulinoma-associated 1	-3.3	-15.48	-1.77	-8.3	-2.43	-11.4
3870364	TNKS1BP1	tankyrase 1 binding protein 1, 182kDa	-3.29	-2.26	-2.08	-1.43	-2.58	-1.77
20040	LOC441179		-3.27	-2.88	-0.25	-0.22	-0.91	-0.8
2350142	DBP	D site of albumin promoter (albumin D-box) binding protein	-3.27	-2.1	-2.94	-1.89	-0.99	-0.64
7400398	FLJ35834	hypothetical protein FLJ35834	-3.27	-5.63	-42.28	-72.91	-42.28	-72.91
3170128	KIAA0922	KIAA0922	-3.27	-2.15	-0.89	-0.58	-1.34	-0.88
4260326	C10orf82	chromosome 10 open reading frame 82	-3.26	-2.22	-27.26	-18.52	-13.66	-9.28
3610040	RGS22	regulator of G-protein signalling 22	-3.26	-33.43	-0.75	-7.67	-0.14	-1.42
4210008	IFIH1	interferon induced with helicase C domain 1	-3.26	-10.31	-0.5	-1.57	-0.11	-0.34
2750717	C7orf24	chromosome 7 open reading frame 24	-3.25	-2.87	-6.62	-5.84	-12.48	-11.01
7570465	ASRGL1	asparaginase like 1	-3.25	-2.21	-9.42	-6.41	-217.23	-147.72
7400709	HPN	hepsin (transmembrane protease, serine 1)	-3.25	-2.3	-241.98	-171.48	-4.71	-3.34
2450446	CBX1	chromobox homolog 1 (HP1 beta homolog Drosophila )	-3.25	-3.08	-3.3	-3.13	-8.45	-8.01
2480255	FNBP1L	formin binding protein 1-like	-3.24	-2.68	-2.49	-2.06	-2.85	-2.36
5570025	KCNIP1	Kv channel interacting protein 1	-3.24	-12.4	-0.66	-2.53	-1.56	-5.98
5130328	IL17RE	interleukin 17 receptor E	-3.24	-20.92	-9.32	-60.17	-0.13	-0.81
2490543	C10orf57	chromosome 10 open reading frame 57	-3.24	-3.25	-2.5	-2.51	-4.05	-4.07
5720201	CRIP3	cysteine-rich protein 3	-3.24	-2.13	-1.55	-1.02	-0.79	-0.52
2470471	DUSP4	dual specificity phosphatase 4	-3.23	-2.94	-3.31	-3.01	-4.48	-4.07
4060136	HPS3	Hermansky-Pudlak syndrome 3	-3.23	-2.06	-8.34	-5.31	-10.56	-6.72
6900682	CREB3L3	cAMP responsive element binding protein 3-like 3	-3.23	-2.74	-1.79	-1.52	-4.59	-3.89
4590494	PLK4	polo-like kinase 4 (Drosophila)	-3.23	-2.2	-4.77	-3.26	-23.52	-16.05
10072	C20orf149	chromosome 20 open reading frame 149	-3.23	-2.24	-1.14	-0.79	-1.39	-0.97
2630427	KCNK10	potassium channel, subfamily K, member 10	-3.22	-11.45	-0.75	-2.65	-0.05	-0.19
4730064	FLJ21986	hypothetical protein FLJ21986	-3.21	-14.83	-0.45	-2.06	-0.15	-0.69
2650202	HISPPD1	Histidine acid phosphatase domain containing 1	-3.21	-19.09	-13.66	-81.23	-0.14	-0.86
6220181	HMG1L1	high-mobility group (nonhistone chromosomal) protein 1-like 1	-3.21	-2.26	-4.51	-3.18	-5.19	-3.66
6370703	PLEKHH1	pleckstrin homology domain containing, family H (with MyTH4 domain) member 1	-3.21	-2.88	-3.51	-3.15	-3.8	-3.41
7150746	FHL3	four and a half LIM domains 3	-3.2	-2.12	-1.8	-1.19	-4.14	-2.75
