Probe Set ID	Gene Symbol	Gene Title	Fold change([GFP+CD133+] vs [GFP-CD133-])	Regulation([GFP+CD133+] vs [GFP-CD133-])	Fold change([GFP-CD133+] vs [GFP-CD133-])	Regulation ([GFP-CD133+] vs [GFP-CD133-])	Fold change([GFP+CD133+] vs [GFP-CD133+])	Regulation([GFP+CD133+] vs [GFP-CD133+])
1453646_at	3110005L21Rik	RIKEN cDNA 3110005L21 gene	2.1596234	down	1.3970325	down	1.5458648	down
1429863_at	Lonrf3	LON peptidase N-terminal domain and ring finger 3	2.1572	down	1.2516781	down	1.7234464	down
1438758_at	Adi1	acireductone dioxygenase 1	2.1568344	down	1.9878291	down	1.08502	down
1452657_at	Ap1s2	adaptor-related protein complex 1, sigma 2 subunit	2.155222	down	1.093963	up	2.357733	down
1418355_at	Nucb2	nucleobindin 2	2.1544375	down	1.4323541	down	1.5041237	down
1450887_at	Rqcd1	rcd1 (required for cell differentiation) homolog 1 (S. pombe)	2.154021	down	1.3550642	down	1.5896081	down
1435375_at	BC052328	cDNA sequence BC052328	2.152356	down	1.7817994	down	1.2079675	down
1434970_a_at	Mrpl15	mitochondrial ribosomal protein L15	2.1513574	down	1.3355268	down	1.610868	down
1424327_at	3200002M19Rik	RIKEN cDNA 3200002M19 gene	2.1507027	down	1.7281195	down	1.2445335	down
1416741_at	Col5a1	collagen, type V, alpha 1	2.150071	down	1.9957942	down	1.0773009	down
1450482_a_at	Pitx2	paired-like homeodomain transcription factor 2	2.148012	down	1.1907661	down	1.8038908	down
1440510_at	C430002N11Rik	RIKEN cDNA C430002N11 gene	2.1476712	down	1.6401117	down	1.3094665	down
1449038_at	Hsd11b1	hydroxysteroid 11-beta dehydrogenase 1	2.147497	down	1.1854929	down	1.8114804	down
1415923_at	Ndn	necdin	2.1449385	down	1.5633023	down	1.3720561	down
1427762_x_at	Hist1h2bp	histone cluster 1, H2bp	2.1439989	down	1.8613162	down	1.1518724	down
1419309_at	Pdpn	podoplanin	2.1437788	down	1.749365	down	1.2254612	down
1433751_at	Slc39a10	solute carrier family 39 (zinc transporter), member 10	2.1422844	down	1.26296	down	1.696241	down
1445897_s_at	Ifi35	interferon-induced protein 35	2.1419346	down	1.4382852	down	1.4892279	down
1425820_x_at	Gpatch4	G patch domain containing 4	2.1414657	down	1.456139	down	1.4706465	down
1440840_at	D630004K10Rik	RIKEN cDNA D630004K10 gene	2.140561	down	1.457352	down	1.4688016	down
1436847_s_at	Cdca8	cell division cycle associated 8	2.1391702	down	1.6381058	down	1.3058804	down
1429162_at	1500015A07Rik	RIKEN cDNA 1500015A07 gene	2.1379623	down	1.1680691	down	1.8303388	down
1446582_at	Poln	DNA polymerase N	2.1372015	down	1.9361362	down	1.1038487	down
1426915_at	Dapk1	death associated protein kinase 1	2.1358058	down	1.1904466	down	1.7941214	down
1436876_at	Rgs7bp	regulator of G-protein signalling 7 binding protein	2.1356971	down	1.4862481	down	1.4369723	down
1448947_at	2810004N23Rik /// Setd6	SET domain containing 6 /// RIKEN cDNA 2810004N23 gene	2.134855	down	1.1829962	down	1.8046172	down
1417559_at	Sfxn1	sideroflexin 1	2.1339324	down	1.973576	down	1.0812516	down
1423630_at	Cygb	cytoglobin	2.1318915	down	1.3428465	down	1.5875913	down
1453748_a_at	Kif23	kinesin family member 23	2.1318276	down	1.2558212	down	1.6975566	down
1453282_at	Cxadr	coxsackievirus and adenovirus receptor	2.1308315	down	1.9556926	down	1.0895534	down
1455211_a_at	Timm10 /// Timm13	translocase of inner mitochondrial membrane 13 homolog (yeast) /// translocase of inner mitochondrial membrane 10 homolog (yeast)	2.13031	down	1.7561649	down	1.2130468	down
1419814_s_at	S100a1	S100 calcium binding protein A1	2.130297	down	1.7384068	down	1.2254307	down
1428146_s_at	Acaa2	acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)	2.1302314	down	1.5096706	down	1.411057	down
1459321_at			2.1300116	down	1.851695	down	1.1503038	down
1419186_a_at	St8sia4	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4	2.128357	down	1.9335591	up	4.115304	down
1416558_at	Melk	maternal embryonic leucine zipper kinase	2.1278276	down	1.5277704	down	1.3927665	down
1416673_at	Bace2	beta-site APP-cleaving enzyme 2	2.125288	down	1.9067951	down	1.1145865	down
1432655_at	3222402N08Rik	RIKEN cDNA 3222402N08 gene	2.1245432	down	1.8578434	down	1.1435534	down
1416882_at	Rgs10	regulator of G-protein signalling 10	2.1243806	down	1.1087104	down	1.9160826	down
1424028_at	5830457O10Rik	RIKEN cDNA 5830457O10 gene	2.1229138	down	1.8051808	down	1.1760118	down
1416723_at	Tcf4	transcription factor 4	2.122885	down	1.140225	down	1.8618121	down
1445290_at			2.1225898	down	1.4481705	down	1.4657044	down
1448816_at	Ptgis	prostaglandin I2 (prostacyclin) synthase	2.1225257	down	1.1200114	down	1.8950928	down
1452912_at	Dscc1	defective in sister chromatid cohesion 1 homolog (S. cerevisiae)	2.1223533	down	1.3400042	down	1.5838408	down
1426431_at	Jag2	jagged 2	2.121932	down	1.3064276	down	1.6242248	down
1417177_at	Galk1	galactokinase 1	2.1206143	down	1.4584115	down	1.4540576	down
1426244_at	Mapre2	microtubule-associated protein, RP/EB family, member 2	2.119155	down	1.698661	down	1.2475444	down
1436895_at	Centd1	centaurin, delta 1	2.1181793	down	1.8674035	down	1.1342912	down
1435029_at		Transcribed locus	2.117623	down	1.9850987	down	1.0667596	down
1425416_s_at	Psrc1	proline/serine-rich coiled-coil 1	2.117358	down	1.1163073	down	1.896752	down
1450914_at	Ppp1r14b	protein phosphatase 1, regulatory (inhibitor) subunit 14B	2.117037	down	1.5114757	down	1.4006425	down
1455685_at	Mical2	microtubule associated monoxygenase, calponin and LIM domain containing 2	2.1167746	down	1.244248	down	1.7012479	down
1434971_x_at	Mrpl15	mitochondrial ribosomal protein L15	2.1166413	down	1.3046442	down	1.6223897	down
1429413_at	Cpm	carboxypeptidase M	2.1158187	down	1.1089791	down	1.9078977	down
1434599_a_at	Tjp2	tight junction protein 2	2.1157348	down	1.0872389	down	1.9459704	down
1443007_at		Transcribed locus	2.1152666	down	1.8424448	down	1.148076	down
1447372_at	Aldh16a1	aldehyde dehydrogenase 16 family, member A1	2.1141086	down	1.2913911	down	1.6370784	down
1460067_at	Ccr2	chemokine (C-C motif) receptor 2	2.1141038	down	1.9790198	down	1.068258	down
1433407_at	Mcm10	minichromosome maintenance deficient 10 (S. cerevisiae)	2.1140141	down	1.3985484	down	1.5115775	down
1420987_at	Kif3b	kinesin family member 3B	2.1114388	down	1.5510145	down	1.3613275	down
1436941_at	Gm1752	gene model 1752, (NCBI)	2.1099913	down	1.3211025	down	1.5971441	down
1418736_at	B3galnt1	UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 1	2.1092854	down	1.2794545	down	1.6485819	down
1427483_at	Slc25a24	solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24	2.1089234	down	1.151824	down	1.8309424	down
1443354_at			2.1079288	down	1.5490953	down	1.3607483	down
1417109_at	Tinagl	tubulointerstitial nephritis antigen-like	2.1073816	down	1.2148559	up	2.5601652	down
1416868_at	Cdkn2c	cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)	2.1071293	down	1.5541298	down	1.3558258	down
1448466_at	Cdca5	cell division cycle associated 5	2.1054409	down	1.6211605	down	1.2987245	down
1450085_at	Angptl2	angiopoietin-like 2	2.1050293	down	1.868586	down	1.126536	down
1429679_at	Lrrc17	leucine rich repeat containing 17	2.104697	down	1.0231612	up	2.1534443	down
1438109_at	Clca5	chloride channel calcium activated 5	2.1025586	down	1.076207	up	2.2627885	down
1419519_at	Igf1	insulin-like growth factor 1	2.101574	down	1.2923297	up	2.7159264	down
1416984_at	Mrps18a	mitochondrial ribosomal protein S18A	2.101298	down	1.8095809	down	1.161207	down
1430783_at	4932416J16Rik	RIKEN cDNA 4932416J16 gene	2.1009822	down	1.6110582	down	1.3041008	down
1449108_at	Fdx1	ferredoxin 1	2.1006382	down	1.7866217	down	1.17576	down
1459909_at	Nfix	nuclear factor I/X	2.1004615	down	1.433382	down	1.4653885	down
1439155_at	Mettl1	methyltransferase-like 1	2.1004348	down	1.7121246	down	1.2268003	down
1421813_a_at	Psap	prosaposin	2.1002612	down	1.6509682	down	1.2721391	down
1431387_at	ENSMUSG00000052323	predicted gene, ENSMUSG00000052323	2.0997543	down	1.8150934	down	1.1568298	down
1446652_at	Reps2	RALBP1 associated Eps domain containing protein 2	2.0992677	down	1.5102419	up	3.1704023	down
1428738_a_at	D14Ertd449e /// LOC100039192 /// LOC100039257	DNA segment, Chr 14, ERATO Doi 449, expressed /// similar to D14Ertd449e protein	2.098801	down	1.4587998	down	1.4387174	down
1418895_at	Skap2	src family associated phosphoprotein 2	2.0964506	down	1.9833194	down	1.0570413	down
1424187_at	Ccdc80	coiled-coil domain containing 80	2.0957575	down	1.6650559	down	1.258671	down
1437161_x_at	Rbpms	RNA binding protein gene with multiple splicing	2.095147	down	1.458545	down	1.4364637	down
1438878_at	6430537K16Rik	RIKEN cDNA 6430537K16 gene	2.0947511	down	1.5957115	down	1.3127381	down
1459691_at			2.0945559	down	1.2982801	down	1.6133312	down
1452597_at	2310061C15Rik	RIKEN cDNA 2310061C15 gene	2.0906913	down	1.507035	down	1.3872879	down
1416746_at	H2afx	H2A histone family, member X	2.0898259	down	1.9749832	down	1.0581486	down
1418666_at	Ptx3	pentraxin related gene	2.0893426	down	1.7558931	down	1.189903	down
1450461_at	Tcf7	transcription factor 7, T-cell specific	2.087237	down	1.1114727	down	1.8779022	down
1424382_at	Rcn3	reticulocalbin 3, EF-hand calcium binding domain	2.086242	down	1.9924209	down	1.047089	down
1436430_at	B430105G09Rik	RIKEN cDNA B430105G09 gene	2.085539	down	1.7876989	down	1.1666054	down
1451091_at	Txndc5	thioredoxin domain containing 5	2.0855353	down	1.7495463	down	1.1920437	down
1421172_at	Adam12	a disintegrin and metallopeptidase domain 12 (meltrin alpha)	2.0827587	down	1.509827	down	1.3794686	down
1418641_at	Lcp2	lymphocyte cytosolic protein 2	2.0825949	down	1.9596925	down	1.062715	down
1446795_at			2.081737	down	1.8359419	down	1.1338795	down
1435990_at	Adamts2	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2	2.081134	down	1.7628751	down	1.180534	down
1424651_at	Acsf3	acyl-CoA synthetase family member 3	2.0799081	down	1.8182805	down	1.1438874	down
1454876_at	Rab23	RAB23, member RAS oncogene family	2.0798626	down	1.3035578	down	1.5955278	down
1426432_a_at	Slc4a4	solute carrier family 4 (anion exchanger), member 4	2.078807	down	1.867436	down	1.1131879	down
1451990_at	Mapre2	microtubule-associated protein, RP/EB family, member 2	2.0751216	down	1.4364145	down	1.4446539	down
1420330_at	Clec4e	C-type lectin domain family 4, member e	2.0744975	down	1.9617673	down	1.0574635	down
1453562_a_at	Nmral1	NmrA-like family domain containing 1	2.07445	down	1.3721426	down	1.5118327	down
1417503_at	Rfc2	replication factor C (activator 1) 2	2.072388	down	1.4687134	down	1.4110227	down
1435232_x_at	Mrpl15	mitochondrial ribosomal protein L15	2.0706818	down	1.3776703	down	1.5030315	down
1418260_at	Hunk	hormonally upregulated Neu-associated kinase	2.0703177	down	1.8958217	down	1.0920424	down
1438173_x_at	Pmf1	polyamine-modulated factor 1	2.067599	down	1.4878901	down	1.3896182	down
1452598_at	Gins1	GINS complex subunit 1 (Psf1 homolog)	2.0656774	down	1.5085934	down	1.3692738	down
1424181_at	38600	septin 6	2.0651026	down	1.1552594	down	1.787566	down
1452685_at	0610009O20Rik	RIKEN cDNA 0610009O20 gene	2.0623074	down	1.9591317	down	1.052664	down
1455719_at	Tubb5	tubulin, beta 5	2.0621755	down	1.6336044	down	1.262347	down
1452242_at	Cep55	centrosomal protein 55	2.0615785	down	1.3079766	down	1.5761586	down
1419714_at	Cd274	CD274 antigen	2.0596423	down	1.4183165	down	1.4521741	down
1416933_at	Por	P450 (cytochrome) oxidoreductase	2.059179	down	1.6999913	down	1.211288	down
1423317_at	3110001D03Rik	RIKEN cDNA 3110001D03 gene	2.0574553	down	1.185325	down	1.7357732	down
1450920_at	Ccnb2	cyclin B2	2.0546281	down	1.3317446	down	1.5428094	down
1415997_at	Txnip	thioredoxin interacting protein	2.0545785	down	1.1553982	down	1.7782427	down
1428452_at	2810025M15Rik	RIKEN cDNA 2810025M15 gene	2.0542428	down	1.4033765	down	1.463786	down
1448724_at	Cish	cytokine inducible SH2-containing protein	2.0541887	down	1.8352233	down	1.1193126	down
1455401_at	Camkk2	calcium/calmodulin-dependent protein kinase kinase 2, beta	2.052051	down	1.2828176	down	1.5996437	down
1419376_at	1110018M03Rik	RIKEN cDNA 1110018M03 gene	2.0515351	down	1.5007741	down	1.3669845	down
1423092_at	Incenp	inner centromere protein	2.0512514	down	1.313109	down	1.5621332	down
1418382_at	Apcdd1	adenomatosis polyposis coli down-regulated 1	2.0504973	down	1.2277637	up	2.5175261	down
1417393_a_at	C1qdc2	C1q domain containing 2	2.0504265	down	1.7597108	down	1.1652066	down
1427284_a_at	Ttpa	tocopherol (alpha) transfer protein	2.0500343	down	1.1427242	down	1.7939887	down
1448542_at	Bccip	BRCA2 and CDKN1A interacting protein	2.0495985	down	1.3301538	down	1.5408733	down
1427505_a_at	Cradd	CASP2 and RIPK1 domain containing adaptor with death domain	2.048819	down	1.555347	down	1.3172747	down
1439539_at	Tram2	translocating chain-associating membrane protein 2	2.0464396	down	1.456186	down	1.4053422	down
1454781_x_at	Commd9	COMM domain containing 9	2.042604	down	1.7626432	down	1.15883	down
1429627_at	Ppil3	peptidylprolyl isomerase (cyclophilin)-like 3	2.0419853	down	1.5609152	down	1.3081974	down
1428141_at	Gga2	golgi associated, gamma adaptin ear containing, ARF binding protein 2	2.041888	down	1.5679425	down	1.3022722	down
1426873_s_at	Jup	junction plakoglobin	2.0417845	down	1.2664324	down	1.6122333	down
1438784_at	Bcl11b	B-cell leukemia/lymphoma 11B	2.039425	down	1.3528478	down	1.507505	down
1422587_at	Tmem45a	transmembrane protein 45a	2.0377417	down	1.6016331	down	1.27229	down
1448613_at	Ecm1	extracellular matrix protein 1	2.036532	down	1.6745583	down	1.2161607	down
1428080_at	Pgam5	phosphoglycerate mutase family member 5	2.0363748	down	1.4557834	down	1.3988172	down
1416528_at	Sh3bgrl3	SH3 domain binding glutamic acid-rich protein-like 3	2.0363443	down	1.2024969	down	1.6934298	down
1424155_at	Fabp4	fatty acid binding protein 4, adipocyte	2.0359077	down	1.0347092	up	2.1065724	down
1429270_a_at	Syce2	synaptonemal complex central element protein 2	2.0340497	down	1.222577	down	1.6637397	down
1447903_x_at	Ap1s2	adaptor-related protein complex 1, sigma 2 subunit	2.0327566	down	1.0388442	up	2.1117175	down
1423520_at	Lmnb1	lamin B1	2.0322528	down	1.5233932	down	1.3340304	down
1450863_a_at	Dclk1	doublecortin-like kinase 1	2.03214	down	1.2690102	up	2.5788062	down
1437473_at	Maf	avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog	2.0316317	down	1.6148258	down	1.2581121	down
1424431_at	Csgalnact2	chondroitin sulfate N-acetylgalactosaminyltransferase 2	2.0280504	down	1.7280438	down	1.1736104	down
1424046_at	Bub1	budding uninhibited by benzimidazoles 1 homolog (S. cerevisiae)	2.0257497	down	1.2248958	down	1.6538138	down
1460460_a_at	Gorasp2	golgi reassembly stacking protein 2	2.0232167	down	1.8973111	down	1.06636	down
1424278_a_at	Birc5	baculoviral IAP repeat-containing 5	2.0229607	down	1.3416872	down	1.5077738	down
1426720_at	Apbb2	amyloid beta (A4) precursor protein-binding, family B, member 2	2.0225267	down	1.3084003	down	1.5458012	down
1429652_at	Prrc1	proline-rich coiled-coil 1	2.0217493	down	1.5212172	down	1.3290339	down
1435351_at	2310026E23Rik	RIKEN cDNA 2310026E23 gene	2.021697	down	1.6841948	down	1.2003939	down
1436513_at	Tanc2	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2	2.0194292	down	1.3663744	down	1.4779471	down
1423939_a_at	Yif1a	Yip1 interacting factor homolog A (S. cerevisiae)	2.0188665	down	1.4020289	down	1.4399607	down
1449066_a_at	Arhgef7	Rho guanine nucleotide exchange factor (GEF7)	2.018777	down	1.3318175	down	1.515806	down
1436665_a_at	Ltbp4	latent transforming growth factor beta binding protein 4	2.0170085	down	1.5671157	down	1.2870834	down
1457823_at	Cyr61	cysteine rich protein 61	2.0166113	down	1.122463	down	1.7965949	down
1444389_at	D14Ertd426e	DNA segment, Chr 14, ERATO Doi 426, expressed	2.0150845	down	1.8516945	down	1.088238	down
1416283_at	Gart	phosphoribosylglycinamide formyltransferase	2.0150561	down	1.7928013	down	1.1239707	down
1439695_a_at	Kif20b	kinesin family member 20B	2.012721	down	1.2845525	down	1.5668657	down
1419639_at	Efnb2	ephrin B2	2.011995	down	1.3415679	down	1.499734	down
1420459_at	Ripply3	ripply3 homolog (zebrafish)	2.0086563	down	1.2395387	up	2.4898074	down
1428306_at	Ddit4	DNA-damage-inducible transcript 4	2.0077674	down	1.1721014	up	2.353307	down
1424766_at	Ercc6l	excision repair cross-complementing rodent repair deficiency complementation group 6 - like	2.007025	down	1.5272119	down	1.3141758	down
1435733_x_at	Rnaseh2c	ribonuclease H2, subunit C	2.006094	down	1.61819	down	1.2397146	down
1419032_at	2610018G03Rik	RIKEN cDNA 2610018G03 gene	2.005337	down	1.8115429	down	1.1069775	down
1436164_at	Slc30a1	solute carrier family 30 (zinc transporter), member 1	2.0051734	down	1.088455	up	2.182541	down
1442340_x_at	Cyr61	cysteine rich protein 61	2.0051522	down	1.0922998	down	1.8357159	down
1446499_at	Fadd	Fas (TNFRSF6)-associated via death domain	2.0043066	down	1.6198168	down	1.2373662	down
1452725_a_at	Rnaseh2a	ribonuclease H2, large subunit	2.003526	down	1.6772478	down	1.1945319	down
1454889_x_at	Tmcc3	transmembrane and coiled coil domains 3	2.0029387	down	1.9531548	down	1.025489	down
1422818_at	Nedd9	neural precursor cell expressed, developmentally down-regulated gene 9	2.0016353	down	1.0603901	up	2.122514	down
